index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
1221,0.0,10,0.0,0.0,0.0,15706.0,112,3305.77230216,0.0,0.0,432.695222798,5.99632438915,0.0,0.0,42.354354,-71.099169,1445083660.0
1222,0.0,10,0.0,0.0,0.0,15707.0,112,3306.73608968,0.0,0.0,473.283069041,5.6943873434,0.0,0.0,42.354351,-71.09918,1445083661.0
1223,0.0,10,0.0,0.0,0.0,15708.0,112,3307.59935707,0.0,0.0,493.156625517,5.77702733079,0.0,0.0,42.354347,-71.099189,1445083662.0
1224,0.0,10,0.0,0.0,0.0,15709.0,113,3308.66088419,0.0,0.0,477.919485073,5.69212894369,0.0,0.0,42.354342,-71.0992,1445083663.0
1225,0.0,15,0.0,0.0,0.0,15710.0,113,3309.85182188,0.0,0.0,469.705487461,4.70626484178,0.0,0.0,42.354336,-71.099212,1445083664.0
1226,0.0,15,0.0,0.0,0.0,15711.0,113,3310.84427002,0.0,0.0,496.490398088,4.30223983429,0.0,0.0,42.354331,-71.099222,1445083665.0
1227,0.0,15,0.0,0.0,0.0,15712.0,113,3311.73140032,0.0,0.0,516.739134438,3.91388859909,0.0,0.0,42.354328,-71.099232,1445083666.0
1228,0.0,16,0.0,0.0,0.0,15713.0,113,3312.3482938,0.0,0.0,547.004196722,4.07502765445,0.0,0.0,42.354326,-71.099239,1445083667.0
1229,0.0,16,0.0,0.0,0.0,15714.0,113,3313.21156144,0.0,0.0,501.925116735,4.41569880383,0.0,0.0,42.354322,-71.099248,1445083668.0
1230,0.0,16,0.0,0.0,0.0,15715.0,113,3314.34392197,0.0,0.0,452.81847335,4.65444762153,0.0,0.0,42.354317,-71.09926,1445083669.0
1231,0.0,16,0.0,0.0,0.0,15716.0,114,3315.53714049,0.0,0.0,426.320733883,4.97080982427,0.0,0.0,42.35431,-71.099271,1445083670.0
1232,0.0,16,0.0,0.0,0.0,15717.0,114,3316.86743091,0.0,0.0,399.756908882,5.33111991603,0.0,0.0,42.354304,-71.099285,1445083671.0
1233,0.0,14,0.0,0.0,0.0,15718.0,114,3318.409851,0.0,0.0,376.520507684,5.54322874609,0.0,0.0,42.354294,-71.099298,1445083672.0
1234,0.0,14,0.0,0.0,0.0,15719.0,114,3319.84328985,0.0,0.0,379.975580676,5.34447977027,0.0,0.0,42.354284,-71.099309,1445083673.0
1235,0.0,14,0.0,0.0,0.0,15720.0,114,3320.92536787,0.0,0.0,401.991170411,5.73407246258,0.0,0.0,42.35428,-71.099321,1445083674.0
1236,0.0,14,0.0,0.0,0.0,15721.0,115,3322.31479612,0.0,0.0,382.121880974,5.83844937955,0.0,0.0,42.354273,-71.099335,1445083675.0
1237,0.0,14,0.0,0.0,0.0,15722.0,116,3323.66375055,0.0,0.0,384.114229056,5.84429856056,0.0,0.0,42.354264,-71.099346,1445083676.0
1238,0.0,14,0.0,0.0,0.0,15723.0,116,3324.82094188,0.0,0.0,396.253680984,6.21418555934,0.0,0.0,42.354256,-71.099355,1445083677.0
1239,0.0,14,0.0,0.0,0.0,15724.0,116,3326.08954472,0.0,0.0,387.624959851,6.578571371,0.0,0.0,42.354248,-71.099366,1445083678.0
1240,0.0,9,0.0,0.0,0.0,15725.0,115,3327.28048364,0.0,0.0,387.586878057,8.10731957881,0.0,0.0,42.354242,-71.099378,1445083679.0
1241,0.0,9,0.0,0.0,0.0,15726.0,115,3328.82290445,0.0,0.0,362.792011782,8.17465749869,0.0,0.0,42.354232,-71.099391,1445083680.0
1242,0.0,9,0.0,0.0,0.0,15727.0,117,3330.15319611,0.0,0.0,371.730178653,8.80586850949,0.0,0.0,42.354226,-71.099405,1445083681.0
1243,0.0,9,0.0,0.0,0.0,15728.0,117,3331.88293743,0.0,0.0,353.028913294,8.03715183416,0.0,0.0,42.354225,-71.099426,1445083682.0
1244,0.0,9,0.0,0.0,0.0,15729.0,117,3333.16105454,0.0,0.0,386.552873122,7.38919094616,0.0,0.0,42.35422,-71.09944,1445083683.0
1245,0.0,11,0.0,0.0,0.0,15730.0,117,3334.16877197,0.0,0.0,415.482923203,6.98046357905,0.0,0.0,42.354216,-71.099451,1445083684.0
1246,0.0,11,0.0,0.0,0.0,15731.0,117,3335.21006463,0.0,0.0,417.839029293,7.24843744493,0.0,0.0,42.354213,-71.099463,1445083685.0
1247,0.0,11,0.0,0.0,0.0,15732.0,117,3336.56690766,0.0,0.0,395.966472976,7.47775465021,0.0,0.0,42.35421,-71.099479,1445083686.0
1248,0.0,11,0.0,0.0,0.0,15733.0,117,3338.22474156,0.0,0.0,381.469227789,6.51519247595,0.0,0.0,42.354205,-71.099498,1445083687.0
1249,0.0,11,0.0,0.0,0.0,15734.0,117,3339.15941125,0.0,0.0,442.412998642,6.26688727378,0.0,0.0,42.354201,-71.099508,1445083688.0
1250,0.0,11,0.0,0.0,0.0,15735.0,117,3339.89681713,0.0,0.0,467.358539155,6.96718306194,0.0,0.0,42.354198,-71.099516,1445083689.0
1251,0.0,9,0.0,0.0,0.0,15736.0,116,3341.06889683,0.0,0.0,427.25978809,7.88905022477,0.0,0.0,42.354196,-71.09953,1445083690.0
1252,0.0,9,0.0,0.0,0.0,15737.0,116,3342.49682442,0.0,0.0,403.048855242,8.07020741381,0.0,0.0,42.354191,-71.099546,1445083691.0
1253,0.0,9,0.0,0.0,0.0,15738.0,116,3343.97163639,0.0,0.0,401.67649856,7.46925596886,0.0,0.0,42.354185,-71.099562,1445083692.0
1254,0.0,9,0.0,0.0,0.0,15739.0,117,3345.05371583,0.0,0.0,439.593853028,7.62698815011,0.0,0.0,42.354181,-71.099574,1445083693.0
1255,0.0,9,0.0,0.0,0.0,15740.0,116,3346.38756903,0.0,0.0,436.039792228,7.40830659321,0.0,0.0,42.354179,-71.09959,1445083694.0
1256,0.0,9,0.0,0.0,0.0,15741.0,116,3347.82422861,0.0,0.0,454.573379141,5.71869189002,0.0,0.0,42.354182,-71.099607,1445083695.0
1257,0.0,9,0.0,0.0,0.0,15742.0,116,3348.36526835,0.0,0.0,601.934653572,5.44801003127,0.0,0.0,42.35418,-71.099613,1445083696.0
1258,0.0,9,0.0,0.0,0.0,15743.0,116,3348.97096373,0.0,0.0,649.609990522,5.40655188083,0.0,0.0,42.354176,-71.099618,1445083697.0
1259,0.0,9,0.0,0.0,0.0,15744.0,116,3349.63610999,0.0,0.0,680.091078681,5.66112004943,0.0,0.0,42.354173,-71.099625,1445083698.0
1260,0.0,9,0.0,0.0,0.0,15745.0,116,3350.48129429,0.0,0.0,682.620458151,5.46641735862,0.0,0.0,42.354166,-71.099629,1445083699.0
1261,0.0,9,0.0,0.0,0.0,15746.0,116,3351.09818916,0.0,0.0,777.717208685,5.79621270416,0.0,0.0,42.354164,-71.099636,1445083700.0
1262,0.0,9,0.0,0.0,0.0,15747.0,116,3351.75577507,0.0,0.0,829.863898931,6.10603878869,0.0,0.0,42.354164,-71.099644,1445083701.0
1263,0.0,9,0.0,0.0,0.0,15748.0,117,3352.22423371,0.0,0.0,971.577417168,6.90323793272,0.0,0.0,42.354161,-71.099648,1445083702.0
1264,0.0,9,0.0,0.0,0.0,15749.0,117,3352.49475365,0.0,0.0,1154.8096649,8.84051931203,0.0,0.0,42.35416,-71.099651,1445083703.0
1265,0.0,9,0.0,0.0,0.0,15750.0,117,3352.82844315,0.0,0.0,1185.08718113,19.2304077508,0.0,0.0,42.354157,-71.099651,1445083704.0
1266,0.0,9,0.0,0.0,0.0,15789.0,102,3359.84026017,0.0,0.0,1284.1149394,9.82340687041,0.0,0.0,42.354094,-71.099648,1445083743.0
1267,0.0,9,0.0,0.0,0.0,15790.0,102,3359.84026017,0.0,0.0,1290.4825411,10.8236297663,0.0,0.0,42.354094,-71.099648,1445083744.0
1268,0.0,9,0.0,0.0,0.0,15791.0,102,3360.72143352,0.0,0.0,797.533039422,11.560474986,0.0,0.0,42.354088,-71.099655,1445083745.0
1269,0.0,9,0.0,0.0,0.0,15792.0,101,3361.5043692,0.0,0.0,756.651651045,16.0896519419,0.0,0.0,42.354081,-71.099656,1445083746.0
1270,0.0,1,0.0,0.0,0.0,15797.0,104,3364.65103021,0.0,0.0,751.770851715,21.8487530167,0.0,0.0,42.354068,-71.09969,1445083751.0
1271,0.0,11,0.0,0.0,0.0,15798.0,104,3365.4677559,0.0,0.0,682.89217305,10.9672639927,0.0,0.0,42.354061,-71.099693,1445083752.0
1272,0.0,11,0.0,0.0,0.0,15799.0,104,3366.263531,0.0,0.0,666.26799014,8.62313964599,0.0,0.0,42.354054,-71.099695,1445083753.0
1273,0.0,11,0.0,0.0,0.0,15800.0,105,3367.04730973,0.0,0.0,655.603978065,6.93072410505,0.0,0.0,42.354048,-71.0997,1445083754.0
1274,0.0,11,0.0,0.0,0.0,15801.0,106,3367.73884158,0.0,0.0,659.659618967,6.00289880169,0.0,0.0,42.354043,-71.099705,1445083755.0
1275,0.0,16,0.0,0.0,0.0,15802.0,107,3368.6000749,0.0,0.0,618.805506795,4.86262952535,0.0,0.0,42.354038,-71.099713,1445083756.0
1276,0.0,16,0.0,0.0,0.0,15803.0,107,3369.41163604,0.0,0.0,615.296105174,4.4238856178,0.0,0.0,42.354035,-71.099722,1445083757.0
1277,0.0,16,0.0,0.0,0.0,15804.0,107,3370.41935587,0.0,0.0,582.497220585,3.6063180265,0.0,0.0,42.354031,-71.099733,1445083758.0
1278,0.0,16,0.0,0.0,0.0,15805.0,107,3370.84513346,0.0,0.0,667.062526038,3.63701248161,0.0,0.0,42.35403,-71.099738,1445083759.0
1279,0.0,15,0.0,0.0,0.0,15806.0,107,3371.51028087,0.0,0.0,601.261531741,3.52423425994,0.0,0.0,42.354027,-71.099745,1445083760.0
1280,0.0,15,0.0,0.0,0.0,15807.0,107,3371.85737936,0.0,0.0,589.309020259,4.62208334556,0.0,0.0,42.354026,-71.099749,1445083761.0
1281,0.0,15,0.0,0.0,0.0,15808.0,107,3373.2099815,0.0,0.0,427.544611717,5.20741624031,0.0,0.0,42.354021,-71.099764,1445083762.0
1282,0.0,21,0.0,0.0,0.0,15809.0,108,3374.99639433,0.0,0.0,366.385857809,4.5632004302,0.0,0.0,42.354012,-71.099782,1445083763.0
1283,0.0,21,0.0,0.0,0.0,15810.0,108,3376.20103725,0.0,0.0,378.689649958,4.92283144308,0.0,0.0,42.354007,-71.099795,1445083764.0
1284,0.0,21,0.0,0.0,0.0,15811.0,109,3377.8249462,0.0,0.0,341.967821918,5.04082933148,0.0,0.0,42.354003,-71.099814,1445083765.0
1285,0.0,21,0.0,0.0,0.0,15812.0,110,3379.26160959,0.0,0.0,338.785468226,5.44213345572,0.0,0.0,42.354006,-71.099831,1445083766.0
1286,0.0,21,0.0,0.0,0.0,15813.0,111,3380.77834364,0.0,0.0,324.532003044,6.05066470109,0.0,0.0,42.354003,-71.099849,1445083767.0
1287,0.0,21,0.0,0.0,0.0,15814.0,111,3382.42231264,0.0,0.0,309.147355154,6.63977405348,0.0,0.0,42.354003,-71.099869,1445083768.0
1288,0.0,10,0.0,0.0,0.0,15815.0,111,3383.67896696,0.0,0.0,311.753971386,9.04967631536,0.0,0.0,42.353996,-71.099881,1445083769.0
1289,0.0,10,0.0,0.0,0.0,15816.0,111,3385.40550894,0.0,0.0,279.168130429,11.6914670641,0.0,0.0,42.353988,-71.099899,1445083770.0
1290,0.0,10,0.0,0.0,0.0,15817.0,112,3388.71033717,0.0,0.0,230.020006635,9.82938632655,0.0,0.0,42.353991,-71.099939,1445083771.0
1291,0.0,10,0.0,0.0,0.0,15818.0,112,3390.44583053,0.0,0.0,271.253874556,9.64609716404,0.0,0.0,42.353986,-71.099959,1445083772.0
1292,0.0,14,0.0,0.0,0.0,15819.0,114,3392.38804291,0.0,0.0,273.697452891,8.13928248272,0.0,0.0,42.353982,-71.099982,1445083773.0
1293,0.0,14,0.0,0.0,0.0,15820.0,114,3394.01195246,0.0,0.0,293.488464704,7.58045293854,0.0,0.0,42.353978,-71.100001,1445083774.0
1294,0.0,14,0.0,0.0,0.0,15821.0,115,3395.59259708,0.0,0.0,304.955578931,6.88368762601,0.0,0.0,42.353973,-71.100019,1445083775.0
1295,0.0,14,0.0,0.0,0.0,15822.0,115,3396.74873894,0.0,0.0,328.557189611,7.06917058888,0.0,0.0,42.353974,-71.100033,1445083776.0
1296,0.0,14,0.0,0.0,0.0,15823.0,114,3398.26547372,0.0,0.0,313.318495537,7.39581309309,0.0,0.0,42.353971,-71.100051,1445083777.0
1297,0.0,14,0.0,0.0,0.0,15824.0,114,3400.20768643,0.0,0.0,295.188922398,6.98270572073,0.0,0.0,42.353975,-71.100074,1445083778.0
1298,0.0,14,0.0,0.0,0.0,15825.0,115,3401.7562502,0.0,0.0,309.804204895,6.89402043423,0.0,0.0,42.353969,-71.100091,1445083779.0
1299,0.0,14,0.0,0.0,0.0,15826.0,116,3403.28462175,0.0,0.0,311.109619046,6.84727349134,0.0,0.0,42.353962,-71.100107,1445083780.0
1300,0.0,14,0.0,0.0,0.0,15827.0,116,3404.77128152,0.0,0.0,310.574090947,7.00766915962,0.0,0.0,42.353952,-71.100119,1445083781.0
1301,0.0,15,0.0,0.0,0.0,15828.0,116,3406.39519179,0.0,0.0,300.649928847,7.1009484176,0.0,0.0,42.353948,-71.100138,1445083782.0
1302,0.0,15,0.0,0.0,0.0,15829.0,116,3408.16946172,0.0,0.0,289.869162445,7.48531907607,0.0,0.0,42.353942,-71.100158,1445083783.0
1303,0.0,15,0.0,0.0,0.0,15830.0,116,3410.41376764,0.0,0.0,272.952239176,7.05770805497,0.0,0.0,42.353939,-71.100185,1445083784.0
1304,0.0,15,0.0,0.0,0.0,15831.0,117,3412.28311318,0.0,0.0,289.159670727,6.45075885185,0.0,0.0,42.353931,-71.100205,1445083785.0
1305,0.0,14,0.0,0.0,0.0,15832.0,116,3413.61340961,0.0,0.0,317.307140659,6.49702623615,0.0,0.0,42.353925,-71.100219,1445083786.0
1306,0.0,14,0.0,0.0,0.0,15833.0,115,3415.00284325,0.0,0.0,319.901615918,6.72987812461,0.0,0.0,42.353918,-71.100233,1445083787.0
1307,0.0,14,0.0,0.0,0.0,15834.0,115,3416.67477969,0.0,0.0,309.338398578,6.79341591661,0.0,0.0,42.353911,-71.100251,1445083788.0
1308,0.0,14,0.0,0.0,0.0,15835.0,115,3418.49381075,0.0,0.0,305.270212546,6.27721803022,0.0,0.0,42.353904,-71.100271,1445083789.0
1309,0.0,16,0.0,0.0,0.0,15836.0,115,3419.88220715,0.0,0.0,326.167293433,6.07138458893,0.0,0.0,42.3539,-71.100287,1445083790.0
1310,0.0,16,0.0,0.0,0.0,15837.0,115,3421.38618906,0.0,0.0,324.012981311,5.92755604745,0.0,0.0,42.353895,-71.100304,1445083791.0
1311,0.0,16,0.0,0.0,0.0,15838.0,115,3422.79156797,0.0,0.0,328.047387017,5.94097235031,0.0,0.0,42.353886,-71.100316,1445083792.0
1312,0.0,16,0.0,0.0,0.0,15839.0,115,3424.17463294,0.0,0.0,325.159812671,6.34617549305,0.0,0.0,42.353876,-71.100326,1445083793.0
1313,0.0,16,0.0,0.0,0.0,15840.0,115,3425.9610486,0.0,0.0,303.405741596,6.38545532191,0.0,0.0,42.353867,-71.100344,1445083794.0
1314,0.0,16,0.0,0.0,0.0,15841.0,115,3427.65943982,0.0,0.0,302.436601795,6.34834801056,0.0,0.0,42.353861,-71.100363,1445083795.0
1315,0.0,16,0.0,0.0,0.0,15842.0,116,3429.14319034,0.0,0.0,306.768838155,6.88369881086,0.0,0.0,42.35386,-71.100381,1445083796.0
1316,0.0,16,0.0,0.0,0.0,15843.0,116,3431.11909084,0.0,0.0,285.926723945,6.88769379204,0.0,0.0,42.353861,-71.100405,1445083797.0
1317,0.0,13,0.0,0.0,0.0,15844.0,116,3432.87721949,0.0,0.0,292.172001607,7.52842607257,0.0,0.0,42.353858,-71.100426,1445083798.0
1318,0.0,13,0.0,0.0,0.0,15845.0,115,3434.89266375,0.0,0.0,286.480157132,7.0629060494,0.0,0.0,42.35385,-71.100448,1445083799.0
1319,0.0,13,0.0,0.0,0.0,15846.0,115,3436.44123003,0.0,0.0,309.865550663,6.94246920041,0.0,0.0,42.353844,-71.100465,1445083800.0
1320,0.0,13,0.0,0.0,0.0,15847.0,115,3437.98979644,0.0,0.0,318.36244225,6.42907322102,0.0,0.0,42.353838,-71.100482,1445083801.0
1321,0.0,13,0.0,0.0,0.0,15848.0,114,3439.07188084,0.0,0.0,344.024296184,7.02008251352,0.0,0.0,42.353834,-71.100494,1445083802.0
1322,0.0,14,0.0,0.0,0.0,15849.0,114,3440.81232862,0.0,0.0,315.339591091,6.83259744312,0.0,0.0,42.353832,-71.100515,1445083803.0
1323,0.0,14,0.0,0.0,0.0,15850.0,113,3442.54208074,0.0,0.0,316.35966675,6.18899041302,0.0,0.0,42.353831,-71.100536,1445083804.0
1324,0.0,14,0.0,0.0,0.0,15851.0,113,3443.62416524,0.0,0.0,346.182174665,6.57976917615,0.0,0.0,42.353827,-71.100548,1445083805.0
1325,0.0,14,0.0,0.0,0.0,15852.0,113,3445.14470896,0.0,0.0,322.670649165,6.82142681439,0.0,0.0,42.353819,-71.100563,1445083806.0
1326,0.0,15,0.0,0.0,0.0,15853.0,114,3446.88020659,0.0,0.0,308.186260534,6.6731395106,0.0,0.0,42.353814,-71.100583,1445083807.0
1327,0.0,15,0.0,0.0,0.0,15854.0,114,3448.5391637,0.0,0.0,307.164820254,6.64137813345,0.0,0.0,42.353812,-71.100603,1445083808.0
1328,0.0,15,0.0,0.0,0.0,15855.0,114,3450.16307732,0.0,0.0,305.82771715,6.52661400151,0.0,0.0,42.353808,-71.100622,1445083809.0
1329,0.0,15,0.0,0.0,0.0,15856.0,115,3451.59101239,0.0,0.0,309.208088177,6.89844461305,0.0,0.0,42.353803,-71.100638,1445083810.0
1330,0.0,15,0.0,0.0,0.0,15857.0,115,3453.3491426,0.0,0.0,290.972956142,7.27497582489,0.0,0.0,42.3538,-71.100659,1445083811.0
1331,0.0,15,0.0,0.0,0.0,15858.0,115,3455.47803791,0.0,0.0,274.748387105,7.05655344821,0.0,0.0,42.353795,-71.100684,1445083812.0
1332,0.0,15,0.0,0.0,0.0,15859.0,116,3457.39541929,0.0,0.0,282.045045924,6.56851511324,0.0,0.0,42.353785,-71.100703,1445083813.0
1333,0.0,16,0.0,0.0,0.0,15860.0,116,3458.85010582,0.0,0.0,301.255621316,6.53656469997,0.0,0.0,42.353777,-71.100717,1445083814.0
1334,0.0,16,0.0,0.0,0.0,15861.0,117,3460.43803256,0.0,0.0,297.589212357,6.81814238352,0.0,0.0,42.353769,-71.100733,1445083815.0
1335,0.0,16,0.0,0.0,0.0,15862.0,117,3462.40870816,0.0,0.0,284.482850665,6.81140542515,0.0,0.0,42.353764,-71.100756,1445083816.0
1336,0.0,16,0.0,0.0,0.0,15863.0,117,3464.45333352,0.0,0.0,286.041404281,6.24930488956,0.0,0.0,42.353757,-71.100779,1445083817.0
1337,0.0,16,0.0,0.0,0.0,15864.0,118,3465.91157748,0.0,0.0,316.670305995,6.26034462036,0.0,0.0,42.35375,-71.100794,1445083818.0
1338,0.0,16,0.0,0.0,0.0,15865.0,118,3467.49222712,0.0,0.0,322.975478419,6.01536385418,0.0,0.0,42.353745,-71.100812,1445083819.0
1339,0.0,16,0.0,0.0,0.0,15866.0,118,3468.69687406,0.0,0.0,349.946722325,6.34751628141,0.0,0.0,42.35374,-71.100825,1445083820.0
1340,0.0,16,0.0,0.0,0.0,15867.0,117,3470.04948132,0.0,0.0,348.636897567,6.87611661125,0.0,0.0,42.353735,-71.10084,1445083821.0
1341,0.0,16,0.0,0.0,0.0,15868.0,116,3471.5243018,0.0,0.0,345.107188483,7.50695229613,0.0,0.0,42.353729,-71.100856,1445083822.0
1342,0.0,16,0.0,0.0,0.0,15869.0,117,3472.92610145,0.0,0.0,350.478254151,8.382006263,0.0,0.0,42.353728,-71.100873,1445083823.0
1343,0.0,6,0.0,0.0,0.0,15870.0,118,3474.04557521,0.0,0.0,363.987980231,11.7675054073,0.0,0.0,42.353731,-71.100886,1445083824.0
1344,0.0,6,0.0,0.0,0.0,15871.0,118,3475.44737481,0.0,0.0,343.124651338,14.1395848501,0.0,0.0,42.35373,-71.100903,1445083825.0
1345,0.0,6,0.0,0.0,0.0,15872.0,119,3477.44816859,0.0,0.0,311.967339014,14.26546413,0.0,0.0,42.353727,-71.100927,1445083826.0
1346,0.0,6,0.0,0.0,0.0,15873.0,120,3479.28707174,0.0,0.0,321.520747378,13.5120237968,0.0,0.0,42.353724,-71.100949,1445083827.0
1347,0.0,6,0.0,0.0,0.0,15874.0,120,3480.84884922,0.0,0.0,346.985464876,12.2200189757,0.0,0.0,42.353724,-71.100968,1445083828.0
1348,0.0,6,0.0,0.0,0.0,15875.0,120,3482.02093744,0.0,0.0,388.210085893,11.4978020747,0.0,0.0,42.353722,-71.100982,1445083829.0
1349,0.0,6,0.0,0.0,0.0,15876.0,119,3483.09529547,0.0,0.0,415.657141831,11.0428003391,0.0,0.0,42.353721,-71.100995,1445083830.0
1350,0.0,6,0.0,0.0,0.0,15877.0,119,3484.15683026,0.0,0.0,433.484491888,10.4689803168,0.0,0.0,42.353716,-71.101006,1445083831.0
1351,0.0,6,0.0,0.0,0.0,15878.0,118,3485.09150558,0.0,0.0,454.427616676,10.3798150294,0.0,0.0,42.353712,-71.101016,1445083832.0
1352,0.0,7,0.0,0.0,0.0,15879.0,118,3486.07789154,0.0,0.0,452.697615317,10.1629597,0.0,0.0,42.353712,-71.101028,1445083833.0
1353,0.0,7,0.0,0.0,0.0,15880.0,118,3487.13942644,0.0,0.0,441.584860181,10.6728341731,0.0,0.0,42.353707,-71.101039,1445083834.0
1354,0.0,7,0.0,0.0,0.0,15881.0,117,3488.49627973,0.0,0.0,413.713101356,10.8296800551,0.0,0.0,42.353704,-71.101055,1445083835.0
1355,0.0,7,0.0,0.0,0.0,15882.0,117,3490.01302071,0.0,0.0,404.019957237,9.8831002914,0.0,0.0,42.353701,-71.101073,1445083836.0
1356,0.0,7,0.0,0.0,0.0,15883.0,115,3491.17052974,0.0,0.0,441.108256888,9.23423907995,0.0,0.0,42.353697,-71.101086,1445083837.0
1357,0.0,7,0.0,0.0,0.0,15884.0,112,3492.18169047,0.0,0.0,471.282364214,8.97925381527,0.0,0.0,42.353699,-71.101098,1445083838.0
1358,0.0,7,0.0,0.0,0.0,15885.0,111,3493.25604888,0.0,0.0,484.692604091,8.82350111383,0.0,0.0,42.3537,-71.101111,1445083839.0
1359,0.0,7,0.0,0.0,0.0,15886.0,109,3494.48984658,0.0,0.0,494.491842136,7.43886894862,0.0,0.0,42.353696,-71.101125,1445083840.0
1360,0.0,7,0.0,0.0,0.0,15887.0,109,3495.22725717,0.0,0.0,592.219033829,6.69078412158,0.0,0.0,42.353693,-71.101133,1445083841.0
1361,0.0,7,0.0,0.0,0.0,15888.0,109,3495.78340633,0.0,0.0,668.665265717,6.715681894,0.0,0.0,42.353688,-71.101133,1445083842.0
1362,0.0,7,0.0,0.0,0.0,15889.0,108,3496.47493958,0.0,0.0,679.39999973,6.67854953738,0.0,0.0,42.353683,-71.101138,1445083843.0
1363,0.0,7,0.0,0.0,0.0,15890.0,108,3497.16647284,0.0,0.0,705.252081978,6.3101112927,0.0,0.0,42.353678,-71.101143,1445083844.0
1364,0.0,7,0.0,0.0,0.0,15891.0,108,3497.53846116,0.0,0.0,791.593584312,6.95414461056,0.0,0.0,42.353675,-71.101145,1445083845.0
1365,0.0,7,0.0,0.0,0.0,15892.0,107,3497.93544327,0.0,0.0,763.35166332,8.57897696448,0.0,0.0,42.353673,-71.101149,1445083846.0
1366,0.0,4,0.0,0.0,0.0,15893.0,107,3498.62964375,0.0,0.0,652.103275598,11.9308281677,0.0,0.0,42.353671,-71.101157,1445083847.0
1367,0.0,4,0.0,0.0,0.0,15894.0,107,3499.71173054,0.0,0.0,552.061506512,12.2761142554,0.0,0.0,42.353667,-71.101169,1445083848.0
1368,0.0,4,0.0,0.0,0.0,15895.0,108,3500.56329032,0.0,0.0,548.140231787,13.876306717,0.0,0.0,42.353665,-71.101179,1445083849.0
1369,0.0,4,0.0,0.0,0.0,15896.0,109,3501.71943782,0.0,0.0,491.186703159,14.2424794088,0.0,0.0,42.353664,-71.101193,1445083850.0
1370,0.0,4,0.0,0.0,0.0,15897.0,109,3502.9176255,0.0,0.0,473.073432037,13.7172836896,0.0,0.0,42.353661,-71.101207,1445083851.0
1371,0.0,4,0.0,0.0,0.0,15898.0,109,3504.04999506,0.0,0.0,474.215660924,12.6668972609,0.0,0.0,42.353656,-71.101219,1445083852.0
1372,0.0,9,0.0,0.0,0.0,15899.0,109,3505.1243542,0.0,0.0,480.709778153,9.78701264903,0.0,0.0,42.353657,-71.101232,1445083853.0
1373,0.0,9,0.0,0.0,0.0,15900.0,108,3506.28186392,0.0,0.0,479.061930357,8.40044237666,0.0,0.0,42.353653,-71.101245,1445083854.0
1374,0.0,9,0.0,0.0,0.0,15901.0,108,3507.21301602,0.0,0.0,511.911020356,7.42745556188,0.0,0.0,42.353651,-71.101256,1445083855.0
1375,0.0,9,0.0,0.0,0.0,15902.0,109,3507.96112137,0.0,0.0,540.79002789,7.51195670095,0.0,0.0,42.35365,-71.101265,1445083856.0
1376,0.0,9,0.0,0.0,0.0,15903.0,110,3509.11190614,0.0,0.0,500.276839986,7.03746208341,0.0,0.0,42.35365,-71.101279,1445083857.0
1377,0.0,9,0.0,0.0,0.0,15904.0,110,3510.18626539,0.0,0.0,515.864830747,6.63564903227,0.0,0.0,42.353649,-71.101292,1445083858.0
1378,0.0,9,0.0,0.0,0.0,15905.0,109,3511.26835249,0.0,0.0,534.443621147,5.82829227957,0.0,0.0,42.353645,-71.101304,1445083859.0
1379,0.0,9,0.0,0.0,0.0,15906.0,109,3512.07991786,0.0,0.0,601.640393653,4.9305100859,0.0,0.0,42.353642,-71.101313,1445083860.0
1380,0.0,9,0.0,0.0,0.0,15907.0,108,3512.47690012,0.0,0.0,708.406803016,4.95220922731,0.0,0.0,42.35364,-71.101317,1445083861.0
1381,0.0,9,0.0,0.0,0.0,15908.0,108,3512.9442382,0.0,0.0,701.408480813,5.94846960076,0.0,0.0,42.353638,-71.101322,1445083862.0
1382,0.0,9,0.0,0.0,0.0,15909.0,108,3514.08354394,0.0,0.0,580.665383849,6.20949971094,0.0,0.0,42.353628,-71.101325,1445083863.0
1383,0.0,9,0.0,0.0,0.0,15910.0,108,3515.48014538,0.0,0.0,559.39167162,4.85403003003,0.0,0.0,42.353616,-71.10133,1445083864.0
1384,0.0,9,0.0,0.0,0.0,15911.0,108,3516.14436921,0.0,0.0,737.643744761,4.1657771684,0.0,0.0,42.353612,-71.101336,1445083865.0
1385,0.0,9,0.0,0.0,0.0,15912.0,108,3516.61282987,0.0,0.0,903.270616048,3.761631859,0.0,0.0,42.353609,-71.10134,1445083866.0
1386,0.0,9,0.0,0.0,0.0,15913.0,108,3516.98481827,0.0,0.0,1086.99674313,3.67829617721,0.0,0.0,42.353606,-71.101342,1445083867.0
1387,0.0,9,0.0,0.0,0.0,15914.0,107,3517.35680666,0.0,0.0,1258.91795938,3.38136897749,0.0,0.0,42.353603,-71.10134,1445083868.0
1388,0.0,9,0.0,0.0,0.0,15915.0,107,3517.35680666,0.0,0.0,1808.00284593,4.0613237125,0.0,0.0,42.353603,-71.10134,1445083869.0
