index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec)
118,0.0,20,0.0,0.0,0.0,119.0,132,130.69369955,0.0,0.0,160.692641332,8.93292747926,0.0,0.0,49.240734,16.510293,1459588627.0
119,0.0,20,0.0,0.0,0.0,120.0,132,133.395884077,0.0,0.0,168.092720608,9.2088928516,0.0,0.0,49.24075,16.510265,1459588628.0
120,0.0,20,0.0,0.0,0.0,121.0,132,136.574704595,0.0,0.0,163.353094258,9.18649817298,0.0,0.0,49.240768,16.510231,1459588629.0
121,0.0,20,0.0,0.0,0.0,122.0,132,139.742630568,0.0,0.0,164.136588768,8.87610430614,0.0,0.0,49.240785,16.510196,1459588630.0
122,0.0,20,0.0,0.0,0.0,123.0,132,142.429423535,0.0,0.0,170.475131121,9.16020854616,0.0,0.0,49.2408,16.510167,1459588631.0
123,0.0,19,0.0,0.0,0.0,124.0,132,145.552171242,0.0,0.0,165.914860875,9.17764862946,0.0,0.0,49.240818,16.510134,1459588632.0
124,0.0,19,0.0,0.0,0.0,125.0,132,148.492154284,0.0,0.0,168.186154959,9.07766060854,0.0,0.0,49.240835,16.510103,1459588633.0
125,0.0,19,0.0,0.0,0.0,126.0,132,151.21612429,0.0,0.0,170.523745962,9.48614117725,0.0,0.0,49.240852,16.510076,1459588634.0
126,0.0,20,0.0,0.0,0.0,127.0,131,154.539549062,0.0,0.0,163.292158897,9.12531119914,0.0,0.0,49.240872,16.510042,1459588635.0
127,0.0,20,0.0,0.0,0.0,128.0,131,157.466569655,0.0,0.0,167.655727846,9.02262644464,0.0,0.0,49.240888,16.51001,1459588636.0
128,0.0,20,0.0,0.0,0.0,129.0,131,160.223809618,0.0,0.0,169.514992366,9.32191319493,0.0,0.0,49.240904,16.509981,1459588637.0
129,0.0,19,0.0,0.0,0.0,130.0,131,163.364909774,0.0,0.0,164.408062545,9.49503215168,0.0,0.0,49.240923,16.509949,1459588638.0
130,0.0,19,0.0,0.0,0.0,131.0,131,166.506009269,0.0,0.0,163.815697675,9.26798120307,0.0,0.0,49.240942,16.509917,1459588639.0
131,0.0,19,0.0,0.0,0.0,132.0,131,169.178179602,0.0,0.0,168.336671133,9.80847159695,0.0,0.0,49.240959,16.509891,1459588640.0
132,0.0,19,0.0,0.0,0.0,133.0,131,172.577058944,0.0,0.0,159.376939798,9.71661207868,0.0,0.0,49.24098,16.509857,1459588641.0
133,0.0,19,0.0,0.0,0.0,134.0,131,175.794045797,0.0,0.0,160.815590725,9.44325343698,0.0,0.0,49.241,16.509825,1459588642.0
134,0.0,19,0.0,0.0,0.0,135.0,131,178.624351523,0.0,0.0,165.071971828,9.64969901095,0.0,0.0,49.241017,16.509796,1459588643.0
135,0.0,20,0.0,0.0,0.0,136.0,129,181.819546269,0.0,0.0,160.917269103,9.56177888636,0.0,0.0,49.241036,16.509763,1459588644.0
136,0.0,20,0.0,0.0,0.0,137.0,129,185.125068021,0.0,0.0,159.831391834,9.14197468522,0.0,0.0,49.241055,16.509728,1459588645.0
137,0.0,20,0.0,0.0,0.0,138.0,129,187.827242603,0.0,0.0,166.615389476,9.47033864974,0.0,0.0,49.241071,16.5097,1459588646.0
138,0.0,20,0.0,0.0,0.0,139.0,128,191.077256035,0.0,0.0,160.503043258,9.45075557657,0.0,0.0,49.24109,16.509666,1459588647.0
139,0.0,20,0.0,0.0,0.0,140.0,128,194.272448124,0.0,0.0,160.948858152,9.16249695439,0.0,0.0,49.241109,16.509633,1459588648.0
140,0.0,20,0.0,0.0,0.0,141.0,128,196.920408001,0.0,0.0,166.605004529,9.68868470274,0.0,0.0,49.241125,16.509606,1459588649.0
141,0.0,19,0.0,0.0,0.0,142.0,129,200.243822632,0.0,0.0,158.313850684,9.93781466939,0.0,0.0,49.241145,16.509572,1459588650.0
142,0.0,19,0.0,0.0,0.0,143.0,129,203.605499174,0.0,0.0,157.146930786,9.71532980338,0.0,0.0,49.241164,16.509536,1459588651.0
143,0.0,19,0.0,0.0,0.0,144.0,129,206.490242072,0.0,0.0,161.847287224,9.9121519886,0.0,0.0,49.241181,16.509506,1459588652.0
144,0.0,19,0.0,0.0,0.0,145.0,129,209.502956519,0.0,0.0,159.650354634,10.4070353193,0.0,0.0,49.241199,16.509475,1459588653.0
145,0.0,18,0.0,0.0,0.0,146.0,131,213.083825008,0.0,0.0,153.018693494,10.1823884148,0.0,0.0,49.241221,16.509439,1459588654.0
146,0.0,18,0.0,0.0,0.0,147.0,131,215.989614638,0.0,0.0,159.038938863,10.4415403179,0.0,0.0,49.241239,16.50941,1459588655.0
147,0.0,18,0.0,0.0,0.0,148.0,131,219.130703132,0.0,0.0,155.68536192,10.7511400036,0.0,0.0,49.241258,16.509378,1459588656.0
148,0.0,19,0.0,0.0,0.0,149.0,132,222.606522896,0.0,0.0,151.164621865,10.3902500407,0.0,0.0,49.241277,16.50934,1459588657.0
149,0.0,19,0.0,0.0,0.0,150.0,132,225.619234073,0.0,0.0,154.192611806,10.7803218905,0.0,0.0,49.241295,16.509309,1459588658.0
150,0.0,19,0.0,0.0,0.0,151.0,132,229.125028339,0.0,0.0,148.128874333,11.0936658585,0.0,0.0,49.241316,16.509273,1459588659.0
151,0.0,19,0.0,0.0,0.0,152.0,131,233.070148387,0.0,0.0,143.781644413,10.6211334877,0.0,0.0,49.24134,16.509233,1459588660.0
152,0.0,19,0.0,0.0,0.0,153.0,131,236.393555032,0.0,0.0,150.386150295,10.2950343664,0.0,0.0,49.24136,16.509199,1459588661.0
153,0.0,19,0.0,0.0,0.0,154.0,131,239.333519155,0.0,0.0,155.666595847,10.494794663,0.0,0.0,49.241377,16.509168,1459588662.0
154,0.0,18,0.0,0.0,0.0,155.0,133,242.569043558,0.0,0.0,153.481726617,10.9616887049,0.0,0.0,49.241395,16.509133,1459588663.0
155,0.0,18,0.0,0.0,0.0,156.0,133,246.311917666,0.0,0.0,149.591420158,10.0187555204,0.0,0.0,49.241417,16.509094,1459588664.0
156,0.0,18,0.0,0.0,0.0,157.0,133,248.649110725,0.0,0.0,164.38820767,10.9691767858,0.0,0.0,49.241431,16.50907,1459588665.0
157,0.0,18,0.0,0.0,0.0,158.0,134,252.320227148,0.0,0.0,150.842194462,10.8347520883,0.0,0.0,49.241452,16.509031,1459588666.0
158,0.0,18,0.0,0.0,0.0,159.0,134,255.752907591,0.0,0.0,153.073477013,10.3670948838,0.0,0.0,49.241472,16.508995,1459588667.0
159,0.0,18,0.0,0.0,0.0,160.0,134,258.529588355,0.0,0.0,160.216279291,10.7120844402,0.0,0.0,49.241489,16.508967,1459588668.0
160,0.0,18,0.0,0.0,0.0,161.0,135,261.779585911,0.0,0.0,155.244436329,10.9462852276,0.0,0.0,49.241508,16.508933,1459588669.0
161,0.0,18,0.0,0.0,0.0,162.0,135,265.339852698,0.0,0.0,152.039447416,10.5807237941,0.0,0.0,49.241529,16.508896,1459588670.0
162,0.0,18,0.0,0.0,0.0,163.0,135,268.407197936,0.0,0.0,157.362675534,10.579144638,0.0,0.0,49.241547,16.508864,1459588671.0
