index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
677,114.8,19,131,1.54,790.0,338.25999999,139,1422.1,173.2,200.035420558,120.5,13.28,2190.0,0.0,1481735035.48
678,114.8,19,131,1.54,790.0,338.690000057,139,1423.7,173.2,200.035420558,120.5,13.28,2190.0,0.0,1481735035.91
679,114.8,19,131,1.54,790.0,339.079999924,139,1425.1,173.2,200.035420558,120.5,13.28,2280.0,0.0,1481735036.3
680,114.8,19,131,1.54,790.0,339.480000019,139,1426.8,173.2,200.035420558,120.5,13.28,2280.0,0.0,1481735036.7
681,109.7,18,132,1.48,780.0,339.950000048,139,1429.1,168.5,200.534261776,120.4,13.57,2280.0,0.0,1481735037.17
682,109.7,18,132,1.48,780.0,340.339999914,139,1430.8,168.5,200.534261776,120.4,13.57,2280.0,0.0,1481735037.56
683,109.7,18,132,1.48,780.0,340.879999876,139,1433.1,168.5,200.534261776,120.4,13.57,2280.0,0.0,1481735038.1
684,109.7,18,132,1.48,780.0,341.660000086,139,1436.1,168.5,200.534261776,120.4,13.57,2280.0,0.0,1481735038.88
685,109.7,18,132,1.48,780.0,342.039999962,139,1437.4,168.5,200.534261776,120.4,13.57,2210.0,0.0,1481735039.26
686,109.7,18,132,1.48,780.0,342.440000057,139,1439.0,168.5,200.534261776,120.4,13.57,2210.0,0.0,1481735039.66
687,109.7,19,131,1.48,780.0,343.200000048,139,1442.5,168.5,194.655786991,121.6,13.13,2210.0,0.0,1481735040.42
688,111.0,19,131,1.48,780.0,343.589999914,139,1444.3,166.7,194.655786991,121.6,13.13,2210.0,0.0,1481735040.81
689,111.0,19,131,1.48,780.0,343.950000048,140,1445.8,166.7,194.655786991,121.6,13.13,2210.0,0.0,1481735041.17
690,111.0,19,131,1.48,780.0,344.710000038,140,1448.7,166.7,194.655786991,121.6,13.13,2210.0,0.0,1481735041.93
691,111.0,19,131,1.48,780.0,345.149999857,140,1450.3,166.7,194.655786991,121.6,13.13,2210.0,0.0,1481735042.37
692,111.0,19,131,1.48,780.0,345.579999924,140,1452.0,166.7,194.655786991,121.6,13.13,2140.0,0.0,1481735042.8
693,110.6,19,131,1.48,780.0,345.980000019,140,1453.9,169.1,198.056519026,120.9,12.89,2140.0,0.0,1481735043.2
694,110.6,19,131,1.48,780.0,346.369999886,140,1455.7,169.1,198.056519026,120.9,12.89,2140.0,0.0,1481735043.59
695,110.6,19,131,1.48,780.0,347.119999886,139,1459.0,169.1,198.056519026,120.9,12.89,2140.0,0.0,1481735044.34
696,110.6,19,131,1.48,780.0,347.480000019,139,1460.4,169.1,198.056519026,120.9,12.89,2140.0,0.0,1481735044.7
697,110.6,19,131,1.48,780.0,347.889999866,139,1461.9,169.1,198.056519026,120.9,12.89,2140.0,0.0,1481735045.11
698,110.6,19,131,1.48,780.0,348.369999886,139,1463.7,169.1,198.056519026,120.9,12.89,2090.0,0.0,1481735045.59
699,110.6,19,131,1.48,780.0,348.839999914,139,1465.7,169.1,198.056519026,120.9,12.66,2090.0,0.0,1481735046.06
700,111.2,20,131,1.45,760.0,349.670000076,139,1469.6,165.1,202.040773328,120.1,12.66,2090.0,0.0,1481735046.89
701,111.2,20,131,1.45,760.0,350.059999943,139,1471.3,165.1,202.040773328,120.1,12.66,2090.0,0.0,1481735047.28
702,111.2,20,131,1.45,760.0,350.470000029,139,1472.9,165.1,202.040773328,120.1,12.66,2090.0,0.0,1481735047.69
703,111.2,20,131,1.45,760.0,350.829999924,140,1474.3,165.1,202.040773328,120.1,12.66,2090.0,0.0,1481735048.05
704,111.2,20,131,1.45,760.0,351.649999857,140,1477.3,165.1,202.040773328,120.1,12.66,2130.0,0.0,1481735048.87
705,111.2,20,131,1.45,760.0,352.00999999,140,1479.0,165.1,202.040773328,120.1,12.88,2130.0,0.0,1481735049.23
706,108.1,19,131,1.48,780.0,352.379999876,140,1480.7,159.1,199.538232499,120.6,12.88,2130.0,0.0,1481735049.6
707,108.1,19,131,1.48,780.0,352.869999886,140,1482.9,159.1,199.538232499,120.6,12.88,2130.0,0.0,1481735050.09
708,108.1,19,131,1.48,780.0,353.720000029,140,1486.4,159.1,199.538232499,120.6,12.88,2130.0,0.0,1481735050.94
709,108.1,19,131,1.48,780.0,354.109999895,140,1487.8,159.1,199.538232499,120.6,12.88,2130.0,0.0,1481735051.33
710,108.1,19,131,1.48,780.0,354.470000029,140,1489.1,159.1,199.538232499,120.6,12.88,2210.0,0.0,1481735051.69
711,108.1,19,131,1.48,780.0,354.829999924,140,1490.4,159.1,199.538232499,120.6,12.88,2210.0,0.0,1481735052.05
712,110.5,19,132,1.48,780.0,355.670000076,140,1494.4,170.5,195.136814254,121.5,13.11,2210.0,0.0,1481735052.89
713,110.5,19,132,1.48,780.0,356.059999943,140,1496.1,170.5,195.136814254,121.5,13.11,2210.0,0.0,1481735053.28
714,110.5,19,132,1.48,780.0,356.50999999,140,1498.0,170.5,195.136814254,121.5,13.11,2210.0,0.0,1481735053.73
715,110.5,19,132,1.48,780.0,356.889999866,140,1499.5,170.5,195.136814254,121.5,13.11,2210.0,0.0,1481735054.11
716,110.5,19,132,1.48,780.0,357.74000001,140,1502.5,170.5,195.136814254,121.5,13.11,2210.0,0.0,1481735054.96
717,110.5,19,132,1.48,780.0,358.129999876,140,1504.1,170.5,195.136814254,121.5,13.11,2190.0,0.0,1481735055.35
718,112.2,19,131,1.48,780.0,358.549999952,140,1506.2,171.1,195.619427755,121.4,13.05,2190.0,0.0,1481735055.77
719,112.2,19,131,1.48,780.0,358.940000057,140,1508.0,171.1,195.619427755,121.4,13.05,2190.0,0.0,1481735056.16
720,112.2,19,131,1.48,780.0,359.690000057,140,1511.2,171.1,195.619427755,121.4,13.05,2190.0,0.0,1481735056.91
721,112.2,19,131,1.48,780.0,360.119999886,140,1512.8,171.1,195.619427755,121.4,13.05,2190.0,0.0,1481735057.34
722,112.2,19,131,1.48,780.0,360.470000029,140,1514.1,171.1,195.619427755,121.4,13.05,2190.0,0.0,1481735057.69
723,112.2,19,131,1.48,780.0,360.920000076,140,1515.7,171.1,195.619427755,121.4,13.05,2190.0,0.0,1481735058.14
724,112.2,19,131,1.48,780.0,361.74000001,140,1519.4,171.1,198.548788525,120.8,13.05,2190.0,0.0,1481735058.96
725,109.1,19,131,1.48,780.0,362.119999886,140,1521.2,172.6,198.548788525,120.8,13.11,2190.0,0.0,1481735059.34
726,109.1,19,131,1.48,780.0,362.5,140,1522.8,172.6,198.548788525,120.8,13.11,2190.0,0.0,1481735059.72
727,109.1,19,131,1.48,780.0,362.869999886,140,1524.4,172.6,198.548788525,120.8,13.11,2190.0,0.0,1481735060.09
728,109.1,19,131,1.48,780.0,363.289999962,140,1526.0,172.6,198.548788525,120.8,13.11,2190.0,0.0,1481735060.51
729,109.1,19,131,1.48,780.0,364.160000086,140,1529.1,172.6,198.548788525,120.8,13.11,2190.0,0.0,1481735061.38
730,109.1,19,131,1.48,780.0,364.549999952,140,1530.7,172.6,198.548788525,120.8,13.11,2230.0,0.0,1481735061.77
731,106.2,19,131,1.45,770.0,364.950000048,140,1532.6,156.8,192.274217472,122.1,13.11,2230.0,0.0,1481735062.17
732,106.2,19,131,1.45,770.0,365.690000057,140,1535.9,156.8,192.274217472,122.1,13.11,2230.0,0.0,1481735062.91
733,106.2,19,131,1.45,770.0,366.109999895,141,1537.6,156.8,192.274217472,122.1,13.11,2230.0,0.0,1481735063.33
734,106.2,19,131,1.45,770.0,366.460000038,141,1538.9,156.8,192.274217472,122.1,13.11,2230.0,0.0,1481735063.68
735,106.2,19,131,1.45,770.0,367.210000038,141,1541.6,156.8,192.274217472,122.1,13.11,2230.0,0.0,1481735064.43
736,106.2,19,131,1.45,770.0,367.639999866,141,1543.4,156.8,192.274217472,122.1,13.11,2160.0,0.0,1481735064.86
737,112.4,19,132,1.48,780.0,368.079999924,141,1545.5,169.8,191.802572014,122.2,12.82,2160.0,0.0,1481735065.3
738,112.4,19,132,1.48,780.0,368.480000019,141,1547.3,169.8,191.802572014,122.2,12.82,2160.0,0.0,1481735065.7
739,112.4,19,132,1.48,780.0,368.910000086,141,1549.2,169.8,191.802572014,122.2,12.82,2160.0,0.0,1481735066.13
740,112.4,19,132,1.48,780.0,369.680000067,141,1552.2,169.8,191.802572014,122.2,12.82,2160.0,0.0,1481735066.9
741,112.4,19,132,1.48,780.0,370.059999943,141,1553.6,169.8,191.802572014,122.2,12.82,2160.0,0.0,1481735067.28
742,112.4,19,132,1.48,780.0,370.539999962,141,1555.3,169.8,191.802572014,122.2,12.82,2180.0,0.0,1481735067.76
743,112.4,19,132,1.48,780.0,370.910000086,142,1557.0,169.8,191.802572014,122.2,13.05,2180.0,0.0,1481735068.13
744,108.0,19,132,1.48,790.0,371.690000057,142,1560.6,163.6,195.619427755,121.4,13.05,2180.0,0.0,1481735068.91
745,108.0,19,132,1.48,790.0,372.089999914,142,1562.3,163.6,195.619427755,121.4,13.05,2180.0,0.0,1481735069.31
746,108.0,19,132,1.48,790.0,372.470000029,142,1563.8,163.6,195.619427755,121.4,13.05,2180.0,0.0,1481735069.69
747,108.0,19,132,1.48,790.0,373.00999999,142,1565.9,163.6,195.619427755,121.4,13.05,2180.0,0.0,1481735070.23
748,108.0,19,132,1.48,790.0,373.720000029,142,1568.4,163.6,195.619427755,121.4,13.05,2150.0,0.0,1481735070.94
749,108.0,19,132,1.48,790.0,374.119999886,142,1570.3,163.6,195.619427755,121.4,13.05,2150.0,0.0,1481735071.34
750,104.6,19,131,1.48,790.0,374.49000001,142,1572.0,159.0,193.698465167,121.8,12.89,2150.0,0.0,1481735071.71
751,104.6,19,131,1.48,790.0,374.859999895,142,1573.7,159.0,193.698465167,121.8,12.89,2150.0,0.0,1481735072.08
752,104.6,19,131,1.48,790.0,375.609999895,142,1576.7,159.0,193.698465167,121.8,12.89,2150.0,0.0,1481735072.83
753,104.6,19,131,1.48,790.0,375.970000029,142,1578.1,159.0,193.698465167,121.8,12.89,2150.0,0.0,1481735073.19
754,104.6,19,131,1.48,790.0,376.730000019,142,1580.7,159.0,193.698465167,121.8,12.89,2150.0,0.0,1481735073.95
755,104.6,19,131,1.48,790.0,377.149999857,142,1582.5,159.0,193.698465167,121.8,12.89,2280.0,0.0,1481735074.37
756,109.5,18,131,1.48,790.0,377.569999933,142,1584.4,162.1,186.261272335,123.4,13.27,2280.0,0.0,1481735074.79
757,109.5,18,131,1.48,790.0,377.980000019,142,1586.3,162.1,186.261272335,123.4,13.27,2280.0,0.0,1481735075.2
758,109.5,18,131,1.48,790.0,378.410000086,142,1588.2,162.1,186.261272335,123.4,13.27,2280.0,0.0,1481735075.63
759,109.5,18,131,1.48,790.0,379.190000057,142,1591.2,162.1,186.261272335,123.4,13.27,2280.0,0.0,1481735076.41
760,109.5,18,131,1.48,790.0,379.559999943,142,1592.6,162.1,186.261272335,123.4,13.27,2280.0,0.0,1481735076.78
761,109.5,18,131,1.48,790.0,379.960000038,142,1593.9,162.1,186.261272335,123.4,13.27,2190.0,0.0,1481735077.18
762,109.5,19,132,1.48,790.0,380.690000057,142,1597.3,162.1,191.33246788,122.3,13.27,2190.0,0.0,1481735077.91
763,113.6,19,132,1.51,780.0,381.119999886,142,1599.2,174.7,191.33246788,122.3,12.96,2190.0,0.0,1481735078.34
764,113.6,19,132,1.51,780.0,381.460000038,142,1600.8,174.7,191.33246788,122.3,12.96,2190.0,0.0,1481735078.68
765,113.6,19,132,1.51,780.0,381.829999924,141,1602.3,174.7,191.33246788,122.3,12.96,2190.0,0.0,1481735079.05
766,113.6,19,132,1.51,780.0,382.680000067,141,1605.5,174.7,191.33246788,122.3,12.96,2190.0,0.0,1481735079.9
767,113.6,19,132,1.51,780.0,383.119999886,141,1607.1,174.7,191.33246788,122.3,12.96,2240.0,0.0,1481735080.34
768,113.6,19,132,1.51,780.0,383.470000029,141,1608.5,174.7,191.33246788,122.3,12.96,2240.0,0.0,1481735080.69
769,108.9,19,132,1.48,780.0,384.25999999,141,1612.2,168.9,197.076851297,121.1,13.36,2240.0,0.0,1481735081.48
770,108.9,19,132,1.48,780.0,384.639999866,141,1613.9,168.9,197.076851297,121.1,13.36,2240.0,0.0,1481735081.86
771,108.9,19,132,1.48,780.0,385.00999999,141,1615.4,168.9,197.076851297,121.1,13.36,2240.0,0.0,1481735082.23
772,108.9,19,132,1.48,780.0,385.359999895,141,1616.8,168.9,197.076851297,121.1,13.36,2240.0,0.0,1481735082.58
773,108.9,19,132,1.48,780.0,386.220000029,141,1619.9,168.9,197.076851297,121.1,13.36,2240.0,0.0,1481735083.44
774,108.9,19,132,1.48,780.0,386.629999876,141,1621.6,168.9,197.076851297,121.1,13.36,2150.0,0.0,1481735083.85
775,110.0,19,132,1.48,780.0,387.019999981,140,1623.5,164.4,195.619427755,121.4,12.9,2150.0,0.0,1481735084.24
776,110.0,19,132,1.48,780.0,387.410000086,140,1625.3,164.4,195.619427755,121.4,12.9,2150.0,0.0,1481735084.63
777,110.0,19,132,1.48,780.0,388.180000067,140,1628.5,164.4,195.619427755,121.4,12.9,2150.0,0.0,1481735085.4
778,110.0,19,132,1.48,780.0,388.549999952,140,1630.0,164.4,195.619427755,121.4,12.9,2150.0,0.0,1481735085.77
779,110.0,19,132,1.48,780.0,388.940000057,140,1631.4,164.4,195.619427755,121.4,12.9,2150.0,0.0,1481735086.16
780,110.0,19,132,1.48,780.0,389.680000067,140,1634.2,164.4,195.619427755,121.4,12.9,2190.0,0.0,1481735086.9
781,110.0,19,132,1.48,780.0,390.059999943,140,1635.9,164.4,195.619427755,121.4,13.06,2190.0,0.0,1481735087.28
782,109.4,19,131,1.48,780.0,390.470000029,140,1637.9,161.5,196.10363404,121.3,13.06,2190.0,0.0,1481735087.69
783,109.4,19,131,1.48,780.0,391.210000038,140,1641.1,161.5,196.10363404,121.3,13.06,2190.0,0.0,1481735088.43
784,109.4,19,131,1.48,780.0,391.690000057,140,1643.0,161.5,196.10363404,121.3,13.06,2190.0,0.0,1481735088.91
785,109.4,19,131,1.48,780.0,392.079999924,140,1644.4,161.5,196.10363404,121.3,13.06,2190.0,0.0,1481735089.3
786,109.4,19,131,1.48,780.0,392.470000029,140,1645.8,161.5,196.10363404,121.3,13.06,2140.0,0.0,1481735089.69
787,109.4,19,131,1.48,780.0,392.869999886,140,1647.4,161.5,196.10363404,121.3,13.06,2140.0,0.0,1481735090.09
788,109.1,19,132,1.48,780.0,393.619999886,140,1650.9,163.1,196.589439684,121.2,12.89,2140.0,0.0,1481735090.84
789,109.1,19,132,1.48,780.0,394.00999999,140,1652.7,163.1,196.589439684,121.2,12.89,2140.0,0.0,1481735091.23
790,109.1,19,132,1.48,780.0,394.359999895,140,1654.1,163.1,196.589439684,121.2,12.89,2140.0,0.0,1481735091.58
791,109.1,19,132,1.48,780.0,395.149999857,140,1657.2,163.1,196.589439684,121.2,12.89,2140.0,0.0,1481735092.37
792,109.1,19,132,1.48,780.0,395.50999999,140,1658.4,163.1,196.589439684,121.2,12.89,2140.0,0.0,1481735092.73
793,109.1,19,132,1.48,780.0,395.859999895,140,1659.7,163.1,196.589439684,121.2,12.89,2180.0,0.0,1481735093.08
794,109.1,19,131,1.48,780.0,396.660000086,140,1663.5,163.1,195.619427755,121.4,12.97,2180.0,0.0,1481735093.88
795,111.4,19,131,1.45,770.0,397.059999943,140,1665.3,173.9,195.619427755,121.4,12.97,2180.0,0.0,1481735094.28
796,111.4,19,131,1.45,770.0,397.519999981,140,1667.2,173.9,195.619427755,121.4,12.97,2180.0,0.0,1481735094.74
797,111.4,19,131,1.45,770.0,397.859999895,140,1668.5,173.9,195.619427755,121.4,12.97,2180.0,0.0,1481735095.08
798,111.4,19,131,1.45,770.0,398.670000076,140,1671.5,173.9,195.619427755,121.4,12.97,2180.0,0.0,1481735095.89
799,111.4,19,131,1.45,770.0,399.049999952,140,1672.9,173.9,195.619427755,121.4,12.97,2140.0,0.0,1481735096.27
800,111.4,19,131,1.45,770.0,399.410000086,140,1674.6,173.9,195.619427755,121.4,12.89,2140.0,0.0,1481735096.63
801,109.9,19,132,1.48,780.0,400.190000057,140,1678.3,163.6,196.589439684,121.2,12.89,2140.0,0.0,1481735097.41
802,109.9,19,132,1.48,780.0,400.569999933,140,1679.9,163.6,196.589439684,121.2,12.89,2140.0,0.0,1481735097.79
803,109.9,19,132,1.48,780.0,400.99000001,140,1681.5,163.6,196.589439684,121.2,12.89,2140.0,0.0,1481735098.21
804,109.9,19,132,1.48,780.0,401.369999886,140,1683.0,163.6,196.589439684,121.2,12.89,2140.0,0.0,1481735098.59
805,109.9,19,132,1.48,780.0,402.269999981,140,1686.3,163.6,196.589439684,121.2,12.89,2180.0,0.0,1481735099.49
806,109.9,19,132,1.48,780.0,402.619999886,140,1688.0,163.6,197.076851297,121.1,12.89,2180.0,0.0,1481735099.84
807,107.3,19,132,1.45,770.0,403.00999999,140,1689.8,164.4,197.076851297,121.1,13.0,2180.0,0.0,1481735100.23
808,107.3,19,132,1.45,770.0,403.430000067,140,1691.6,164.4,197.076851297,121.1,13.0,2180.0,0.0,1481735100.65
809,107.3,19,132,1.45,770.0,404.170000076,140,1694.6,164.4,197.076851297,121.1,13.0,2180.0,0.0,1481735101.39
810,107.3,19,132,1.45,770.0,404.559999943,140,1696.0,164.4,197.076851297,121.1,13.0,2180.0,0.0,1481735101.78
811,107.3,19,132,1.45,770.0,404.99000001,140,1697.6,164.4,197.076851297,121.1,13.0,2190.0,0.0,1481735102.21
812,107.3,19,132,1.45,770.0,405.430000067,140,1699.3,164.4,197.076851297,121.1,13.0,2190.0,0.0,1481735102.65
813,113.0,19,131,1.45,770.0,406.190000057,140,1702.9,165.6,190.86389878,122.4,12.9,2190.0,0.0,1481735103.41
814,113.0,19,131,1.45,770.0,406.549999952,140,1704.5,165.6,190.86389878,122.4,12.9,2190.0,0.0,1481735103.77
815,113.0,19,131,1.45,770.0,406.970000029,140,1706.2,165.6,190.86389878,122.4,12.9,2190.0,0.0,1481735104.19
816,113.0,19,131,1.45,770.0,407.700000048,140,1709.0,165.6,190.86389878,122.4,12.9,2190.0,0.0,1481735104.92
817,113.0,19,131,1.45,770.0,408.129999876,140,1710.5,165.6,190.86389878,122.4,12.9,2190.0,0.0,1481735105.35
818,113.0,19,131,1.45,770.0,408.559999943,140,1712.2,165.6,190.86389878,122.4,12.9,2230.0,0.0,1481735105.78
819,111.6,19,131,1.45,770.0,408.980000019,140,1714.2,171.7,193.698465167,121.8,13.11,2230.0,0.0,1481735106.2
820,111.6,19,131,1.45,770.0,409.369999886,140,1716.0,171.7,193.698465167,121.8,13.11,2230.0,0.0,1481735106.59
821,111.6,19,131,1.45,770.0,410.149999857,140,1719.3,171.7,193.698465167,121.8,13.11,2230.0,0.0,1481735107.37
822,111.6,19,131,1.45,770.0,410.539999962,140,1720.8,171.7,193.698465167,121.8,13.11,2230.0,0.0,1481735107.76
823,111.6,19,131,1.45,770.0,410.889999866,140,1722.1,171.7,193.698465167,121.8,13.11,2230.0,0.0,1481735108.11
824,111.6,19,131,1.45,770.0,411.769999981,140,1725.4,171.7,193.698465167,121.8,13.11,2230.0,0.0,1481735108.99
825,111.6,19,131,1.45,770.0,412.200000048,140,1727.4,171.7,193.22215768,121.9,13.11,2230.0,0.0,1481735109.42
826,112.5,19,131,1.45,770.0,412.569999933,141,1729.2,160.1,193.22215768,121.9,13.12,2230.0,0.0,1481735109.79
827,112.5,19,131,1.45,770.0,412.970000029,141,1730.9,160.1,193.22215768,121.9,13.12,2230.0,0.0,1481735110.19
828,112.5,19,131,1.45,770.0,413.680000067,141,1733.8,160.1,193.22215768,121.9,13.12,2230.0,0.0,1481735110.9
829,112.5,19,131,1.45,770.0,414.069999933,141,1735.2,160.1,193.22215768,121.9,13.12,2230.0,0.0,1481735111.29
830,112.5,19,131,1.45,770.0,414.430000067,141,1736.5,160.1,193.22215768,121.9,13.12,2200.0,0.0,1481735111.65
831,112.5,19,131,1.45,770.0,414.819999933,141,1738.0,160.1,193.22215768,121.9,13.12,2200.0,0.0,1481735112.04
832,111.4,19,132,1.45,770.0,415.579999924,141,1741.5,166.3,194.655786991,121.6,13.04,2200.0,0.0,1481735112.8
