index,index,TimeStamp (sec), HRCur (bpm),DistanceMeters, Cadence (stokes/min), lapIdx, WorkoutState, Horizontal (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
770,770,1520273893.7259998,118.0,4428.8,25.0,6.0,4.0,4428.8,inf,1647.1079998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4428.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
771,771,1520273895.718,118.0,4433.7,27.0,6.0,4.0,4433.7,inf,1649.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4433.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
772,772,1520273898.7340002,111.0,4439.9,27.0,6.0,4.0,4439.9,inf,1652.116000175476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4439.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
773,773,1520273900.718,111.0,4444.8,28.0,6.0,4.0,4444.8,inf,1654.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4444.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
774,774,1520273902.7199998,111.0,4451.2,26.0,6.0,4.0,4451.2,inf,1656.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4451.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
775,775,1520273905.716,111.0,4457.4,27.0,6.0,4.0,4457.4,inf,1659.098000049591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4457.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
776,776,1520273907.718,111.0,4462.3,27.0,6.0,4.0,4462.3,inf,1661.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4462.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
777,777,1520273909.7199998,111.0,4467.6,29.0,6.0,4.0,4467.6,inf,1663.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4467.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
778,778,1520273911.7199998,111.0,4473.2,0.0,6.0,4.0,4473.2,inf,1665.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4473.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
779,779,1520273914.718,111.0,4479.3,27.0,6.0,4.0,4479.3,inf,1668.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4479.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
780,780,1520273916.724,111.0,4484.2,27.0,6.0,4.0,4484.2,inf,1670.1059999465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4484.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
781,781,1520273918.7199998,111.0,4490.1,25.0,6.0,4.0,4490.1,inf,1672.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4490.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
782,782,1520273921.7140002,99.0,4495.8,25.0,6.0,4.0,4495.8,inf,1675.0960001945496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4495.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
783,783,1520273923.7280002,94.0,4500.2,0.0,6.0,4.0,4500.2,inf,1677.1100001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4500.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
784,784,1520273925.722,96.0,4506.0,29.0,6.0,4.0,4506.0,inf,1679.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4506.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
785,785,1520273928.7340002,96.0,4511.7,25.0,6.0,4.0,4511.7,inf,1682.116000175476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4511.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
786,786,1520273930.722,98.0,4516.2,0.0,6.0,4.0,4516.2,inf,1684.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4516.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
787,787,1520273932.7199998,102.0,4521.9,0.0,6.0,4.0,4521.9,inf,1686.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4521.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
788,788,1520273935.732,102.0,4527.8,0.0,6.0,4.0,4527.8,inf,1689.114000082016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4527.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
789,789,1520273939.7199998,104.0,4538.7,27.0,6.0,4.0,4538.7,inf,1693.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4538.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
790,790,1520273941.7259998,106.0,4543.3,29.0,6.0,4.0,4543.3,inf,1695.1079998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4543.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
791,791,1520273944.722,106.0,4549.4,25.0,6.0,4.0,4549.4,inf,1698.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4549.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
792,792,1520273946.716,108.0,4554.2,0.0,6.0,4.0,4554.2,inf,1700.098000049591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4554.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
793,793,1520273948.7199998,108.0,4560.3,26.0,6.0,4.0,4560.3,inf,1702.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4560.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
794,794,1520273950.722,110.0,4565.1,26.0,6.0,4.0,4565.1,inf,1704.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4565.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
795,795,1520273953.718,110.0,4571.3,25.0,6.0,4.0,4571.3,inf,1707.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4571.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
796,796,1520273955.718,110.0,4576.3,26.0,6.0,4.0,4576.3,inf,1709.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4576.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
797,797,1520273957.724,110.0,4582.4,27.0,6.0,4.0,4582.4,inf,1711.1059999465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4582.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
798,798,1520273959.724,110.0,4587.3,30.0,6.0,4.0,4587.3,inf,1713.1059999465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4587.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
799,799,1520273962.722,110.0,4593.5,30.0,6.0,4.0,4593.5,inf,1716.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4593.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
800,800,1520273964.7259998,115.0,4598.6,29.0,6.0,4.0,4598.6,inf,1718.1079998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4598.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
801,801,1520273966.7199998,115.0,4604.7,29.0,6.0,4.0,4604.7,inf,1720.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4604.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
802,802,1520273969.716,115.0,4610.7,25.0,6.0,4.0,4610.7,inf,1723.098000049591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4610.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
803,803,1520273971.7199998,115.0,4615.5,26.0,6.0,4.0,4615.5,inf,1725.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4615.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
804,804,1520273973.722,115.0,4621.7,27.0,6.0,4.0,4621.7,inf,1727.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4621.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
805,805,1520273975.75,115.0,4627.0,25.0,6.0,4.0,4627.0,inf,1729.1319999694824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4627.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
806,806,1520273978.716,115.0,4632.5,31.0,6.0,4.0,4632.5,inf,1732.098000049591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4632.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
807,807,1520273980.716,115.0,4637.2,31.0,6.0,4.0,4637.2,inf,1734.098000049591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4637.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
808,808,1520273982.7259998,115.0,4643.3,26.0,6.0,4.0,4643.3,inf,1736.1079998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4643.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
809,809,1520273984.722,115.0,4648.2,27.0,6.0,4.0,4648.2,inf,1738.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4648.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
810,810,1520273987.718,115.0,4654.5,27.0,6.0,4.0,4654.5,inf,1741.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4654.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
811,811,1520273989.7199998,115.0,4659.3,0.0,6.0,4.0,4659.3,inf,1743.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4659.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
812,812,1520273991.722,115.0,4665.4,28.0,6.0,4.0,4665.4,inf,1745.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4665.4,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
813,813,1520273993.724,115.0,4670.1,26.0,6.0,4.0,4670.1,inf,1747.1059999465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4670.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
814,814,1520273996.7199998,115.0,4676.0,27.0,6.0,4.0,4676.0,inf,1750.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4676.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
815,815,1520273998.73,115.0,4680.7,26.0,6.0,4.0,4680.7,inf,1752.111999988556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4680.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
816,816,1520274001.776,115.0,4687.8,0.0,6.0,4.0,4687.8,inf,1755.1579999923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4687.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
817,817,1520274003.724,115.0,4693.6,0.0,6.0,4.0,4693.6,inf,1757.1059999465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4693.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
818,818,1520274005.7280002,116.0,4698.5,30.0,6.0,4.0,4698.5,inf,1759.1100001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4698.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
819,819,1520274007.744,116.0,4703.5,0.0,6.0,4.0,4703.5,inf,1761.1259999275208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4703.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
820,820,1520274010.7199998,116.0,4709.6,27.0,6.0,4.0,4709.6,inf,1764.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4709.6,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
821,821,1520274012.7340002,116.0,4714.5,0.0,6.0,4.0,4714.5,inf,1766.116000175476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4714.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
822,822,1520274014.7259998,109.0,4720.7,0.0,6.0,4.0,4720.7,inf,1768.1079998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4720.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
823,823,1520274016.7280002,109.0,4725.7,31.0,6.0,4.0,4725.7,inf,1770.1100001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4725.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
824,824,1520274019.722,103.0,4732.0,0.0,6.0,4.0,4732.0,inf,1773.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4732.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
825,825,1520274021.736,103.0,4737.0,30.0,6.0,4.0,4737.0,inf,1775.1180000305176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4737.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
826,826,1520274023.722,103.0,4742.0,29.0,6.0,4.0,4742.0,inf,1777.1039998531342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4742.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
827,827,1520274025.738,103.0,4746.9,29.0,6.0,4.0,4746.9,inf,1779.119999885559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4746.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
828,828,1520274027.7259998,103.0,4753.1,27.0,6.0,4.0,4753.1,inf,1781.1079998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4753.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
829,829,1520274030.736,106.0,4759.5,0.0,6.0,4.0,4759.5,inf,1784.1180000305176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4759.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
830,830,1520274032.7259998,106.0,4764.7,30.0,6.0,4.0,4764.7,inf,1786.1079998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4764.7,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
831,831,1520274034.7199998,106.0,4769.9,30.0,6.0,4.0,4769.9,inf,1788.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4769.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
832,832,1520274036.738,106.0,4776.5,27.0,6.0,4.0,4776.5,inf,1790.119999885559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4776.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
833,833,1520274038.724,106.0,4781.5,27.0,6.0,4.0,4781.5,inf,1792.1059999465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4781.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
834,834,1520274040.7280002,106.0,4786.5,27.0,6.0,4.0,4786.5,inf,1794.1100001335144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4786.5,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
835,835,1520274043.768,106.0,4792.8,28.0,6.0,4.0,4792.8,inf,1797.1499998569489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4792.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
836,836,1520274045.7199998,106.0,4798.1,28.0,6.0,4.0,4798.1,inf,1799.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4798.1,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
837,837,1520274047.7199998,106.0,4803.3,0.0,6.0,4.0,4803.3,inf,1801.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4803.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
838,838,1520274049.7259998,106.0,4808.8,32.0,6.0,4.0,4808.8,inf,1803.1079998016357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4808.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
839,839,1520274051.7199998,106.0,4814.2,29.0,6.0,4.0,4814.2,inf,1805.101999759674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4814.2,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
