index,index, AverageDriveForce (lbs), Cadence (stokes/min), DragFactor, DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
57,57,0.0,18.0,0.0,0.0,0.0,58.0,142.0,0.0,0.0,0.0,10000.0,0.131654551422,0.0,0.0,49.240004,16.511673,1459588566.0,0.05,0.0,0.0,1.0,4.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
58,58,0.0,18.0,0.0,0.0,0.0,59.0,142.0,0.0,0.0,0.0,10000.0,0.160911118405,0.0,0.0,49.240004,16.511673,1459588567.0,0.05,0.0,0.0,1.0,4.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
59,59,0.0,18.0,0.0,0.0,0.0,60.0,142.0,0.0,0.0,0.0,10000.0,0.196669144717,0.0,0.0,49.240004,16.511673,1459588568.0,0.05,0.0,0.0,1.0,4.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
60,60,0.0,18.0,0.0,0.0,0.0,61.0,142.0,0.0,0.0,0.0,9856.87974097,0.240373399098,0.0,0.0,49.240004,16.511673,1459588569.0,0.05072599170726981,0.0,0.0,1.0,4.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
61,61,0.0,18.0,0.0,0.0,0.0,62.0,142.0,0.0,0.0,0.0,8064.71978807,0.293789710009,0.0,0.0,49.240004,16.511673,1459588570.0,0.06199843430885737,0.0,0.0,1.0,4.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
62,62,0.0,18.0,0.0,0.0,0.0,63.0,142.0,0.0,0.0,0.0,6598.40709933,0.359076312233,0.0,0.0,49.240004,16.511673,1459588571.0,0.07577586415527011,0.0,0.0,1.0,4.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
63,63,0.0,18.0,0.0,0.0,0.0,64.0,142.0,0.0,0.0,0.0,5398.69671763,0.438871048285,0.0,0.0,49.240004,16.511673,1459588572.0,0.09261494507872585,0.0,0.0,1.0,4.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
64,64,0.0,18.0,0.0,0.0,0.0,65.0,142.0,0.0,0.0,0.0,4417.11549624,0.536397947904,0.0,0.0,49.240004,16.511673,1459588573.0,0.11319604398517928,0.0,0.0,1.0,4.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
65,65,0.0,18.0,0.0,0.0,0.0,66.0,142.0,0.0,0.0,0.0,3614.00358784,0.655597491882,0.0,0.0,49.240004,16.511673,1459588574.0,0.13835072042605182,0.0,0.0,1.0,4.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
66,66,0.0,18.0,0.0,0.0,0.0,67.0,142.0,0.0,0.0,0.0,2956.91202641,0.801285823412,0.0,0.0,49.240004,16.511673,1459588575.0,0.16909532496543436,0.0,0.0,1.0,4.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
67,67,0.0,18.0,0.0,0.0,0.0,68.0,142.0,0.0,0.0,0.0,2419.29165797,0.979349339726,0.0,0.0,49.240004,16.511673,1459588576.0,0.20667206384679734,0.0,0.0,1.0,4.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
68,68,0.0,18.0,0.0,0.0,0.0,69.0,142.0,0.0,0.0,0.0,1979.42044743,1.19698252633,0.0,0.0,49.240004,16.511673,1459588577.0,0.25259918914608565,0.0,0.0,1.0,4.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
69,69,0.0,18.0,0.0,0.0,0.0,70.0,142.0,0.0,0.0,0.0,1619.52582063,1.46297864329,0.0,0.0,49.240004,16.511673,1459588578.0,0.3087323422886204,0.0,0.0,1.0,4.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
70,70,0.0,18.0,0.0,0.0,0.0,71.0,142.0,0.0,0.0,0.0,1325.06658051,1.78808500847,0.0,0.0,49.240004,16.511673,1459588579.0,0.37733952946542265,0.0,0.0,1.0,4.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
71,71,0.0,18.0,0.0,0.0,0.0,72.0,142.0,0.0,0.0,0.0,1084.14538406,2.18543723257,0.0,0.0,49.240004,16.511673,1459588580.0,0.46119275823280953,0.0,0.0,1.0,4.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,72,0.0,18.0,0.0,0.0,0.0,73.0,142.0,0.0,0.0,0.0,887.0280415,2.67108995092,0.0,0.0,49.240004,16.511673,1459588581.0,0.5636800378424114,0.0,0.0,1.0,4.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,73,0.0,18.0,0.0,0.0,0.0,74.0,142.0,0.0,0.0,0.0,725.750215773,3.26466549557,0.0,0.0,49.240004,16.511673,1459588582.0,0.6889422684737994,0.0,0.0,1.0,4.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
74,74,0.0,18.0,0.0,0.0,0.0,75.0,142.0,0.0,0.0,0.0,593.795631087,3.99014671681,0.0,0.0,49.240004,16.511673,1459588583.0,0.842040550356866,0.0,0.0,1.0,4.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
75,75,0.0,18.0,0.0,0.0,0.0,76.0,142.0,0.0,0.0,0.0,485.832789071,4.87684598722,0.0,0.0,49.240004,16.511673,1459588584.0,1.029160672658777,0.0,0.0,1.0,4.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
76,76,0.0,18.0,0.0,0.0,0.0,77.0,142.0,0.0,0.0,0.0,397.499554695,5.96058953993,0.0,0.0,49.240004,16.511673,1459588585.0,1.2578630443590013,0.0,0.0,1.0,4.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
77,77,0.0,18.0,0.0,0.0,0.0,78.0,142.0,0.0,0.0,0.0,325.226908386,7.28516499325,0.0,0.0,49.240004,16.511673,1459588586.0,1.5373881653315358,0.0,0.0,1.0,4.0,23,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
78,78,0.0,18.0,0.0,0.0,0.0,79.0,142.0,0.0,0.0,0.0,266.094743225,12.2628603559,0.0,0.0,49.240004,16.511673,1459588587.0,1.8790299798490129,0.0,0.0,1.0,4.0,23,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
79,79,0.0,18.0,0.0,0.0,0.0,80.0,142.0,11.0839389235,0.0,0.0,151.321500517,12.0283412142,0.0,0.0,49.240084,16.511582,1459588588.0,3.3042231162902604,0.0,0.0,1.0,4.0,24,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,11.0839389235,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
80,80,0.0,18.0,0.0,0.0,0.0,81.0,142.0,19.342657036,0.0,0.0,158.699166933,9.52101572561,0.0,0.0,49.240153,16.51154,1459588589.0,3.150615152322074,0.0,0.0,1.0,4.0,24,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,19.342657036,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
81,81,0.0,18.0,0.0,0.0,0.0,82.0,142.0,19.342657036,0.0,0.0,217.706997587,10.2695544403,0.0,0.0,49.240153,16.51154,1459588590.0,2.296664808857098,0.0,0.0,1.0,4.0,24,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,19.342657036,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,82,0.0,18.0,0.0,0.0,0.0,83.0,142.0,20.5588217922,0.0,0.0,208.606085012,10.7945022334,0.0,0.0,49.240159,16.511526,1459588591.0,2.396862008944934,0.0,0.0,1.0,4.0,24,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,20.5588217922,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,83,0.0,7.0,0.0,0.0,0.0,84.0,118.0,21.4245449742,0.0,0.0,208.129938897,13.4257257643,0.0,0.0,49.240162,16.511515,1459588592.0,2.4023453936987007,0.0,0.0,1.0,4.0,25,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,21.4245449742,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,84,0.0,7.0,0.0,0.0,0.0,85.0,118.0,23.9179022449,0.0,0.0,188.697787942,15.335288941,0.0,0.0,49.240174,16.511486,1459588593.0,2.6497395939462995,0.0,0.0,1.0,4.0,25,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,23.9179022449,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,85,0.0,8.0,0.0,0.0,0.0,86.0,117.0,28.0538258961,0.0,0.0,172.128311953,13.7552490406,0.0,0.0,49.240195,16.511439,1459588594.0,2.9048097569011544,0.0,0.0,1.0,4.0,25,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,28.0538258961,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,86,0.0,8.0,0.0,0.0,0.0,87.0,117.0,30.7317588841,0.0,0.0,176.786571425,13.6879805482,0.0,0.0,49.240209,16.511409,1459588595.0,2.828269115520011,0.0,0.0,1.0,4.0,25,0.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,30.7317588841,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,87,0.0,25.0,0.0,0.0,0.0,88.0,118.0,33.9546529412,0.0,0.0,170.0744378,11.3711372806,0.0,0.0,49.240225,16.511372,1459588596.0,2.9398891830410037,0.0,0.0,1.0,4.0,25,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,33.9546529412,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,88,0.0,25.0,0.0,0.0,0.0,89.0,118.0,37.3600798872,0.0,0.0,166.271677579,10.6379360401,0.0,0.0,49.240242,16.511333,1459588597.0,3.0071266933746847,0.0,0.0,1.0,4.0,26,0.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,37.3600798872,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,89,0.0,27.0,0.0,0.0,0.0,90.0,121.0,40.765506022,0.0,0.0,164.382987476,9.913144274,0.0,0.0,49.240259,16.511294,1459588598.0,3.0416772908023724,0.0,0.0,1.0,4.0,26,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,40.765506022,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,90,0.0,27.0,0.0,0.0,0.0,91.0,121.0,43.9920095823,0.0,0.0,164.189304566,9.36538658243,0.0,0.0,49.240276,16.511258,1459588599.0,3.0452653497841724,0.0,0.0,1.0,4.0,27,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,43.9920095823,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,91,0.0,27.0,0.0,0.0,0.0,92.0,121.0,47.0948478508,0.0,0.0,164.119852508,8.96667038991,0.0,0.0,49.240292,16.511223,1459588600.0,3.046554041812995,0.0,0.0,1.0,4.0,27,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,47.0948478508,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,92,0.0,27.0,0.0,0.0,0.0,93.0,123.0,50.3177381434,0.0,0.0,162.987243588,8.54346368589,0.0,0.0,49.240308,16.511186,1459588601.0,3.067724743317352,0.0,0.0,1.0,4.0,28,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,50.3177381434,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,93,0.0,27.0,0.0,0.0,0.0,94.0,123.0,53.1785140277,0.0,0.0,164.539022582,8.44143002794,0.0,0.0,49.240323,16.511154,1459588602.0,3.0387928173744863,0.0,0.0,1.0,4.0,28,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,53.1785140277,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,94,0.0,26.0,0.0,0.0,0.0,95.0,126.0,56.8297452794,0.0,0.0,160.162337177,7.9795197789,0.0,0.0,49.240342,16.511113,1459588603.0,3.1218325657138455,0.0,0.0,1.0,4.0,28,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,56.8297452794,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,95,0.0,26.0,0.0,0.0,0.0,96.0,126.0,59.3284232169,0.0,0.0,166.287237178,7.98555392951,0.0,0.0,49.240353,16.511083,1459588604.0,3.006845314681496,0.0,0.0,1.0,4.0,29,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,59.3284232169,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,96,0.0,27.0,0.0,0.0,0.0,97.0,127.0,62.6140407167,0.0,0.0,161.880003733,7.75551485965,0.0,0.0,49.24037,16.511046,1459588605.0,3.0887076134782214,0.0,0.0,1.0,4.0,29,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,62.6140407167,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,97,0.0,27.0,0.0,0.0,0.0,98.0,127.0,65.5940002075,0.0,0.0,163.223366099,7.69872420325,0.0,0.0,49.240385,16.511012,1459588606.0,3.0632869052383995,0.0,0.0,1.0,4.0,30,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,65.5940002075,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,98,0.0,27.0,0.0,0.0,0.0,99.0,128.0,68.7728348982,0.0,0.0,161.964323182,7.6251983101,0.0,0.0,49.240403,16.510978,1459588607.0,3.0870996166121594,0.0,0.0,1.0,4.0,30,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,68.7728348982,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,99,0.0,27.0,0.0,0.0,0.0,100.0,128.0,71.9407759435,0.0,0.0,161.909969515,7.52744778341,0.0,0.0,49.24042,16.510943,1459588608.0,3.0881359653006295,0.0,0.0,1.0,4.0,31,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,71.9407759435,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,100,0.0,27.0,0.0,0.0,0.0,101.0,128.0,74.860845543,0.0,0.0,163.163841929,7.61977798859,0.0,0.0,49.240435,16.51091,1459588609.0,3.0644044298587474,0.0,0.0,1.0,4.0,31,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,74.860845543,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,101,0.0,27.0,0.0,0.0,0.0,102.0,128.0,78.2662624722,0.0,0.0,160.608469316,7.51811648243,0.0,0.0,49.240452,16.510871,1459588610.0,3.1131608571416067,0.0,0.0,1.0,4.0,32,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,78.2662624722,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
102,102,0.0,27.0,0.0,0.0,0.0,103.0,128.0,81.1863307981,0.0,0.0,163.299225791,7.60507873554,0.0,0.0,49.240467,16.510838,1459588611.0,3.0618638733776335,0.0,0.0,1.0,4.0,32,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,81.1863307981,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,103,0.0,25.0,0.0,0.0,0.0,104.0,128.0,84.3489229769,0.0,0.0,162.207778884,7.65101321731,0.0,0.0,49.240483,16.510802,1459588612.0,3.0824662259728375,0.0,0.0,1.0,4.0,32,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,84.3489229769,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,104,0.0,25.0,0.0,0.0,0.0,105.0,128.0,87.2068945883,0.0,0.0,163.929547877,7.8119218214,0.0,0.0,49.240497,16.510769,1459588613.0,3.050090764449379,0.0,0.0,1.0,4.0,33,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,87.2068945883,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,105,0.0,25.0,0.0,0.0,0.0,106.0,128.0,90.374831752,0.0,0.0,162.266583336,7.93931502253,0.0,0.0,49.240514,16.510734,1459588614.0,3.0813491584072286,0.0,0.0,1.0,4.0,33,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,90.374831752,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,106,0.0,23.0,0.0,0.0,0.0,107.0,128.0,93.6604420882,0.0,0.0,161.727094162,8.00691491484,0.0,0.0,49.240531,16.510697,1459588615.0,3.091627921658917,0.0,0.0,1.0,4.0,34,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,93.6604420882,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,107,0.0,23.0,0.0,0.0,0.0,108.0,128.0,96.530159983,0.0,0.0,164.173255433,8.12972508851,0.0,0.0,49.240547,16.510666,1459588616.0,3.0455630466806007,0.0,0.0,1.0,4.0,34,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,96.530159983,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,108,0.0,21.0,0.0,0.0,0.0,109.0,127.0,99.390926732,0.0,0.0,164.279267825,8.42599912958,0.0,0.0,49.240562,16.510634,1459588617.0,3.0435976895917847,0.0,0.0,1.0,4.0,34,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,99.390926732,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,109,0.0,21.0,0.0,0.0,0.0,110.0,127.0,102.558861211,0.0,0.0,162.455942879,8.50794542566,0.0,0.0,49.240579,16.510599,1459588618.0,3.077757520833871,0.0,0.0,1.0,4.0,35,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,102.558861211,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,110,0.0,21.0,0.0,0.0,0.0,111.0,127.0,105.554823833,0.0,0.0,163.147270378,8.66021724083,0.0,0.0,49.240596,16.510567,1459588619.0,3.064715694240777,0.0,0.0,1.0,4.0,35,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,105.554823833,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,111,0.0,20.0,0.0,0.0,0.0,112.0,127.0,108.65764861,0.0,0.0,162.348187755,8.86858756055,0.0,0.0,49.240612,16.510532,1459588620.0,3.079800316308742,0.0,0.0,1.0,4.0,35,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,108.65764861,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,112,0.0,20.0,0.0,0.0,0.0,113.0,127.0,111.950557664,0.0,0.0,161.21126123,8.82858983068,0.0,0.0,49.24063,16.510496,1459588621.0,3.1015203043827713,0.0,0.0,1.0,4.0,36,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,111.950557664,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,113,0.0,20.0,0.0,0.0,0.0,114.0,127.0,114.820272018,0.0,0.0,163.41178821,9.04409514119,0.0,0.0,49.240646,16.510465,1459588622.0,3.059754779486603,0.0,0.0,1.0,4.0,36,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,114.820272018,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,114,0.0,20.0,0.0,0.0,0.0,115.0,130.0,118.171125521,0.0,0.0,160.881381636,9.05618907935,0.0,0.0,49.240664,16.510428,1459588623.0,3.107879823727946,0.0,0.0,1.0,4.0,36,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,118.171125521,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
115,115,0.0,20.0,0.0,0.0,0.0,116.0,130.0,121.40667875,0.0,0.0,161.709411615,8.93941106455,0.0,0.0,49.240682,16.510393,1459588624.0,3.091965983961446,0.0,0.0,1.0,4.0,37,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,121.40667875,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
116,116,0.0,20.0,0.0,0.0,0.0,117.0,130.0,124.150767229,0.0,0.0,164.687459985,9.12322383846,0.0,0.0,49.240697,16.510363,1459588625.0,3.036053868615988,0.0,0.0,1.0,4.0,37,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,124.150767229,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
117,117,0.0,20.0,0.0,0.0,0.0,118.0,132.0,127.400794867,0.0,0.0,162.200138875,9.15541930571,0.0,0.0,49.240716,16.510329,1459588626.0,3.0826114174003663,0.0,0.0,1.0,4.0,37,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,127.400794867,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
118,118,0.0,20.0,0.0,0.0,0.0,119.0,132.0,130.69369955,0.0,0.0,162.321423939,8.98559150616,0.0,0.0,49.240734,16.510293,1459588627.0,3.0803081187108043,0.0,0.0,1.0,4.0,38,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,130.69369955,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
119,119,0.0,20.0,0.0,0.0,0.0,120.0,132.0,133.395884077,0.0,0.0,166.012835394,9.14237752116,0.0,0.0,49.24075,16.510265,1459588628.0,3.0118153142396777,0.0,0.0,1.0,4.0,38,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,133.395884077,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
120,120,0.0,20.0,0.0,0.0,0.0,121.0,132.0,136.574704595,0.0,0.0,163.780567998,9.15027807588,0.0,0.0,49.240768,16.510231,1459588629.0,3.0528652215084864,0.0,0.0,1.0,4.0,38,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,136.574704595,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
121,121,0.0,20.0,0.0,0.0,0.0,122.0,132.0,139.742630568,0.0,0.0,164.230306339,9.01564895561,0.0,0.0,49.240785,16.510196,1459588630.0,3.044505068193155,0.0,0.0,1.0,4.0,39,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,139.742630568,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
122,122,0.0,20.0,0.0,0.0,0.0,123.0,132.0,142.429423535,0.0,0.0,167.313094155,9.16973144489,0.0,0.0,49.2408,16.510167,1459588631.0,2.9884092606451746,0.0,0.0,1.0,4.0,39,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,142.429423535,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
