index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),Speed (m/s), HRCur (bpm),Interval type,Workout state,Rowing state,Stroke count,Stroke state,Total work distance,Piece duration,Piece distance, DragFactor, Stroke500mPace (sec/500m),Average pace (/500m),Rest distance,Rest time,Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m), Power (watts),Split average calories (cal/hr),Last split time,Last split distance, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
102,1712902925.837221,330.0,20.0,3.4,117.0,Time,Running,Active,31,Recovery,0 m,0:00.0,0 m,105.0,146.3,2:38.8,0 m,0:00,1,88,17,2:38.8,88.0,17,0:00.0,0 m,0.0,102.59999990463257,0.0,0.0,0.0,0.0,0.0,3.4176349965823647,0.0,0.0,0.0,1.0,4.0,29,264.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,330.0,88.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,1712902926.837221,333.0,20.0,3.4,118.0,Time,Running,Active,31,Driving,0 m,0:00.0,0 m,105.0,146.3,2:38.8,0 m,0:00,1,88,17,2:38.8,88.0,17,0:00.0,0 m,0.0,103.59999990463257,0.0,0.0,0.0,0.0,0.0,3.4176349965823647,0.0,0.0,0.0,1.0,4.0,29,264.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,333.0,88.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,1712902927.837221,337.0,20.0,3.4,118.0,Time,Running,Active,32,Recovery,0 m,0:00.0,0 m,105.0,146.3,2:38.8,0 m,0:00,1,88,17,2:38.8,88.0,17,0:00.0,0 m,0.0,104.59999990463257,0.0,0.0,0.0,0.0,0.0,3.4176349965823647,0.0,0.0,0.0,1.0,4.0,30,264.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,337.0,88.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,1712902928.837221,340.0,18.0,3.5,118.0,Time,Running,Active,32,Recovery,0 m,0:00.0,0 m,105.0,145.4,2:38.3,0 m,0:00,1,88,17,2:38.3,88.0,17,0:00.0,0 m,0.0,105.59999990463257,0.0,0.0,0.0,0.0,0.0,3.43878954607978,0.0,0.0,0.0,1.0,4.0,30,293.3333333333333,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,340.0,88.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,1712902929.837221,344.0,18.0,3.5,118.0,Time,Running,Active,32,Driving,0 m,0:00.0,0 m,105.0,145.4,2:38.3,0 m,0:00,1,88,17,2:38.3,88.0,17,0:00.0,0 m,0.0,106.59999990463257,0.0,0.0,0.0,0.0,0.0,3.43878954607978,0.0,0.0,0.0,1.0,4.0,30,293.3333333333333,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,344.0,88.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,1712902930.837221,347.0,18.0,3.5,118.0,Time,Running,Active,33,Recovery,0 m,0:00.0,0 m,105.0,145.4,2:38.3,0 m,0:00,1,88,17,2:38.3,88.0,17,0:00.0,0 m,0.0,107.59999990463257,0.0,0.0,0.0,0.0,0.0,3.43878954607978,0.0,0.0,0.0,1.0,4.0,30,293.3333333333333,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,347.0,88.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,1712902931.837221,351.0,19.0,3.4,118.0,Time,Running,Active,33,Recovery,0 m,0:00.0,0 m,105.0,146.2,2:37.9,0 m,0:00,1,89,18,2:37.9,89.0,18,0:00.0,0 m,0.0,108.59999990463257,0.0,0.0,0.0,0.0,0.0,3.4199726402188784,0.0,0.0,0.0,1.0,4.0,31,281.05263157894734,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,351.0,89.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,1712902932.837221,354.0,19.0,3.4,118.0,Time,Running,Active,33,Recovery,0 m,0:00.0,0 m,105.0,146.2,2:37.9,0 m,0:00,1,89,18,2:37.9,89.0,18,0:00.0,0 m,0.0,109.59999990463257,0.0,0.0,0.0,0.0,0.0,3.4199726402188784,0.0,0.0,0.0,1.0,4.0,31,281.05263157894734,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,354.0,89.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,1712902933.837221,357.0,19.0,3.4,119.0,Time,Running,Active,33,Driving,0 m,0:00.0,0 m,105.0,146.2,2:37.9,0 m,0:00,1,89,18,2:37.9,89.0,18,0:00.0,0 m,0.0,110.59999990463257,0.0,0.0,0.0,0.0,0.0,3.4199726402188784,0.0,0.0,0.0,1.0,4.0,31,281.05263157894734,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,357.0,89.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,1712902934.837221,361.0,19.0,3.4,119.0,Time,Running,Active,34,Recovery,0 m,0:00.0,0 m,105.0,146.2,2:37.9,0 m,0:00,1,89,18,2:37.9,89.0,18,0:00.0,0 m,0.0,111.59999990463257,0.0,0.0,0.0,0.0,0.0,3.4199726402188784,0.0,0.0,0.0,1.0,4.0,32,281.05263157894734,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,361.0,89.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,1712902935.837221,364.0,17.0,3.4,118.0,Time,Running,Active,34,Recovery,0 m,0:00.0,0 m,105.0,149.1,2:37.6,0 m,0:00,1,89,19,2:37.6,89.0,19,0:00.0,0 m,0.0,112.59999990463257,0.0,0.0,0.0,0.0,0.0,3.35345405767941,0.0,0.0,0.0,1.0,4.0,32,314.11764705882354,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,364.0,89.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,1712902936.837221,367.0,17.0,3.4,119.0,Time,Running,Active,34,Driving,0 m,0:00.0,0 m,105.0,149.1,2:37.6,0 m,0:00,1,89,19,2:37.6,89.0,19,0:00.0,0 m,0.0,113.59999990463257,0.0,0.0,0.0,0.0,0.0,3.35345405767941,0.0,0.0,0.0,1.0,4.0,32,314.11764705882354,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,367.0,89.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,1712902937.837221,371.0,17.0,3.4,120.0,Time,Running,Active,35,Recovery,0 m,0:00.0,0 m,105.0,149.1,2:37.6,0 m,0:00,1,89,19,2:37.6,89.0,19,0:00.0,0 m,0.0,114.59999990463257,0.0,0.0,0.0,0.0,0.0,3.35345405767941,0.0,0.0,0.0,1.0,4.0,33,314.11764705882354,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,371.0,89.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
115,1712902938.837221,374.0,18.0,3.3,117.0,Time,Running,Active,35,Recovery,0 m,0:00.0,0 m,105.0,150.4,2:37.4,0 m,0:00,1,90,19,2:37.4,90.0,19,0:00.0,0 m,0.0,115.59999990463257,0.0,0.0,0.0,0.0,0.0,3.324468085106383,0.0,0.0,0.0,1.0,4.0,33,300.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,374.0,90.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
116,1712902939.837221,377.0,18.0,3.3,117.0,Time,Running,Active,35,Recovery,0 m,0:00.0,0 m,105.0,150.4,2:37.4,0 m,0:00,1,90,19,2:37.4,90.0,19,0:00.0,0 m,0.0,116.59999990463257,0.0,0.0,0.0,0.0,0.0,3.324468085106383,0.0,0.0,0.0,1.0,4.0,33,300.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,377.0,90.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
117,1712902940.937221,381.0,18.0,3.3,117.0,Time,Running,Active,36,Recovery,0 m,0:00.0,0 m,105.0,150.4,2:37.4,0 m,0:00,1,90,19,2:37.4,90.0,19,0:00.0,0 m,0.0,117.70000004768372,0.0,0.0,0.0,0.0,0.0,3.324468085106383,0.0,0.0,0.0,1.0,4.0,34,300.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,381.0,90.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
118,1712902941.837221,384.0,18.0,3.4,117.0,Time,Running,Active,36,Recovery,0 m,0:00.0,0 m,105.0,149.6,2:37.1,0 m,0:00,1,90,20,2:37.1,90.0,20,0:00.0,0 m,0.0,118.59999990463257,0.0,0.0,0.0,0.0,0.0,3.342245989304813,0.0,0.0,0.0,1.0,4.0,34,300.0,117.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,384.0,90.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
119,1712902942.937221,387.0,18.0,3.4,119.0,Time,Running,Active,36,Recovery,0 m,0:00.0,0 m,105.0,149.6,2:37.1,0 m,0:00,1,90,20,2:37.1,90.0,20,0:00.0,0 m,0.0,119.70000004768372,0.0,0.0,0.0,0.0,0.0,3.342245989304813,0.0,0.0,0.0,1.0,4.0,34,300.0,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,387.0,90.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
120,1712902943.937221,391.0,18.0,3.4,120.0,Time,Running,Active,36,Dwelling,0 m,0:00.0,0 m,105.0,149.6,2:37.1,0 m,0:00,1,90,20,2:37.1,90.0,20,0:00.0,0 m,0.0,120.70000004768372,0.0,0.0,0.0,0.0,0.0,3.342245989304813,0.0,0.0,0.0,1.0,4.0,34,300.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,391.0,90.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
121,1712902944.937221,394.0,18.0,3.3,120.0,Time,Running,Active,37,Recovery,0 m,0:00.0,0 m,105.0,151.6,2:37.0,0 m,0:00,1,91,20,2:37.0,91.0,20,0:00.0,0 m,0.0,121.70000004768372,0.0,0.0,0.0,0.0,0.0,3.2981530343007917,0.0,0.0,0.0,1.0,4.0,35,303.3333333333333,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,394.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
122,1712902945.937221,397.0,18.0,3.3,120.0,Time,Running,Active,37,Driving,0 m,0:00.0,0 m,105.0,151.6,2:37.0,0 m,0:00,1,91,20,2:37.0,91.0,20,0:00.0,0 m,0.0,122.70000004768372,0.0,0.0,0.0,0.0,0.0,3.2981530343007917,0.0,0.0,0.0,1.0,4.0,35,303.3333333333333,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,397.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
123,1712902946.937221,401.0,18.0,3.3,121.0,Time,Running,Active,38,Recovery,0 m,0:00.0,0 m,105.0,151.6,2:37.0,0 m,0:00,1,91,20,2:37.0,91.0,20,0:00.0,0 m,0.0,123.70000004768372,0.0,0.0,0.0,0.0,0.0,3.2981530343007917,0.0,0.0,0.0,1.0,4.0,35,303.3333333333333,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,401.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
124,1712902947.937221,404.0,23.0,3.4,121.0,Time,Running,Active,38,Recovery,0 m,0:00.0,0 m,105.0,148.4,2:36.8,0 m,0:00,1,91,21,2:36.8,91.0,21,0:00.0,0 m,0.0,124.70000004768372,0.0,0.0,0.0,0.0,0.0,3.3692722371967654,0.0,0.0,0.0,1.0,4.0,36,237.3913043478261,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,404.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
125,1712902948.937221,408.0,23.0,3.4,121.0,Time,Running,Active,38,Driving,0 m,0:00.0,0 m,105.0,148.4,2:36.8,0 m,0:00,1,91,21,2:36.8,91.0,21,0:00.0,0 m,0.0,125.70000004768372,0.0,0.0,0.0,0.0,0.0,3.3692722371967654,0.0,0.0,0.0,1.0,4.0,36,237.3913043478261,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,408.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
126,1712902949.937221,411.0,23.0,3.4,121.0,Time,Running,Active,39,Recovery,0 m,0:00.0,0 m,105.0,148.4,2:36.8,0 m,0:00,1,91,21,2:36.8,91.0,21,0:00.0,0 m,0.0,126.70000004768372,0.0,0.0,0.0,0.0,0.0,3.3692722371967654,0.0,0.0,0.0,1.0,4.0,36,237.3913043478261,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,411.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
127,1712902950.937221,415.0,19.0,3.4,120.0,Time,Running,Active,39,Recovery,0 m,0:00.0,0 m,105.0,149.7,2:36.6,0 m,0:00,1,91,21,2:36.6,91.0,21,0:00.0,0 m,0.0,127.70000004768372,0.0,0.0,0.0,0.0,0.0,3.3400133600534403,0.0,0.0,0.0,1.0,4.0,37,287.36842105263156,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,415.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
128,1712902951.937221,418.0,19.0,3.4,120.0,Time,Running,Active,39,Recovery,0 m,0:00.0,0 m,105.0,149.7,2:36.6,0 m,0:00,1,91,21,2:36.6,91.0,21,0:00.0,0 m,0.0,128.70000004768372,0.0,0.0,0.0,0.0,0.0,3.3400133600534403,0.0,0.0,0.0,1.0,4.0,37,287.36842105263156,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,418.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
129,1712902952.937221,421.0,19.0,3.4,120.0,Time,Running,Active,39,Dwelling,0 m,0:00.0,0 m,105.0,149.7,2:36.6,0 m,0:00,1,91,21,2:36.6,91.0,21,0:00.0,0 m,0.0,129.70000004768372,0.0,0.0,0.0,0.0,0.0,3.3400133600534403,0.0,0.0,0.0,1.0,4.0,37,287.36842105263156,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,421.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
130,1712902953.937221,424.0,18.0,3.3,120.0,Time,Running,Active,40,Recovery,0 m,0:00.0,0 m,105.0,152.4,2:36.5,0 m,0:00,1,91,22,2:36.5,91.0,22,0:00.0,0 m,0.0,130.70000004768372,0.0,0.0,0.0,0.0,0.0,3.2808398950131235,0.0,0.0,0.0,1.0,4.0,38,303.3333333333333,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,424.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
131,1712902954.937221,428.0,18.0,3.3,120.0,Time,Running,Active,40,Recovery,0 m,0:00.0,0 m,105.0,152.4,2:36.5,0 m,0:00,1,91,22,2:36.5,91.0,22,0:00.0,0 m,0.0,131.70000004768372,0.0,0.0,0.0,0.0,0.0,3.2808398950131235,0.0,0.0,0.0,1.0,4.0,38,303.3333333333333,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,428.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
132,1712902955.937221,431.0,18.0,3.3,120.0,Time,Running,Active,40,Driving,0 m,0:00.0,0 m,105.0,152.4,2:36.5,0 m,0:00,1,91,22,2:36.5,91.0,22,0:00.0,0 m,0.0,132.70000004768372,0.0,0.0,0.0,0.0,0.0,3.2808398950131235,0.0,0.0,0.0,1.0,4.0,38,303.3333333333333,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,431.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
133,1712902956.937221,434.0,18.0,3.3,120.0,Time,Running,Active,41,Recovery,0 m,0:00.0,0 m,105.0,152.4,2:36.5,0 m,0:00,1,91,22,2:36.5,91.0,22,0:00.0,0 m,0.0,133.70000004768372,0.0,0.0,0.0,0.0,0.0,3.2808398950131235,0.0,0.0,0.0,1.0,4.0,39,303.3333333333333,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,434.0,91.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
134,1712902957.937221,438.0,19.0,3.3,120.0,Time,Running,Active,41,Recovery,0 m,0:00.0,0 m,105.0,153.2,2:36.4,0 m,0:00,1,92,23,2:36.4,92.0,23,0:00.0,0 m,0.0,134.70000004768372,0.0,0.0,0.0,0.0,0.0,3.2637075718015667,0.0,0.0,0.0,1.0,4.0,39,290.5263157894737,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,438.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
135,1712902959.037221,441.0,19.0,3.3,120.0,Time,Running,Active,41,Driving,0 m,0:00.0,0 m,105.0,153.2,2:36.4,0 m,0:00,1,92,23,2:36.4,92.0,23,0:00.0,0 m,0.0,135.79999995231628,0.0,0.0,0.0,0.0,0.0,3.2637075718015667,0.0,0.0,0.0,1.0,4.0,39,290.5263157894737,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,441.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
136,1712902960.037221,444.0,19.0,3.3,122.0,Time,Running,Active,42,Recovery,0 m,0:00.0,0 m,105.0,153.2,2:36.4,0 m,0:00,1,92,23,2:36.4,92.0,23,0:00.0,0 m,0.0,136.79999995231628,0.0,0.0,0.0,0.0,0.0,3.2637075718015667,0.0,0.0,0.0,1.0,4.0,40,290.5263157894737,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,444.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
137,1712902961.037221,448.0,19.0,3.3,121.0,Time,Running,Active,42,Recovery,0 m,0:00.0,0 m,105.0,150.3,2:36.2,0 m,0:00,1,92,23,2:36.2,92.0,23,0:00.0,0 m,0.0,137.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3266799733865597,0.0,0.0,0.0,1.0,4.0,40,290.5263157894737,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,448.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
138,1712902962.037221,451.0,19.0,3.3,119.0,Time,Running,Active,42,Driving,0 m,0:00.0,0 m,105.0,150.3,2:36.2,0 m,0:00,1,92,23,2:36.2,92.0,23,0:00.0,0 m,0.0,138.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3266799733865597,0.0,0.0,0.0,1.0,4.0,40,290.5263157894737,119.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,451.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
139,1712902963.037221,455.0,19.0,3.3,118.0,Time,Running,Active,43,Recovery,0 m,0:00.0,0 m,105.0,150.3,2:36.2,0 m,0:00,1,92,23,2:36.2,92.0,23,0:00.0,0 m,0.0,139.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3266799733865597,0.0,0.0,0.0,1.0,4.0,41,290.5263157894737,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,455.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
140,1712902964.037221,458.0,20.0,3.4,118.0,Time,Running,Active,43,Recovery,0 m,0:00.0,0 m,105.0,149.3,2:36.1,0 m,0:00,1,92,24,2:36.1,92.0,24,0:00.0,0 m,0.0,140.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3489618218352306,0.0,0.0,0.0,1.0,4.0,41,276.0,118.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,458.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
141,1712902965.037221,461.0,20.0,3.4,120.0,Time,Running,Active,43,Driving,0 m,0:00.0,0 m,105.0,149.3,2:36.1,0 m,0:00,1,92,24,2:36.1,92.0,24,0:00.0,0 m,0.0,141.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3489618218352306,0.0,0.0,0.0,1.0,4.0,41,276.0,120.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,461.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
142,1712902966.037221,465.0,20.0,3.4,122.0,Time,Running,Active,44,Recovery,0 m,0:00.0,0 m,105.0,149.3,2:36.1,0 m,0:00,1,92,24,2:36.1,92.0,24,0:00.0,0 m,0.0,142.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3489618218352306,0.0,0.0,0.0,1.0,4.0,42,276.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,465.0,92.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
143,1712902967.037221,468.0,19.0,3.4,123.0,Time,Running,Active,44,Recovery,0 m,0:00.0,0 m,105.0,149.0,2:35.9,0 m,0:00,1,93,24,2:35.9,93.0,24,0:00.0,0 m,0.0,143.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3557046979865772,0.0,0.0,0.0,1.0,4.0,42,293.6842105263158,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,468.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
144,1712902968.037221,471.0,19.0,3.4,125.0,Time,Running,Active,44,Recovery,0 m,0:00.0,0 m,105.0,149.0,2:35.9,0 m,0:00,1,93,24,2:35.9,93.0,24,0:00.0,0 m,0.0,144.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3557046979865772,0.0,0.0,0.0,1.0,4.0,42,293.6842105263158,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,471.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
145,1712902969.037221,475.0,19.0,3.4,126.0,Time,Running,Active,45,Recovery,0 m,0:00.0,0 m,105.0,149.0,2:35.9,0 m,0:00,1,93,24,2:35.9,93.0,24,0:00.0,0 m,0.0,145.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3557046979865772,0.0,0.0,0.0,1.0,4.0,43,293.6842105263158,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,475.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
146,1712902970.037221,478.0,18.0,3.3,126.0,Time,Running,Active,45,Recovery,0 m,0:00.0,0 m,105.0,149.9,2:35.7,0 m,0:00,1,93,25,2:35.7,93.0,25,0:00.0,0 m,0.0,146.79999995231628,0.0,0.0,0.0,0.0,0.0,3.33555703802535,0.0,0.0,0.0,1.0,4.0,43,310.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,478.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
147,1712902971.037221,481.0,18.0,3.3,127.0,Time,Running,Active,45,Recovery,0 m,0:00.0,0 m,105.0,149.9,2:35.7,0 m,0:00,1,93,25,2:35.7,93.0,25,0:00.0,0 m,0.0,147.79999995231628,0.0,0.0,0.0,0.0,0.0,3.33555703802535,0.0,0.0,0.0,1.0,4.0,43,310.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,481.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
148,1712902972.037221,485.0,18.0,3.3,127.0,Time,Running,Active,46,Recovery,0 m,0:00.0,0 m,105.0,149.9,2:35.7,0 m,0:00,1,93,25,2:35.7,93.0,25,0:00.0,0 m,0.0,148.79999995231628,0.0,0.0,0.0,0.0,0.0,3.33555703802535,0.0,0.0,0.0,1.0,4.0,43,310.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,485.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
149,1712902973.037221,488.0,19.0,3.3,126.0,Time,Running,Active,46,Recovery,0 m,0:00.0,0 m,105.0,150.6,2:35.6,0 m,0:00,1,93,25,2:35.6,93.0,25,0:00.0,0 m,0.0,149.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3200531208499338,0.0,0.0,0.0,1.0,4.0,44,293.6842105263158,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,488.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
150,1712902974.037221,491.0,19.0,3.3,127.0,Time,Running,Active,46,Recovery,0 m,0:00.0,0 m,105.0,150.6,2:35.6,0 m,0:00,1,93,25,2:35.6,93.0,25,0:00.0,0 m,0.0,150.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3200531208499338,0.0,0.0,0.0,1.0,4.0,44,293.6842105263158,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,491.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
151,1712902975.1372209,495.0,19.0,3.3,127.0,Time,Running,Active,46,Driving,0 m,0:00.0,0 m,105.0,150.6,2:35.6,0 m,0:00,1,93,25,2:35.6,93.0,25,0:00.0,0 m,0.0,151.89999985694885,0.0,0.0,0.0,0.0,0.0,3.3200531208499338,0.0,0.0,0.0,1.0,4.0,44,293.6842105263158,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,495.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
152,1712902976.037221,498.0,19.0,3.3,126.0,Time,Running,Active,47,Recovery,0 m,0:00.0,0 m,105.0,150.6,2:35.6,0 m,0:00,1,93,25,2:35.6,93.0,25,0:00.0,0 m,0.0,152.79999995231628,0.0,0.0,0.0,0.0,0.0,3.3200531208499338,0.0,0.0,0.0,1.0,4.0,45,293.6842105263158,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,498.0,93.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
