index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
71,71,0.0,24.0,0.0,0.0,164.0,750.3969999999999,0.0,237.0397,113.87165,0.0,0.0,0.0,169757.0,168894.0,0.0,4.390908536057921,0.0,0.0,1.0,4.0,71041,592.5992500000001,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,750.3969999999999,0.0,0.0,0.0,237.0397,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,72,0.0,24.0,0.0,0.0,164.0,761.4699,0.0,243.7835,112.8118,0.0,0.0,0.0,172249.0,171386.0,0.0,4.4321604654832205,0.0,0.0,1.0,4.0,72037,609.45875,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,761.4699,0.0,0.0,0.0,0.0,243.7835,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,73,0.0,24.0,0.0,0.0,164.0,772.5447,0.0,244.0589,112.76935,0.0,0.0,0.0,174748.0,173885.0,0.0,4.43382887282759,0.0,0.0,1.0,4.0,73037,610.14725,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,772.5447,0.0,0.0,0.0,0.0,244.0589,0.0,124.30000000000001,169.5,203.4,237.3,271.2
74,74,0.0,24.0,0.0,0.0,164.0,783.551,0.0,236.5881,113.94405,0.0,0.0,0.0,177254.0,176391.0,0.0,4.388118554676615,0.0,0.0,1.0,4.0,74039,591.47025,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,783.551,0.0,0.0,0.0,236.5881,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
75,75,0.0,25.0,0.0,0.0,164.0,794.1251,0.0,241.8267,113.1153,0.0,0.0,0.0,179649.0,178786.0,0.0,4.420268522472203,0.0,0.0,1.0,4.0,75037,580.3840799999999,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,794.1251,0.0,0.0,0.0,0.0,241.8267,0.0,124.30000000000001,169.5,203.4,237.3,271.2
76,76,0.0,25.0,0.0,0.0,164.0,804.8382,0.0,248.3899,112.11010000000002,0.0,0.0,0.0,182053.0,181190.0,0.0,4.459901471856683,0.0,0.0,1.0,4.0,76039,596.13576,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,804.8382,0.0,0.0,0.0,0.0,248.3899,0.0,124.30000000000001,169.5,203.4,237.3,271.2
77,77,0.0,25.0,0.0,0.0,164.0,815.4117,0.0,245.2224,112.59075,0.0,0.0,0.0,184438.0,183575.0,0.0,4.440862148977603,0.0,0.0,1.0,4.0,77033,588.5337599999999,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,815.4117,0.0,0.0,0.0,0.0,245.2224,0.0,124.30000000000001,169.5,203.4,237.3,271.2
78,78,0.0,24.0,0.0,0.0,165.0,826.4816,0.0,238.5605,113.62915,0.0,0.0,0.0,186946.0,186083.0,0.0,4.400279329731852,0.0,0.0,1.0,4.0,78036,596.40125,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,826.4816,0.0,0.0,0.0,0.0,238.5605,0.0,124.30000000000001,169.5,203.4,237.3,271.2
79,79,0.0,25.0,0.0,0.0,165.0,837.1216,0.0,242.223,113.05355,0.0,0.0,0.0,189355.0,188492.0,0.0,4.4226828790427195,0.0,0.0,1.0,4.0,79040,581.3352,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,837.1216,0.0,0.0,0.0,0.0,242.223,0.0,124.30000000000001,169.5,203.4,237.3,271.2
80,80,0.0,25.0,0.0,0.0,165.0,848.1956,0.0,244.2681,112.73715,0.0,0.0,0.0,191845.0,190982.0,0.0,4.435095263628715,0.0,0.0,1.0,4.0,80077,586.24344,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,848.1956,0.0,0.0,0.0,0.0,244.2681,0.0,124.30000000000001,169.5,203.4,237.3,271.2
81,81,0.0,25.0,0.0,0.0,166.0,858.8389999999999,0.0,245.4643,112.55375,0.0,0.0,0.0,194242.0,193379.0,0.0,4.442322001710294,0.0,0.0,1.0,4.0,81076,589.11432,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,858.8389999999999,0.0,0.0,0.0,0.0,245.4643,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,82,0.0,25.0,0.0,0.0,166.0,869.5574,0.0,248.1477,112.14655,0.0,0.0,0.0,196648.0,195785.0,0.0,4.458451909577245,0.0,0.0,1.0,4.0,82078,595.55448,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,869.5574,0.0,0.0,0.0,0.0,248.1477,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,83,0.0,25.0,0.0,0.0,166.0,880.2783,0.0,251.8098,111.60025000000002,0.0,0.0,0.0,199046.0,198183.0,0.0,4.480276701889108,0.0,0.0,1.0,4.0,83078,604.34352,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,880.2783,0.0,0.0,0.0,0.0,251.8098,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,84,0.0,26.0,0.0,0.0,166.0,891.1536,0.0,255.5347,111.05535,0.0,0.0,0.0,201453.0,200590.0,0.0,4.502259458909453,0.0,0.0,1.0,4.0,84121,589.6954615384615,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,891.1536,0.0,0.0,0.0,0.0,255.5347,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,85,0.0,25.0,0.0,0.0,166.0,901.8698,0.0,253.9333,111.2883,0.0,0.0,0.0,203844.0,202981.0,0.0,4.492835275586023,0.0,0.0,1.0,4.0,85117,609.43992,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,901.8698,0.0,0.0,0.0,0.0,253.9333,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,86,0.0,25.0,0.0,0.0,166.0,912.5042,0.0,240.6356,113.3016,0.0,0.0,0.0,206254.0,205391.0,0.0,4.413000345979228,0.0,0.0,1.0,4.0,86121,577.52544,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,912.5042,0.0,0.0,0.0,0.0,240.6356,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,87,0.0,24.0,0.0,0.0,166.0,923.5101,0.0,241.0294,113.23985,0.0,0.0,0.0,208744.0,207881.0,0.0,4.415406767140719,0.0,0.0,1.0,4.0,87117,602.5735000000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,923.5101,0.0,0.0,0.0,0.0,241.0294,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,88,0.0,24.0,0.0,0.0,166.0,933.9348,0.0,232.5707,114.5964,0.0,0.0,0.0,211140.0,210277.0,0.0,4.3631388071527555,0.0,0.0,1.0,4.0,88076,581.42675,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,933.9348,0.0,0.0,0.0,232.5707,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,89,0.0,25.0,0.0,0.0,166.0,945.0894,0.0,246.2958,112.4269,0.0,0.0,0.0,213639.0,212776.0,0.0,4.447334223393156,0.0,0.0,1.0,4.0,89117,591.1099200000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,945.0894,0.0,0.0,0.0,0.0,246.2958,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,90,0.0,25.0,0.0,0.0,166.0,955.7281,0.0,246.112,112.4549,0.0,0.0,0.0,216035.0,215172.0,0.0,4.446226887401083,0.0,0.0,1.0,4.0,90115,590.6687999999999,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,955.7281,0.0,0.0,0.0,0.0,246.112,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,91,0.0,25.0,0.0,0.0,166.0,966.3555,0.0,240.0418,113.39495,0.0,0.0,0.0,218444.0,217581.0,0.0,4.409367436556919,0.0,0.0,1.0,4.0,91119,576.10032,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,966.3555,0.0,0.0,0.0,0.0,240.0418,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,92,0.0,24.0,0.0,0.0,166.0,976.9931,0.0,244.8783,112.64345,0.0,0.0,0.0,220848.0,219985.0,0.0,4.438784501007382,0.0,0.0,1.0,4.0,92080,612.19575,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,976.9931,0.0,0.0,0.0,0.0,244.8783,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,93,0.0,24.0,0.0,0.0,166.0,988.0793,0.0,244.644,112.6794,0.0,0.0,0.0,223341.0,222478.0,0.0,4.437368321095072,0.0,0.0,1.0,4.0,93078,611.61,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,988.0793,0.0,0.0,0.0,0.0,244.644,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,94,0.0,24.0,0.0,0.0,166.0,998.7228,0.0,243.9201,112.79075,0.0,0.0,0.0,225747.0,224884.0,0.0,4.432987634180995,0.0,0.0,1.0,4.0,94040,609.80025,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,998.7228,0.0,0.0,0.0,0.0,243.9201,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,95,0.0,25.0,0.0,0.0,166.0,1009.803,0.0,243.4164,112.8685,0.0,0.0,0.0,228240.0,227377.0,0.0,4.42993394968481,0.0,0.0,1.0,4.0,95079,584.1993600000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,1009.803,0.0,0.0,0.0,0.0,243.4164,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,96,0.0,25.0,0.0,0.0,166.0,1020.001,0.0,243.9075,112.7927,0.0,0.0,0.0,230547.0,229684.0,0.0,4.432910995126457,0.0,0.0,1.0,4.0,96040,585.378,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,1020.001,0.0,0.0,0.0,0.0,243.9075,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,97,0.0,25.0,0.0,0.0,166.0,1030.643,0.0,245.9855,112.4742,0.0,0.0,0.0,232944.0,232081.0,0.0,4.445463937507446,0.0,0.0,1.0,4.0,97039,590.3652000000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,1030.643,0.0,0.0,0.0,0.0,245.9855,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,98,0.0,25.0,0.0,0.0,166.0,1041.282,0.0,242.6436,112.9882,0.0,0.0,0.0,235345.0,234482.0,0.0,4.425240865860329,0.0,0.0,1.0,4.0,98039,582.34464,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,1041.282,0.0,0.0,0.0,0.0,242.6436,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,99,0.0,25.0,0.0,0.0,167.0,1052.357,0.0,243.0483,112.92545,0.0,0.0,0.0,237839.0,236976.0,0.0,4.427699867478943,0.0,0.0,1.0,4.0,99078,583.31592,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,1052.357,0.0,0.0,0.0,0.0,243.0483,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,100,0.0,25.0,0.0,0.0,168.0,1062.571,0.0,246.8309,112.34565,0.0,0.0,0.0,240144.0,239281.0,0.0,4.450550599867462,0.0,0.0,1.0,4.0,100039,592.39416,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1062.571,0.0,0.0,0.0,0.0,246.8309,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,101,0.0,26.0,0.0,0.0,168.0,1072.844,0.0,248.3707,112.113,0.0,0.0,0.0,242446.0,241583.0,0.0,4.459786108658228,0.0,0.0,1.0,4.0,101036,573.1631538461538,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1072.844,0.0,0.0,0.0,0.0,248.3707,0.0,124.30000000000001,169.5,203.4,237.3,271.2
102,102,0.0,25.0,0.0,0.0,168.0,1083.547,0.0,247.7068,112.21305,0.0,0.0,0.0,244843.0,243980.0,0.0,4.455809729795242,0.0,0.0,1.0,4.0,102035,594.49632,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1083.547,0.0,0.0,0.0,0.0,247.7068,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,103,0.0,25.0,0.0,0.0,168.0,1094.261,0.0,250.7006,111.7646,0.0,0.0,0.0,247237.0,246374.0,0.0,4.4736884487574775,0.0,0.0,1.0,4.0,103033,601.68144,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1094.261,0.0,0.0,0.0,0.0,250.7006,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,104,0.0,26.0,0.0,0.0,168.0,1104.4589999999998,0.0,243.8293,112.80475,0.0,0.0,0.0,249541.0,248678.0,0.0,4.432437463847932,0.0,0.0,1.0,4.0,104031,562.683,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1104.4589999999998,0.0,0.0,0.0,0.0,243.8293,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,105,0.0,25.0,0.0,0.0,168.0,1115.016,0.0,238.0878,113.7043,0.0,0.0,0.0,251940.0,251077.0,0.0,4.3973710756761175,0.0,0.0,1.0,4.0,105031,571.41072,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1115.016,0.0,0.0,0.0,0.0,238.0878,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,106,0.0,25.0,0.0,0.0,168.0,1125.737,0.0,248.9215,112.03025,0.0,0.0,0.0,254339.0,253476.0,0.0,4.463080284119691,0.0,0.0,1.0,4.0,106030,597.4116,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1125.737,0.0,0.0,0.0,0.0,248.9215,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,107,0.0,26.0,0.0,0.0,168.0,1136.081,0.0,254.0164,111.27615,0.0,0.0,0.0,256647.0,255784.0,0.0,4.493325838465835,0.0,0.0,1.0,4.0,107030,586.1916923076923,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1136.081,0.0,0.0,0.0,0.0,254.0164,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,108,0.0,25.0,0.0,0.0,168.0,1146.716,0.0,245.0596,112.61565000000002,0.0,0.0,0.0,259039.0,258176.0,0.0,4.439880247549962,0.0,0.0,1.0,4.0,108027,588.1430399999999,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1146.716,0.0,0.0,0.0,0.0,245.0596,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,109,0.0,25.0,0.0,0.0,168.0,1157.428,0.0,245.2727,112.58305,0.0,0.0,0.0,261449.0,260586.0,0.0,4.441165877101393,0.0,0.0,1.0,4.0,109031,588.6544799999999,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1157.428,0.0,0.0,0.0,0.0,245.2727,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,110,0.0,25.0,0.0,0.0,168.0,1168.069,0.0,246.7943,112.3512,0.0,0.0,0.0,263838.0,262975.0,0.0,4.4503307485812345,0.0,0.0,1.0,4.0,110027,592.30632,0.0,0.0,0.0,0.0,168.0,0.0,142,146,160,167,180,192,1168.069,0.0,0.0,0.0,0.0,246.7943,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,111,0.0,25.0,0.0,0.0,169.0,1178.275,0.0,248.5079,112.09235,0.0,0.0,0.0,266135.0,265272.0,0.0,4.460607704272415,0.0,0.0,1.0,4.0,110984,596.41896,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1178.275,0.0,0.0,0.0,0.0,248.5079,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,112,0.0,25.0,0.0,0.0,169.0,1188.987,0.0,247.0833,112.30735,0.0,0.0,0.0,268539.0,267676.0,0.0,4.452068364180973,0.0,0.0,1.0,4.0,111985,592.99992,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1188.987,0.0,0.0,0.0,0.0,247.0833,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,113,0.0,25.0,0.0,0.0,169.0,1199.698,0.0,247.7473,112.20695,0.0,0.0,0.0,270943.0,270080.0,0.0,4.456051964695591,0.0,0.0,1.0,4.0,112987,594.59352,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1199.698,0.0,0.0,0.0,0.0,247.7473,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,114,0.0,26.0,0.0,0.0,169.0,1209.908,0.0,245.6762,112.52135,0.0,0.0,0.0,273242.0,272379.0,0.0,4.443601147693305,0.0,0.0,1.0,4.0,113983,566.945076923077,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1209.908,0.0,0.0,0.0,0.0,245.6762,0.0,124.30000000000001,169.5,203.4,237.3,271.2
115,115,0.0,25.0,0.0,0.0,169.0,1220.552,0.0,241.9941,113.0892,0.0,0.0,0.0,275644.0,274781.0,0.0,4.421288681854677,0.0,0.0,1.0,4.0,114984,580.78584,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1220.552,0.0,0.0,0.0,0.0,241.9941,0.0,124.30000000000001,169.5,203.4,237.3,271.2
116,116,0.0,25.0,0.0,0.0,169.0,1231.192,0.0,244.0118,112.7766,0.0,0.0,0.0,278041.0,277178.0,0.0,4.433543837994761,0.0,0.0,1.0,4.0,115983,585.6283199999999,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1231.192,0.0,0.0,0.0,0.0,244.0118,0.0,124.30000000000001,169.5,203.4,237.3,271.2
117,117,0.0,25.0,0.0,0.0,169.0,1241.333,0.0,243.8382,112.80339999999998,0.0,0.0,0.0,280336.0,279473.0,0.0,4.432490510037819,0.0,0.0,1.0,4.0,116939,585.21168,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1241.333,0.0,0.0,0.0,0.0,243.8382,0.0,124.30000000000001,169.5,203.4,237.3,271.2
118,118,0.0,25.0,0.0,0.0,169.0,1252.057,0.0,245.8262,112.49845,0.0,0.0,0.0,282745.0,281882.0,0.0,4.444505679856033,0.0,0.0,1.0,4.0,117943,589.98288,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1252.057,0.0,0.0,0.0,0.0,245.8262,0.0,124.30000000000001,169.5,203.4,237.3,271.2
119,119,0.0,25.0,0.0,0.0,169.0,1262.698,0.0,244.6011,112.686,0.0,0.0,0.0,285145.0,284282.0,0.0,4.437108425181478,0.0,0.0,1.0,4.0,118943,587.04264,0.0,0.0,0.0,0.0,169.0,0.0,142,146,160,167,180,192,1262.698,0.0,0.0,0.0,0.0,244.6011,0.0,124.30000000000001,169.5,203.4,237.3,271.2
120,120,0.0,25.0,0.0,0.0,170.0,1273.335,0.0,242.5547,113.002,0.0,0.0,0.0,287546.0,286683.0,0.0,4.424700447779686,0.0,0.0,1.0,4.0,119943,582.13128,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1273.335,0.0,0.0,0.0,0.0,242.5547,0.0,124.30000000000001,169.5,203.4,237.3,271.2
121,121,0.0,25.0,0.0,0.0,170.0,1283.897,0.0,239.9117,113.41545,0.0,0.0,0.0,289942.0,289079.0,0.0,4.408570437272876,0.0,0.0,1.0,4.0,120942,575.7880799999999,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1283.897,0.0,0.0,0.0,0.0,239.9117,0.0,124.30000000000001,169.5,203.4,237.3,271.2
122,122,0.0,25.0,0.0,0.0,170.0,1294.4489999999998,0.0,240.1844,113.3725,0.0,0.0,0.0,292334.0,291471.0,0.0,4.410240578623564,0.0,0.0,1.0,4.0,121938,576.44256,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1294.4489999999998,0.0,0.0,0.0,0.0,240.1844,0.0,124.30000000000001,169.5,203.4,237.3,271.2
123,123,0.0,25.0,0.0,0.0,170.0,1305.162,0.0,243.8835,112.7964,0.0,0.0,0.0,294749.0,293886.0,0.0,4.4327655847172425,0.0,0.0,1.0,4.0,122944,585.3204000000001,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1305.162,0.0,0.0,0.0,0.0,243.8835,0.0,124.30000000000001,169.5,203.4,237.3,271.2
124,124,0.0,25.0,0.0,0.0,171.0,1315.296,0.0,244.1935,112.74865,0.0,0.0,0.0,297043.0,296180.0,0.0,4.434642898163304,0.0,0.0,1.0,4.0,123900,586.0644,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1315.296,0.0,0.0,0.0,0.0,244.1935,0.0,124.30000000000001,169.5,203.4,237.3,271.2
125,125,0.0,25.0,0.0,0.0,171.0,1325.999,0.0,245.8209,112.4993,0.0,0.0,0.0,299445.0,298582.0,0.0,4.444472098937505,0.0,0.0,1.0,4.0,124901,589.97016,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1325.999,0.0,0.0,0.0,0.0,245.8209,0.0,124.30000000000001,169.5,203.4,237.3,271.2
126,126,0.0,25.0,0.0,0.0,171.0,1336.711,0.0,248.5296,112.08910000000002,0.0,0.0,0.0,301846.0,300983.0,0.0,4.460737038659423,0.0,0.0,1.0,4.0,125902,596.47104,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1336.711,0.0,0.0,0.0,0.0,248.5296,0.0,124.30000000000001,169.5,203.4,237.3,271.2
127,127,0.0,25.0,0.0,0.0,171.0,1347.284,0.0,241.6121,113.14875,0.0,0.0,0.0,304239.0,303376.0,0.0,4.418961764933329,0.0,0.0,1.0,4.0,126899,579.86904,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1347.284,0.0,0.0,0.0,0.0,241.6121,0.0,124.30000000000001,169.5,203.4,237.3,271.2
128,128,0.0,25.0,0.0,0.0,171.0,1357.927,0.0,241.9608,113.0944,0.0,0.0,0.0,306645.0,305782.0,0.0,4.421085394148605,0.0,0.0,1.0,4.0,127901,580.70592,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1357.927,0.0,0.0,0.0,0.0,241.9608,0.0,124.30000000000001,169.5,203.4,237.3,271.2
129,129,0.0,25.0,0.0,0.0,171.0,1368.576,0.0,246.532,112.391,0.0,0.0,0.0,309044.0,308181.0,0.0,4.44875479353329,0.0,0.0,1.0,4.0,128901,591.6768,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1368.576,0.0,0.0,0.0,0.0,246.532,0.0,124.30000000000001,169.5,203.4,237.3,271.2
130,130,0.0,25.0,0.0,0.0,171.0,1379.1529999999998,0.0,240.9421,113.25355,0.0,0.0,0.0,311439.0,310576.0,0.0,4.414872646376206,0.0,0.0,1.0,4.0,129899,578.26104,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1379.1529999999998,0.0,0.0,0.0,0.0,240.9421,0.0,124.30000000000001,169.5,203.4,237.3,271.2
131,131,0.0,25.0,0.0,0.0,171.0,1389.725,0.0,240.0817,113.38864999999998,0.0,0.0,0.0,313832.0,312969.0,0.0,4.409612425935048,0.0,0.0,1.0,4.0,130896,576.19608,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1389.725,0.0,0.0,0.0,0.0,240.0817,0.0,124.30000000000001,169.5,203.4,237.3,271.2
132,132,0.0,25.0,0.0,0.0,171.0,1399.9229999999998,0.0,242.1631,113.06285,0.0,0.0,0.0,316145.0,315282.0,0.0,4.422319090665059,0.0,0.0,1.0,4.0,131859,581.1914400000001,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1399.9229999999998,0.0,0.0,0.0,0.0,242.1631,0.0,124.30000000000001,169.5,203.4,237.3,271.2
133,133,0.0,25.0,0.0,0.0,171.0,1410.565,0.0,245.0451,112.61785,0.0,0.0,0.0,318542.0,317679.0,0.0,4.439793514083247,0.0,0.0,1.0,4.0,132858,588.10824,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1410.565,0.0,0.0,0.0,0.0,245.0451,0.0,124.30000000000001,169.5,203.4,237.3,271.2
134,134,0.0,25.0,0.0,0.0,171.0,1421.2020000000002,0.0,245.0799,112.61255,0.0,0.0,0.0,320938.0,320075.0,0.0,4.440002468641373,0.0,0.0,1.0,4.0,133857,588.19176,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1421.2020000000002,0.0,0.0,0.0,0.0,245.0799,0.0,124.30000000000001,169.5,203.4,237.3,271.2
135,135,0.0,25.0,0.0,0.0,171.0,1431.844,0.0,243.6871,112.8267,0.0,0.0,0.0,323339.0,322476.0,0.0,4.431575150208239,0.0,0.0,1.0,4.0,134857,584.84904,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1431.844,0.0,0.0,0.0,0.0,243.6871,0.0,124.30000000000001,169.5,203.4,237.3,271.2
136,136,0.0,25.0,0.0,0.0,170.0,1442.481,0.0,241.9003,113.1038,0.0,0.0,0.0,325744.0,324881.0,0.0,4.420717959962441,0.0,0.0,1.0,4.0,135859,580.56072,0.0,0.0,0.0,0.0,170.0,0.0,142,146,160,167,180,192,1442.481,0.0,0.0,0.0,0.0,241.9003,0.0,124.30000000000001,169.5,203.4,237.3,271.2
137,137,0.0,25.0,0.0,0.0,171.0,1453.124,0.0,244.7922,112.65665,0.0,0.0,0.0,328142.0,327279.0,0.0,4.43826440782679,0.0,0.0,1.0,4.0,136858,587.5012800000001,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1453.124,0.0,0.0,0.0,0.0,244.7922,0.0,124.30000000000001,169.5,203.4,237.3,271.2
138,138,0.0,24.0,0.0,0.0,171.0,1464.2089999999998,0.0,243.2907,112.88795,0.0,0.0,0.0,330640.0,329777.0,0.0,4.429170695366511,0.0,0.0,1.0,4.0,137857,608.2267499999999,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1464.2089999999998,0.0,0.0,0.0,0.0,243.2907,0.0,124.30000000000001,169.5,203.4,237.3,271.2
139,139,0.0,26.0,0.0,0.0,171.0,1474.352,0.0,243.0501,112.92515,0.0,0.0,0.0,332932.0,332069.0,0.0,4.427711630225862,0.0,0.0,1.0,4.0,138851,560.8848461538462,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1474.352,0.0,0.0,0.0,0.0,243.0501,0.0,124.30000000000001,169.5,203.4,237.3,271.2
140,140,0.0,25.0,0.0,0.0,171.0,1484.929,0.0,240.7645,113.2814,0.0,0.0,0.0,335329.0,334466.0,0.0,4.413787258985146,0.0,0.0,1.0,4.0,139849,577.8348,0.0,0.0,0.0,0.0,171.0,0.0,142,146,160,167,180,192,1484.929,0.0,0.0,0.0,0.0,240.7645,0.0,124.30000000000001,169.5,203.4,237.3,271.2
