index,index,TimeStamp (sec), latitude, longitude,DistanceMeters, Cadence (stokes/min), lapIdx, WorkoutState, Horizontal (meters), Stroke500mPace (sec/500m), ElapsedTime (sec), HRCur (bpm), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2724,2726,1466251395.0240002,38.889472,-77.054792,1986.12,27.0,1.0,4.0,1986.12,inf,609.0320000648499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1987.32,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2725,2724,1466251395.1820002,38.889462,-77.054782,1984.71,27.0,1.0,4.0,1984.71,inf,609.1900000572205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1985.91,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2726,2727,1466251395.446,38.889478,-77.054797,1986.83,27.0,1.0,4.0,1986.83,inf,609.4539999961853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1988.03,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2727,2725,1466251395.7259998,38.889467,-77.054787,1985.42,27.0,1.0,4.0,1985.42,inf,609.7339997291565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1986.6200000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2728,2728,1466251395.796,38.889483,-77.054802,1987.7,27.0,1.0,4.0,1987.7,inf,609.8039999008179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1988.9,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2729,2731,1466251396.11,38.889503,-77.054817,1990.13,27.0,1.0,4.0,1990.13,inf,610.117999792099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1991.3300000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2730,2729,1466251396.3379998,38.88949,-77.054807,1988.41,27.0,1.0,4.0,1988.41,inf,610.3459997177124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1989.6100000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2731,2732,1466251396.4239998,38.889508,-77.05482,1990.99,27.0,1.0,4.0,1990.99,inf,610.4319996833801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1992.19,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2732,2730,1466251396.6139998,38.889497,-77.054812,1989.28,27.0,1.0,4.0,1989.28,inf,610.6219997406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1990.48,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2733,2733,1466251396.972,38.889517,-77.054825,1991.6,28.0,1.0,4.0,1991.6,inf,610.9799997806549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1992.8,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2734,2736,1466251397.104,38.889535,-77.054843,1994.25,28.0,1.0,4.0,1994.25,inf,611.1119999885559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1995.45,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2735,2734,1466251397.204,38.889523,-77.054832,1992.62,28.0,1.0,4.0,1992.62,inf,611.2119998931885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1993.82,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2736,2737,1466251397.4380002,38.88954,-77.054848,1995.19,28.0,1.0,4.0,1995.19,inf,611.4460000991821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1996.39,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2737,2735,1466251397.712,38.889528,-77.054837,1993.55,28.0,1.0,4.0,1993.55,inf,611.7199997901917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1994.75,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2738,2738,1466251397.8639998,38.889547,-77.054853,1995.91,28.0,1.0,4.0,1995.91,inf,611.8719997406006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1997.1100000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2739,2741,1466251398.018,38.889568,-77.05487,1998.72,28.0,1.0,4.0,1998.72,inf,612.0259997844696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1999.92,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2740,2739,1466251398.186,38.889555,-77.05486,1996.77,28.0,1.0,4.0,1996.77,inf,612.194000005722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1997.97,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2741,2742,1466251398.44,38.889575,-77.054875,1999.58,28.0,1.0,4.0,1999.58,inf,612.4479999542236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2000.78,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2742,2740,1466251398.71,38.889562,-77.054865,1997.86,28.0,1.0,4.0,1997.86,inf,612.7179999351501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,1999.06,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2743,2743,1466251398.8200002,38.889582,-77.05488,2000.43,28.0,1.0,4.0,2000.43,inf,612.8280000686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2001.63,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2744,2746,1466251399.0,38.889598,-77.054897,2002.86,27.0,1.0,4.0,2002.86,inf,613.0079998970032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2004.06,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2745,2744,1466251399.2459998,38.889588,-77.054885,2001.29,27.0,1.0,4.0,2001.29,inf,613.253999710083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2002.49,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2746,2747,1466251399.454,38.889603,-77.054902,2003.66,27.0,1.0,4.0,2003.66,inf,613.4619998931885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2004.8600000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2747,2745,1466251399.7080002,38.889593,-77.05489,2002.15,27.0,1.0,4.0,2002.15,inf,613.7160000801086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2003.3500000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2748,2748,1466251399.7800002,38.88961,-77.054905,2004.37,27.0,1.0,4.0,2004.37,inf,613.7880001068115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2005.57,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2749,2751,1466251400.06,38.889628,-77.05492,2006.72,27.0,1.0,4.0,2006.72,inf,614.0679998397827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2007.92,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2750,2749,1466251400.374,38.889615,-77.05491,2005.16,27.0,1.0,4.0,2005.16,inf,614.3819999694824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2006.3600000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2751,2752,1466251400.408,38.889635,-77.054925,2007.58,27.0,1.0,4.0,2007.58,inf,614.4159998893738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2008.78,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2752,2750,1466251400.664,38.889622,-77.054915,2005.86,27.0,1.0,4.0,2005.86,inf,614.6719999313354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2007.06,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2753,2753,1466251401.092,38.889642,-77.054932,2008.44,27.0,1.0,4.0,2008.44,inf,615.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2009.64,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2754,2756,1466251401.0960002,38.889662,-77.054947,2011.11,28.0,1.0,4.0,2011.11,inf,615.1040000915527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2012.31,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2755,2754,1466251401.2399998,38.889648,-77.054937,2009.38,28.0,1.0,4.0,2009.38,inf,615.2479996681213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2010.5800000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2756,2757,1466251401.52,38.889667,-77.054953,2011.97,28.0,1.0,4.0,2011.97,inf,615.5279998779297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2013.17,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2757,2755,1466251401.644,38.889655,-77.054942,2010.24,28.0,1.0,4.0,2010.24,inf,615.6519999504089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2011.44,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2758,2758,1466251401.824,38.889672,-77.054957,2012.77,28.0,1.0,4.0,2012.77,inf,615.8319997787476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2013.97,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2759,2761,1466251402.112,38.88969,-77.054972,2015.11,28.0,1.0,4.0,2015.11,inf,616.1199998855591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2016.31,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2760,2759,1466251402.3179998,38.889678,-77.054962,2013.39,28.0,1.0,4.0,2013.39,inf,616.3259997367859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2014.5900000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2761,2762,1466251402.4,38.889697,-77.054978,2015.81,28.0,1.0,4.0,2015.81,inf,616.4079999923706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2017.01,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2762,2760,1466251402.618,38.889685,-77.054967,2014.25,28.0,1.0,4.0,2014.25,inf,616.6259999275208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2015.45,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2763,2763,1466251402.948,38.889703,-77.054983,2016.75,28.0,1.0,4.0,2016.75,inf,616.9559998512268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2017.95,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2764,2766,1466251403.0040002,38.889723,-77.054998,2019.33,28.0,1.0,4.0,2019.33,inf,617.0120000839233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2020.53,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2765,2764,1466251403.262,38.88971,-77.054988,2017.61,28.0,1.0,4.0,2017.61,inf,617.2699999809265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2018.81,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2766,2767,1466251403.528,38.88973,-77.055003,2020.19,28.0,1.0,4.0,2020.19,inf,617.5360000133514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2021.39,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2767,2765,1466251403.676,38.889717,-77.054993,2018.47,28.0,1.0,4.0,2018.47,inf,617.6840000152588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2019.67,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2768,2768,1466251403.8200002,38.889733,-77.055008,2021.05,28.0,1.0,4.0,2021.05,inf,617.8280000686646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2022.25,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2769,2771,1466251404.0619998,38.889753,-77.055025,2023.41,28.0,1.0,4.0,2023.41,inf,618.0699996948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2024.6100000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2770,2769,1466251404.278,38.88974,-77.055013,2021.61,28.0,1.0,4.0,2021.61,inf,618.2860000133514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2022.81,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2771,2772,1466251404.4380002,38.88976,-77.05503,2024.27,28.0,1.0,4.0,2024.27,inf,618.4460000991821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2025.47,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2772,2770,1466251404.686,38.889747,-77.05502,2022.47,28.0,1.0,4.0,2022.47,inf,618.694000005722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2023.67,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2773,2773,1466251404.902,38.889767,-77.055035,2025.12,28.0,1.0,4.0,2025.12,inf,618.9099998474121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2026.32,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2774,2774,1466251405.268,38.889773,-77.05504,2025.97,28.0,1.0,4.0,2025.97,inf,619.2759997844696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2027.17,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2775,2777,1466251405.472,38.889793,-77.055057,2028.55,28.0,1.0,4.0,2028.55,inf,619.4799997806549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2029.75,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2776,2775,1466251405.6799998,38.88978,-77.055045,2026.83,28.0,1.0,4.0,2026.83,inf,619.6879997253418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2028.03,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2777,2778,1466251405.894,38.8898,-77.055062,2029.49,28.0,1.0,4.0,2029.49,inf,619.9019999504089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2030.69,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2778,2776,1466251405.98,38.889787,-77.05505,2027.69,28.0,1.0,4.0,2027.69,inf,619.9879999160767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2028.89,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2779,2781,1466251406.1079998,38.889818,-77.055078,2032.01,28.0,1.0,4.0,2032.01,inf,620.1159996986389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2033.21,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2780,2779,1466251406.242,38.889805,-77.055068,2030.35,28.0,1.0,4.0,2030.35,inf,620.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2031.55,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2781,2782,1466251406.4239998,38.889825,-77.055083,2032.87,28.0,1.0,4.0,2032.87,inf,620.4319996833801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2034.07,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2782,2780,1466251406.6360002,38.889812,-77.055073,2031.15,28.0,1.0,4.0,2031.15,inf,620.6440000534058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2032.3500000000001,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2783,2783,1466251406.908,38.889832,-77.055088,2033.72,28.0,1.0,4.0,2033.72,inf,620.9159998893738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2034.92,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2784,2786,1466251407.018,38.889852,-77.055105,2036.38,28.0,1.0,4.0,2036.38,inf,621.0259997844696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2037.5800000000002,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2785,2784,1466251407.204,38.889838,-77.055093,2034.58,28.0,1.0,4.0,2034.58,inf,621.2119998931885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2035.78,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2786,2787,1466251407.468,38.889858,-77.05511,2037.24,28.0,1.0,4.0,2037.24,inf,621.4759998321533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2038.44,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2787,2785,1466251407.752,38.889845,-77.0551,2035.44,28.0,1.0,4.0,2035.44,inf,621.7599999904633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2036.64,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2788,2788,1466251407.876,38.889865,-77.055115,2038.1,28.0,1.0,4.0,2038.1,inf,621.8839998245239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2039.3,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2789,2791,1466251408.098,38.889882,-77.055133,2040.56,28.0,1.0,4.0,2040.56,inf,622.1059999465942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,2041.76,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
