index,Interval,Type, Horizontal (meters),Time,Stroke, Cadence (stokes/min),Speed(m/s),Split,TimeStamp (sec), Stroke500mPace (sec/500m), HRCur (bpm), ElapsedTime (sec), Power (watts), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), lapIdx, Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
375,376,D,7520.0,0:40:46.2,910,20.9,3.145,2:39.0,1712905263.4616609,159.0,142.0,2429.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1446540880503147,0.0,0.0,0.0,0,1.0,4.0,945,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7520.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
376,377,D,7540.0,0:40:52.4,912,21.8,3.249,2:33.9,1712905269.561661,153.9,142.0,2435.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248862897985705,0.0,0.0,0.0,0,1.0,4.0,947,0.0,142.0,142.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7540.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
377,378,D,7560.0,0:40:59.1,915,20.0,2.984,2:47.6,1712905276.2616608,167.6,141.0,2442.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.983293556085919,0.0,0.0,0.0,0,1.0,4.0,950,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7560.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
378,379,D,7580.0,0:41:06.3,917,18.7,2.747,3:02.0,1712905283.561661,182.0,140.0,2449.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7472527472527473,0.0,0.0,0.0,0,1.0,4.0,952,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7580.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
379,380,D,7600.0,0:41:13.9,918,17.9,2.639,3:09.5,1712905291.161661,189.5,139.0,2457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.638522427440633,0.0,0.0,0.0,0,1.0,4.0,954,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7600.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
380,381,D,7620.0,0:41:22.5,921,13.9,2.327,3:34.9,1712905299.7616608,214.9,136.0,2465.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3266635644485807,0.0,0.0,0.0,0,1.0,4.0,956,0.0,136.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7620.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
381,382,D,7640.0,0:41:30.8,923,14.9,2.411,3:27.4,1712905308.061661,207.4,135.0,2473.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4108003857280615,0.0,0.0,0.0,0,1.0,4.0,958,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7640.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
382,383,D,7660.0,0:41:38.2,925,20.0,2.706,3:04.8,1712905315.4616609,184.8,133.0,2481.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7056277056277054,0.0,0.0,0.0,0,1.0,4.0,961,0.0,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7660.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
383,384,D,7680.0,0:41:45.9,927,18.0,2.607,3:11.8,1712905323.061661,191.8,132.0,2488.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6068821689259645,0.0,0.0,0.0,0,1.0,4.0,963,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7680.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
384,385,D,7700.0,0:41:54.0,930,19.3,2.447,3:24.3,1712905331.2616608,204.3,130.0,2497.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4473813020068524,0.0,0.0,0.0,0,1.0,4.0,966,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7700.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
385,386,D,7720.0,0:42:02.3,933,23.4,2.429,3:25.9,1712905339.4616609,205.9,127.0,2505.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4283632831471587,0.0,0.0,0.0,0,1.0,4.0,969,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7720.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
386,387,D,7740.0,0:42:11.0,936,20.5,2.282,3:39.2,1712905348.2616608,219.2,125.0,2514.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281021897810219,0.0,0.0,0.0,0,1.0,4.0,972,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7740.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
387,388,D,7760.0,0:42:21.0,937,16.5,2.003,4:09.6,1712905358.2616608,249.6,123.0,2524.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.003205128205128,0.0,0.0,0.0,0,1.0,4.0,975,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7760.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
388,389,D,7780.0,0:42:28.8,940,18.4,2.581,3:13.8,1712905365.9616609,193.8,123.0,2531.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5799793601651184,0.0,0.0,0.0,0,1.0,4.0,977,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7780.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
389,390,D,7800.0,0:42:36.1,942,18.5,2.729,3:03.2,1712905373.361661,183.2,123.0,2539.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7292576419213974,0.0,0.0,0.0,0,1.0,4.0,979,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
390,391,D,7820.0,0:42:42.7,944,19.5,3.04,2:44.5,1712905379.861661,164.5,123.0,2545.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0395136778115504,0.0,0.0,0.0,0,1.0,4.0,981,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7820.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
391,392,D,7840.0,0:42:48.9,946,19.6,3.216,2:35.5,1712905386.161661,155.5,126.0,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.215434083601286,0.0,0.0,0.0,0,1.0,4.0,983,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7840.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
392,393,D,7860.0,0:42:55.6,948,18.5,3.005,2:46.4,1712905392.7616608,166.4,127.0,2558.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.004807692307692,0.0,0.0,0.0,0,1.0,4.0,985,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7860.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
393,394,D,7880.0,0:43:02.5,950,18.7,2.889,2:53.1,1712905399.661661,173.1,126.0,2565.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8885037550548818,0.0,0.0,0.0,0,1.0,4.0,988,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7880.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
394,395,D,7900.0,0:43:09.6,952,17.5,2.801,2:58.5,1712905406.861661,178.5,127.0,2572.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8011204481792715,0.0,0.0,0.0,0,1.0,4.0,990,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7900.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
395,396,D,7920.0,0:43:16.5,954,19.7,2.929,2:50.7,1712905413.661661,170.7,128.0,2579.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9291154071470418,0.0,0.0,0.0,0,1.0,4.0,992,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7920.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
396,397,D,7940.0,0:43:24.3,955,19.3,2.55,3:16.1,1712905421.4616609,196.1,127.0,2587.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5497195308516063,0.0,0.0,0.0,0,1.0,4.0,994,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7940.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
397,398,D,7960.0,0:43:32.0,957,16.9,2.596,3:12.6,1712905429.161661,192.6,127.0,2595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596053997923157,0.0,0.0,0.0,0,1.0,4.0,997,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7960.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
398,399,D,7980.0,0:43:39.6,959,17.9,2.634,3:09.9,1712905436.7616608,189.9,126.0,2602.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632964718272775,0.0,0.0,0.0,0,1.0,4.0,999,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,7980.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
399,400,D,8000.0,0:43:47.6,960,18.1,2.485,3:21.2,1712905444.861661,201.2,126.0,2610.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.485089463220676,0.0,0.0,0.0,0,1.0,4.0,1001,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
400,401,D,8020.0,0:43:55.1,962,17.2,2.672,3:07.1,1712905452.361661,187.1,112.0,2618.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672367717797969,0.0,0.0,0.0,0,1.0,4.0,1003,0.0,112.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8020.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
401,402,D,8040.0,0:44:02.1,964,18.1,2.857,2:55.0,1712905459.361661,175.0,128.0,2625.2000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0,1.0,4.0,1006,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8040.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
402,403,D,8060.0,0:44:09.3,966,18.2,2.77,3:00.5,1712905466.561661,180.5,127.0,2632.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.770083102493075,0.0,0.0,0.0,0,1.0,4.0,1008,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8060.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
403,404,D,8080.0,0:44:21.6,969,21.6,1.635,5:05.9,1712905478.7616608,305.9,125.0,2644.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6345210853220007,0.0,0.0,0.0,0,1.0,4.0,1012,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8080.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
404,405,D,8100.0,0:44:28.9,971,18.8,2.735,3:02.8,1712905486.061661,182.8,126.0,2651.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735229759299781,0.0,0.0,0.0,0,1.0,4.0,1014,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8100.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
405,406,D,8120.0,0:44:36.0,973,17.5,2.826,2:56.10,1712905493.161661,177.0,125.0,2659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824858757062147,0.0,0.0,0.0,0,1.0,4.0,1016,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8120.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
406,407,D,8140.0,0:44:43.4,976,19.6,2.695,3:05.6,1712905500.561661,185.6,124.0,2666.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6939655172413794,0.0,0.0,0.0,0,1.0,4.0,1019,0.0,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8140.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
407,408,D,8160.0,0:44:51.1,978,17.5,2.596,3:12.6,1712905508.2616608,192.6,125.0,2674.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.596053997923157,0.0,0.0,0.0,0,1.0,4.0,1021,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8160.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
408,409,D,8180.0,0:44:58.4,980,17.1,2.747,3:02.0,1712905515.561661,182.0,124.0,2681.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7472527472527473,0.0,0.0,0.0,0,1.0,4.0,1023,0.0,124.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8180.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
409,410,D,8200.0,0:45:07.9,982,13.9,2.105,3:57.5,1712905525.061661,237.5,122.0,2690.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1052631578947367,0.0,0.0,0.0,0,1.0,4.0,1025,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
410,411,D,8220.0,0:45:16.0,985,18.6,2.447,3:24.3,1712905533.2616608,204.3,122.0,2699.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4473813020068524,0.0,0.0,0.0,0,1.0,4.0,1028,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8220.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
411,412,D,8240.0,0:45:23.6,987,20.2,2.634,3:09.9,1712905540.861661,189.9,123.0,2706.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632964718272775,0.0,0.0,0.0,0,1.0,4.0,1031,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8240.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
412,413,D,8260.0,0:45:30.7,989,19.3,2.851,2:55.4,1712905547.861661,175.4,123.0,2713.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850627137970353,0.0,0.0,0.0,0,1.0,4.0,1033,0.0,123.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8260.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
413,414,D,8280.0,0:45:37.4,992,19.9,2.963,2:48.8,1712905554.661661,168.8,125.0,2720.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9620853080568716,0.0,0.0,0.0,0,1.0,4.0,1035,0.0,125.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8280.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
414,415,D,8300.0,0:45:44.0,994,22.4,3.019,2:45.6,1712905561.2616608,165.6,128.0,2727.0999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0193236714975846,0.0,0.0,0.0,0,1.0,4.0,1038,0.0,128.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8300.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
415,416,D,8320.0,0:45:50.8,996,19.8,2.963,2:48.8,1712905567.9616609,168.8,129.0,2733.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9620853080568716,0.0,0.0,0.0,0,1.0,4.0,1040,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8320.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
416,417,D,8340.0,0:45:57.4,999,21.0,3.026,2:45.2,1712905574.561661,165.2,130.0,2740.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.026634382566586,0.0,0.0,0.0,0,1.0,4.0,1042,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8340.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
417,418,D,8360.0,0:46:04.0,1001,21.6,3.04,2:44.5,1712905581.161661,164.5,132.0,2747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0395136778115504,0.0,0.0,0.0,0,1.0,4.0,1044,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8360.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
418,419,D,8380.0,0:46:10.5,1003,20.2,3.047,2:44.1,1712905587.7616608,164.1,132.0,2753.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0469226081657528,0.0,0.0,0.0,0,1.0,4.0,1047,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8380.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
419,420,D,8400.0,0:46:17.2,1005,19.8,2.998,2:46.8,1712905594.4616609,166.8,133.0,2760.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997601918465228,0.0,0.0,0.0,0,1.0,4.0,1049,0.0,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8400.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
420,421,D,8420.0,0:46:23.6,1008,20.9,3.137,2:39.4,1712905600.7616608,159.4,133.0,2766.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1367628607277287,0.0,0.0,0.0,0,1.0,4.0,1051,0.0,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8420.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
421,422,D,8440.0,0:46:30.4,1010,20.4,2.942,2:49.9,1712905607.561661,169.9,135.0,2773.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.942907592701589,0.0,0.0,0.0,0,1.0,4.0,1053,0.0,135.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8440.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
422,423,D,8460.0,0:46:37.6,1012,15.9,2.765,3:00.9,1712905614.861661,180.9,134.0,2780.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7639579878385847,0.0,0.0,0.0,0,1.0,4.0,1055,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8460.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
423,424,D,8480.0,0:46:44.7,1014,19.6,2.832,2:56.6,1712905621.861661,176.6,134.0,2787.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8312570781426953,0.0,0.0,0.0,0,1.0,4.0,1058,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8480.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
424,425,D,8500.0,0:46:51.7,1016,18.7,2.857,2:55.0,1712905628.861661,175.0,134.0,2794.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,0,1.0,4.0,1060,0.0,134.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8500.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
425,426,D,8520.0,0:46:58.7,1019,19.5,2.838,2:56.2,1712905635.9616609,176.2,132.0,2801.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.837684449489217,0.0,0.0,0.0,0,1.0,4.0,1062,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8520.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
426,427,D,8540.0,0:47:05.7,1021,20.2,2.876,2:53.8,1712905642.861661,173.8,132.0,2808.7000000476837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8768699654775602,0.0,0.0,0.0,0,1.0,4.0,1064,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8540.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
427,428,D,8560.0,0:47:12.3,1023,19.0,3.005,2:46.4,1712905649.561661,166.4,132.0,2815.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.004807692307692,0.0,0.0,0.0,0,1.0,4.0,1067,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8560.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
428,429,D,8580.0,0:47:18.8,1025,19.2,3.077,2:42.5,1712905656.061661,162.5,133.0,2821.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.076923076923077,0.0,0.0,0.0,0,1.0,4.0,1069,0.0,133.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8580.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
429,430,D,8600.0,0:47:25.9,1027,19.7,2.826,2:56.10,1712905663.161661,177.0,131.0,2829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.824858757062147,0.0,0.0,0.0,0,1.0,4.0,1071,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8600.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
430,431,D,8620.0,0:47:33.5,1030,19.1,2.634,3:09.9,1712905670.661661,189.9,130.0,2836.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.632964718272775,0.0,0.0,0.0,0,1.0,4.0,1073,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8620.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
431,432,D,8640.0,0:47:40.3,1032,19.8,2.942,2:49.9,1712905677.4616609,169.9,130.0,2843.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.942907592701589,0.0,0.0,0.0,0,1.0,4.0,1076,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8640.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
432,433,D,8660.0,0:47:47.0,1034,17.6,3.005,2:46.4,1712905684.161661,166.4,131.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.004807692307692,0.0,0.0,0.0,0,1.0,4.0,1078,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8660.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
433,434,D,8680.0,0:47:53.8,1036,19.3,2.936,2:50.3,1712905690.9616609,170.3,129.0,2856.7999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.935995302407516,0.0,0.0,0.0,0,1.0,4.0,1080,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8680.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
434,435,D,8700.0,0:48:00.9,1038,14.7,2.807,2:58.1,1712905698.061661,178.1,127.0,2863.9000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.807411566535654,0.0,0.0,0.0,0,1.0,4.0,1081,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8700.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
435,436,D,8720.0,0:48:08.4,1040,19.0,2.661,3:07.9,1712905705.661661,187.9,127.0,2871.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6609898882384244,0.0,0.0,0.0,0,1.0,4.0,1084,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8720.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
436,437,D,8740.0,0:48:15.5,1042,19.8,2.807,2:58.1,1712905712.7616608,178.1,126.0,2878.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.807411566535654,0.0,0.0,0.0,0,1.0,4.0,1086,0.0,126.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8740.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
437,438,D,8760.0,0:48:22.5,1045,20.1,2.851,2:55.4,1712905719.7616608,175.4,127.0,2885.5999999046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.850627137970353,0.0,0.0,0.0,0,1.0,4.0,1089,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,8760.0,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
