Total elapsed time (s),Total distance (m),Stroke rate (/min),Speed (m/s),Current heart rate (bpm),Workout type,Interval type,Workout state,Rowing state,Stroke state,Total work distance (m),Piece duration (s),Piece distance (m),Drag factor,Current pace (/500m),Average pace (/500m),Rest distance (m),Rest time (s),Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m),Split average power (W),Split average calories (cal/hr),Last split time (s),Last split distance (m),Drive length (m),Drive time (s),Stroke recovery time (s),Stroke distance (m),Peak drive force (lbs),Ave. drive force (lbs),Work per stroke (J),Stroke count,Stroke power (W),Stroke calories (cal/hr),Projected work time (s),Projected work distance (m),Split/interval time (s),Split/interval distance (m),Split/interval rest time (s),Split/interval rest distance (s),Split/interval type,Split/interval number,Split/interval ave. stroke rate (/min),Split/interval ave. pace (/500m,Split/interval total calories (cals),Split/interval average calories (cal/hr),Split/interval speed (m/s),Split/interval power (W),Split/interval ave. drag factor
377.69,1578.7,19,4.087,144,6,0,4,1,4,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,205,104,0.0,0.0,0,0.0,0,1.45,0.77,2.18,12.88,155.3,104.3,6.1,317,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
378.11,1580.2,19,4.087,144,6,0,4,1,4,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,205,104,0.0,0.0,0,0.0,0,1.45,0.77,2.18,12.88,155.3,104.3,6.1,317,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
378.48,1581.5,19,4.087,144,6,0,4,1,2,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,205,104,0.0,0.0,0,0.0,0,1.45,0.77,2.26,12.88,155.3,104.3,6.1,317,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
378.88,1583.4,19,4.087,143,6,0,4,1,4,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,205,104,0.0,0.0,0,0.0,0,1.45,0.77,2.26,13.18,155.3,104.3,6.1,318,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
379.34,1585.6,18,4.036,143,6,0,4,1,4,0.00,600.00,600.00,132,123.9,120.4,0.0,0.00,1,204,105,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.18,172.5,108.2,6.1,318,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
380.09,1588.7,18,4.036,143,6,0,4,1,4,0.00,600.00,600.00,132,123.9,120.4,0.0,0.00,1,204,105,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.18,172.5,108.2,6.1,318,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
380.48,1590.3,18,4.036,143,6,0,4,1,4,0.00,600.00,600.00,132,123.9,120.4,0.0,0.00,1,204,105,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.18,172.5,108.2,6.1,318,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
380.86,1591.7,18,4.036,143,6,0,4,1,4,0.00,600.00,600.00,132,123.9,120.4,0.0,0.00,1,204,105,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.18,172.5,108.2,6.1,318,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
381.66,1594.6,18,4.036,143,6,0,4,1,2,0.00,600.00,600.00,132,123.9,120.4,0.0,0.00,1,204,105,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.18,172.5,108.2,6.1,318,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
382.03,1596.3,18,4.036,143,6,0,4,1,3,0.00,600.00,600.00,132,123.9,120.4,0.0,0.00,1,204,105,0.0,0.0,0,0.0,0,1.51,0.81,2.19,12.98,172.5,108.2,6.1,318,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
382.47,1598.4,19,4.085,143,6,0,4,1,4,0.00,600.00,600.00,132,122.4,120.4,0.0,0.00,1,204,106,0.0,0.0,0,0.0,0,1.48,0.79,2.19,12.98,165.6,110.9,6.1,319,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
382.92,1600.4,19,4.085,143,6,0,4,1,4,0.00,600.00,600.00,132,122.4,120.4,0.0,0.00,1,204,106,0.0,0.0,0,0.0,0,1.48,0.79,2.19,12.98,165.6,110.9,6.1,319,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
383.30,1602.0,19,4.085,143,6,0,4,1,4,0.00,600.00,600.00,132,122.4,120.4,0.0,0.00,1,204,106,0.0,0.0,0,0.0,0,1.48,0.79,2.19,12.98,165.6,110.9,6.1,319,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
384.12,1605.1,19,4.085,143,6,0,4,1,4,0.00,600.00,600.00,132,122.4,120.4,0.0,0.00,1,204,106,0.0,0.0,0,0.0,0,1.48,0.79,2.19,12.98,165.6,110.9,6.1,319,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
384.48,1606.4,19,4.085,143,6,0,4,1,2,0.00,600.00,600.00,132,122.4,120.4,0.0,0.00,1,204,106,0.0,0.0,0,0.0,0,1.48,0.79,2.13,12.98,165.6,110.9,6.1,319,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
384.93,1608.2,19,4.085,143,6,0,4,1,2,0.00,600.00,600.00,132,122.4,120.4,0.0,0.00,1,204,106,0.0,0.0,0,0.0,0,1.48,0.79,2.13,12.98,165.6,110.9,6.1,319,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
385.34,1610.2,19,4.126,143,6,0,4,1,4,0.00,600.00,600.00,132,121.2,120.4,0.0,0.00,1,204,107,0.0,0.0,0,0.0,0,1.48,0.78,2.13,12.83,167.6,108.5,6.2,320,199,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
386.16,1613.8,19,4.126,143,6,0,4,1,4,0.00,600.00,600.00,132,121.2,120.4,0.0,0.00,1,204,107,0.0,0.0,0,0.0,0,1.48,0.78,2.13,12.83,167.6,108.5,6.2,320,199,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
386.51,1615.3,19,4.126,143,6,0,4,1,4,0.00,600.00,600.00,132,121.2,120.4,0.0,0.00,1,204,107,0.0,0.0,0,0.0,0,1.48,0.78,2.13,12.83,167.6,108.5,6.2,320,199,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
386.87,1616.6,19,4.126,143,6,0,4,1,4,0.00,600.00,600.00,132,121.2,120.4,0.0,0.00,1,204,107,0.0,0.0,0,0.0,0,1.48,0.78,2.13,12.83,167.6,108.5,6.2,320,199,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
387.30,1618.2,19,4.126,143,6,0,4,1,2,0.00,600.00,600.00,132,121.2,120.4,0.0,0.00,1,204,107,0.0,0.0,0,0.0,0,1.48,0.78,2.13,12.83,167.6,108.5,6.2,320,199,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
388.21,1621.9,19,4.126,143,6,0,4,1,2,0.00,600.00,600.00,132,121.2,120.4,0.0,0.00,1,204,107,0.0,0.0,0,0.0,0,1.48,0.78,2.08,12.83,167.6,108.5,6.2,320,199,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
388.62,1623.9,20,4.137,143,6,0,4,1,4,0.00,600.00,600.00,132,120.9,120.4,0.0,0.00,1,204,108,0.0,0.0,0,0.0,0,1.48,0.78,2.08,12.60,167.6,108.5,6.1,321,201,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
388.98,1625.5,20,4.137,143,6,0,4,1,4,0.00,600.00,600.00,132,120.9,120.4,0.0,0.00,1,204,108,0.0,0.0,0,0.0,0,1.45,0.77,2.08,12.60,160.6,107.9,6.1,321,201,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
389.36,1627.1,20,4.137,143,6,0,4,1,4,0.00,600.00,600.00,132,120.9,120.4,0.0,0.00,1,204,108,0.0,0.0,0,0.0,0,1.45,0.77,2.08,12.60,160.6,107.9,6.1,321,201,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
389.82,1628.9,20,4.137,143,6,0,4,1,4,0.00,600.00,600.00,132,120.9,120.4,0.0,0.00,1,204,108,0.0,0.0,0,0.0,0,1.45,0.77,2.08,12.60,160.6,107.9,6.1,321,201,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
390.62,1631.8,20,4.137,143,6,0,4,1,4,0.00,600.00,600.00,132,120.9,120.4,0.0,0.00,1,204,108,0.0,0.0,0,0.0,0,1.45,0.77,2.08,12.60,160.6,107.9,6.1,321,201,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
391.05,1633.4,20,4.137,143,6,0,4,1,2,0.00,600.00,600.00,132,120.9,120.4,0.0,0.00,1,204,108,0.0,0.0,0,0.0,0,1.45,0.77,2.24,12.60,160.6,107.9,6.1,321,201,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
391.41,1635.1,20,4.137,143,6,0,4,1,4,0.00,600.00,600.00,132,120.9,120.4,0.0,0.00,1,204,108,0.0,0.0,0,0.0,0,1.45,0.77,2.24,13.28,160.6,107.9,6.3,322,201,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
392.16,1638.6,19,4.090,143,6,0,4,1,4,0.00,600.00,600.00,131,122.2,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.51,0.80,2.24,13.28,164.6,108.0,6.3,322,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
392.52,1640.1,19,4.090,143,6,0,4,1,4,0.00,600.00,600.00,131,122.2,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.51,0.80,2.24,13.28,164.6,108.0,6.3,322,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
392.88,1641.5,19,4.090,143,6,0,4,1,4,0.00,600.00,600.00,131,122.2,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.51,0.80,2.24,13.28,164.6,108.0,6.3,322,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
393.68,1644.5,19,4.090,143,6,0,4,1,4,0.00,600.00,600.00,131,122.2,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.51,0.80,2.24,13.28,164.6,108.0,6.3,322,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
394.07,1645.8,19,4.090,143,6,0,4,1,2,0.00,600.00,600.00,131,122.2,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.51,0.80,2.24,13.28,164.6,108.0,6.3,322,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
394.47,1647.6,19,4.090,143,6,0,4,1,2,0.00,600.00,600.00,131,122.2,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.51,0.80,2.22,13.28,164.6,108.0,6.3,322,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
394.88,1649.6,19,4.097,143,6,0,4,1,4,0.00,600.00,600.00,131,122.0,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.48,0.78,2.22,13.12,160.8,109.7,6.2,323,195,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
395.69,1653.1,19,4.097,143,6,0,4,1,4,0.00,600.00,600.00,131,122.0,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.48,0.78,2.22,13.12,160.8,109.7,6.2,323,195,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
396.09,1654.7,19,4.097,143,6,0,4,1,4,0.00,600.00,600.00,131,122.0,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.48,0.78,2.22,13.12,160.8,109.7,6.2,323,195,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
396.45,1656.1,19,4.097,143,6,0,4,1,4,0.00,600.00,600.00,131,122.0,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.48,0.78,2.22,13.12,160.8,109.7,6.2,323,195,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
396.83,1657.4,19,4.097,143,6,0,4,1,4,0.00,600.00,600.00,131,122.0,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.48,0.78,2.22,13.12,160.8,109.7,6.2,323,195,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
397.59,1660.3,19,4.097,143,6,0,4,1,2,0.00,600.00,600.00,131,122.0,120.4,0.0,0.00,1,204,109,0.0,0.0,0,0.0,0,1.48,0.78,2.22,13.12,160.8,109.7,6.2,323,195,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
398.02,1662.4,19,4.090,143,6,0,4,1,4,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,204,110,0.0,0.0,0,0.0,0,1.48,0.79,2.22,13.12,161.2,106.1,6.2,324,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
398.37,1664.0,19,4.090,143,6,0,4,1,4,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,204,110,0.0,0.0,0,0.0,0,1.48,0.79,2.22,13.12,161.2,106.1,6.2,324,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
398.75,1665.6,19,4.090,144,6,0,4,1,4,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,204,110,0.0,0.0,0,0.0,0,1.48,0.79,2.22,13.12,161.2,106.1,6.2,324,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
399.62,1669.1,19,4.090,144,6,0,4,1,4,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,204,110,0.0,0.0,0,0.0,0,1.48,0.79,2.22,13.12,161.2,106.1,6.2,324,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
400.02,1670.5,19,4.090,144,6,0,4,1,4,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,204,110,0.0,0.0,0,0.0,0,1.48,0.79,2.22,13.12,161.2,106.1,6.2,324,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
400.44,1671.9,19,4.090,144,6,0,4,1,2,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,204,110,0.0,0.0,0,0.0,0,1.48,0.79,2.26,13.12,161.2,106.1,6.2,324,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
400.90,1673.8,19,4.090,144,6,0,4,1,2,0.00,600.00,600.00,131,122.3,120.4,0.0,0.00,1,204,110,0.0,0.0,0,0.0,0,1.48,0.79,2.26,13.12,161.2,106.1,6.2,324,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
401.31,1675.8,18,4.058,144,6,0,4,1,4,0.00,600.00,600.00,132,123.2,120.4,0.0,0.00,1,204,111,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.27,173.5,108.8,6.2,325,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
402.08,1679.2,18,4.058,144,6,0,4,1,4,0.00,600.00,600.00,132,123.2,120.4,0.0,0.00,1,204,111,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.27,173.5,108.8,6.2,325,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
402.47,1680.8,18,4.058,144,6,0,4,1,4,0.00,600.00,600.00,132,123.2,120.4,0.0,0.00,1,204,111,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.27,173.5,108.8,6.2,325,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
402.87,1682.3,18,4.058,144,6,0,4,1,4,0.00,600.00,600.00,132,123.2,120.4,0.0,0.00,1,204,111,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.27,173.5,108.8,6.2,325,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
403.31,1683.9,18,4.058,144,6,0,4,1,2,0.00,600.00,600.00,132,123.2,120.4,0.0,0.00,1,204,111,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.27,173.5,108.8,6.2,325,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
404.19,1687.4,18,4.058,144,6,0,4,1,2,0.00,600.00,600.00,132,123.2,120.4,0.0,0.00,1,204,111,0.0,0.0,0,0.0,0,1.51,0.81,2.21,13.27,173.5,108.8,6.2,325,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
404.56,1689.2,19,4.082,144,6,0,4,1,4,0.00,600.00,600.00,132,122.5,120.4,0.0,0.00,1,204,112,0.0,0.0,0,0.0,0,1.51,0.81,2.21,13.27,173.5,108.8,6.2,326,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
404.97,1691.1,19,4.082,145,6,0,4,1,4,0.00,600.00,600.00,132,122.5,120.4,0.0,0.00,1,204,112,0.0,0.0,0,0.0,0,1.48,0.79,2.21,13.06,167.1,110.9,6.1,326,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
405.38,1692.8,19,4.082,145,6,0,4,1,4,0.00,600.00,600.00,132,122.5,120.4,0.0,0.00,1,204,112,0.0,0.0,0,0.0,0,1.48,0.79,2.21,13.06,167.1,110.9,6.1,326,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
406.18,1695.9,19,4.082,145,6,0,4,1,4,0.00,600.00,600.00,132,122.5,120.4,0.0,0.00,1,204,112,0.0,0.0,0,0.0,0,1.48,0.79,2.21,13.06,167.1,110.9,6.1,326,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
406.54,1697.2,19,4.082,145,6,0,4,1,4,0.00,600.00,600.00,132,122.5,120.4,0.0,0.00,1,204,112,0.0,0.0,0,0.0,0,1.48,0.79,2.21,13.06,167.1,110.9,6.1,326,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
406.93,1698.6,19,4.082,145,6,0,4,1,2,0.00,600.00,600.00,132,122.5,120.4,0.0,0.00,1,204,112,0.0,0.0,0,0.0,0,1.48,0.79,2.27,13.06,167.1,110.9,6.1,326,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
407.41,1700.6,19,4.082,145,6,0,4,1,3,0.00,600.00,600.00,132,122.5,120.4,0.0,0.00,1,204,112,0.0,0.0,0,0.0,0,1.48,0.79,2.27,13.06,167.1,110.9,6.1,326,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
408.21,1704.4,19,4.105,145,6,0,4,1,4,0.00,600.00,600.00,132,121.8,120.4,0.0,0.00,1,204,113,0.0,0.0,0,0.0,0,1.48,0.78,2.27,13.35,167.8,112.8,6.3,327,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
408.62,1706.2,19,4.105,145,6,0,4,1,4,0.00,600.00,600.00,132,121.8,120.4,0.0,0.00,1,204,113,0.0,0.0,0,0.0,0,1.48,0.78,2.27,13.35,167.8,112.8,6.3,327,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
408.98,1707.6,19,4.105,145,6,0,4,1,4,0.00,600.00,600.00,132,121.8,120.4,0.0,0.00,1,204,113,0.0,0.0,0,0.0,0,1.48,0.78,2.27,13.35,167.8,112.8,6.3,327,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
409.38,1709.1,19,4.105,145,6,0,4,1,4,0.00,600.00,600.00,132,121.8,120.4,0.0,0.00,1,204,113,0.0,0.0,0,0.0,0,1.48,0.78,2.27,13.35,167.8,112.8,6.3,327,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
410.11,1711.7,19,4.105,146,6,0,4,1,4,0.00,600.00,600.00,132,121.8,120.4,0.0,0.00,1,204,113,0.0,0.0,0,0.0,0,1.48,0.78,2.27,13.35,167.8,112.8,6.3,327,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
410.55,1713.5,19,4.105,146,6,0,4,1,2,0.00,600.00,600.00,132,121.8,120.4,0.0,0.00,1,204,113,0.0,0.0,0,0.0,0,1.48,0.78,2.31,13.35,167.8,112.8,6.3,327,196,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
410.94,1715.4,18,4.091,146,6,0,4,1,4,0.00,600.00,600.00,132,122.2,120.5,0.0,0.00,1,204,114,0.0,0.0,0,0.0,0,1.48,0.79,2.31,13.51,171.1,110.8,6.4,328,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
411.67,1718.6,18,4.091,146,6,0,4,1,4,0.00,600.00,600.00,132,122.2,120.5,0.0,0.00,1,204,114,0.0,0.0,0,0.0,0,1.48,0.79,2.31,13.51,171.1,110.8,6.4,328,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
412.05,1720.2,18,4.091,146,6,0,4,1,4,0.00,600.00,600.00,132,122.2,120.5,0.0,0.00,1,204,114,0.0,0.0,0,0.0,0,1.48,0.79,2.31,13.51,171.1,110.8,6.4,328,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
412.40,1721.6,18,4.091,146,6,0,4,1,4,0.00,600.00,600.00,132,122.2,120.5,0.0,0.00,1,204,114,0.0,0.0,0,0.0,0,1.48,0.79,2.31,13.51,171.1,110.8,6.4,328,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
413.15,1724.3,18,4.091,146,6,0,4,1,4,0.00,600.00,600.00,132,122.2,120.5,0.0,0.00,1,204,114,0.0,0.0,0,0.0,0,1.48,0.79,2.31,13.51,171.1,110.8,6.4,328,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
413.54,1725.7,18,4.091,146,6,0,4,1,2,0.00,600.00,600.00,132,122.2,120.5,0.0,0.00,1,204,114,0.0,0.0,0,0.0,0,1.48,0.79,2.26,13.51,171.1,110.8,6.4,328,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
413.90,1727.3,18,4.091,147,6,0,4,1,3,0.00,600.00,600.00,132,122.2,120.5,0.0,0.00,1,204,114,0.0,0.0,0,0.0,0,1.48,0.79,2.26,13.51,171.1,110.8,6.4,328,194,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
414.33,1729.3,18,4.084,147,6,0,4,1,4,0.00,600.00,600.00,131,122.4,120.5,0.0,0.00,1,204,115,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.36,169.7,106.9,6.3,329,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
415.13,1732.8,18,4.084,147,6,0,4,1,4,0.00,600.00,600.00,131,122.4,120.5,0.0,0.00,1,204,115,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.36,169.7,106.9,6.3,329,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
415.54,1734.5,18,4.084,147,6,0,4,1,4,0.00,600.00,600.00,131,122.4,120.5,0.0,0.00,1,204,115,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.36,169.7,106.9,6.3,329,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
415.95,1736.0,18,4.084,147,6,0,4,1,4,0.00,600.00,600.00,131,122.4,120.5,0.0,0.00,1,204,115,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.36,169.7,106.9,6.3,329,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
416.73,1738.8,18,4.084,147,6,0,4,1,2,0.00,600.00,600.00,131,122.4,120.5,0.0,0.00,1,204,115,0.0,0.0,0,0.0,0,1.51,0.81,2.26,13.36,169.7,106.9,6.3,329,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
417.13,1740.5,18,4.084,148,6,0,4,1,2,0.00,600.00,600.00,131,122.4,120.5,0.0,0.00,1,204,115,0.0,0.0,0,0.0,0,1.51,0.81,2.18,13.36,169.7,106.9,6.3,329,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
417.48,1742.2,19,4.085,148,6,0,4,1,4,0.00,600.00,600.00,132,122.4,120.5,0.0,0.00,1,203,115,0.0,0.0,0,0.0,0,1.48,0.79,2.18,12.96,164.3,105.8,6.1,330,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
417.86,1744.0,19,4.085,148,6,0,4,1,4,0.00,600.00,600.00,132,122.4,120.5,0.0,0.00,1,203,115,0.0,0.0,0,0.0,0,1.48,0.79,2.18,12.96,164.3,105.8,6.1,330,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
418.69,1747.4,19,4.085,148,6,0,4,1,4,0.00,600.00,600.00,132,122.4,120.5,0.0,0.00,1,203,115,0.0,0.0,0,0.0,0,1.48,0.79,2.18,12.96,164.3,105.8,6.1,330,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
419.16,1749.1,19,4.085,148,6,0,4,1,4,0.00,600.00,600.00,132,122.4,120.5,0.0,0.00,1,203,115,0.0,0.0,0,0.0,0,1.48,0.79,2.18,12.96,164.3,105.8,6.1,330,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
419.50,1750.3,19,4.085,148,6,0,4,1,2,0.00,600.00,600.00,132,122.4,120.5,0.0,0.00,1,203,115,0.0,0.0,0,0.0,0,1.48,0.79,2.10,12.96,164.3,105.8,6.1,330,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
419.90,1751.9,19,4.085,148,6,0,4,1,2,0.00,600.00,600.00,132,122.4,120.5,0.0,0.00,1,203,115,0.0,0.0,0,0.0,0,1.48,0.79,2.10,12.96,164.3,105.8,6.1,330,193,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
420.69,1755.6,20,4.117,148,6,0,4,1,4,0.00,600.00,600.00,131,121.4,120.5,0.0,0.00,1,203,116,0.0,0.0,0,0.0,0,1.48,0.79,2.10,12.68,164.3,105.8,6.1,331,198,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
421.04,1757.2,20,4.117,148,6,0,4,1,4,0.00,600.00,600.00,131,121.4,120.5,0.0,0.00,1,203,116,0.0,0.0,0,0.0,0,1.48,0.78,2.10,12.68,176.9,110.8,6.1,331,198,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
421.48,1759.0,20,4.117,147,6,0,4,1,4,0.00,600.00,600.00,131,121.4,120.5,0.0,0.00,1,203,116,0.0,0.0,0,0.0,0,1.48,0.78,2.10,12.68,176.9,110.8,6.1,331,198,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
421.88,1760.6,20,4.117,147,6,0,4,1,4,0.00,600.00,600.00,131,121.4,120.5,0.0,0.00,1,203,116,0.0,0.0,0,0.0,0,1.48,0.78,2.10,12.68,176.9,110.8,6.1,331,198,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.000,0,0
