,index,index.2,index.1,index.1.1,index.1.1.1,id_x,TimeStamp (sec),sessionId, lapIdx,type, ElapsedTime (sec), latitude, longitude,GPS Speed,ImpellerSpeed, Horizontal (meters),ImpellerDistance, HRCur (bpm),strokeCount, Cadence (stokes/min),totalCaloriesBurned,caloriesPerHour,caloriesPerStroke, StrokeDistance (meters),impellerDistStroke, Stroke500mPace (sec/500m),impellerPace,sessionStrokeIndex,id_y,sessionStrokeId,oarlockSessionId,catch,cycleTime, DriveTime (ms),effectiveLength,finish, AverageDriveForce (lbs), PeakDriveForce (lbs),peakforceangle, Power (watts),driveenergy,slip,timestamp_y,totalLength,wash,GPSSpeed,GPSDistance, StrokeRecoveryTime (ms),cumdist,cum_dist, DriveLength (meters), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an,originalvelo,deltat,orig_dist,orig_time,orig_reltime,orig_idx,orig_state, LapIdx
652,652,652,652,652,652,584838997,1663506705.812,747286,9,0,1390.8129999637604,52.3500474,6.618823,3.8,0.0,202.4399999999996,0.0,0.0,520,27.5,0.0,0.0,0.0,8.3,0.0,131.65543890845692,0.0,1209,23016850.0,584838997.0,45226.0,-58.0,2190.0,1030.0,81.0,44.0,56.157294378425526,112.3820314642711,-20.0,202.3,441.3818181818182,7.0,1663506705812.0,102.0,14.0,3.8,4360.44,1160.0,4360.44,4360.44,0.0,0.0,3.8,249.8,499.9,1.0,5.0,531,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,202.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.8,2.2070000171661377,4360.44,1390.8129999637604,1390.812,954864,4.0,954864
653,653,653,653,653,653,584838998,1663506708.007,747286,9,0,1393.0079998970032,52.3501221,6.6188285,3.71,0.0,210.77000000000044,0.0,0.0,521,27.5,0.0,0.0,0.0,8.3,0.0,133.09518322194074,0.0,1211,23016851.0,584838998.0,45226.0,-57.0,2140.0,1010.0,83.0,43.0,60.85580299535544,125.15118406913328,-22.0,216.3,471.92727272727274,4.0,1663506708007.0,100.0,13.0,3.71,4368.77,1130.0,4368.77,4368.77,0.0,0.0,3.71,270.7,556.7,1.0,5.0,532,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,216.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.71,2.194999933242798,4368.77,1393.0079998970032,1393.007,954864,4.0,954864
654,654,654,654,654,654,584838999,1663506710.496,747286,9,0,1395.4969999790192,52.3501954,6.6188328,3.74,0.0,218.9300000000003,0.0,0.0,522,28.5,0.0,0.0,0.0,8.2,0.0,134.21181063933648,0.0,1213,23016852.0,584838999.0,45226.0,-56.0,2130.0,1030.0,82.0,45.0,59.66431516426795,126.14034377796062,-24.0,217.9,458.7368421052632,4.0,1663506710496.0,101.0,15.0,3.74,4376.93,1100.0,4376.93,4376.93,0.0,0.0,3.74,265.4,561.1,1.0,5.0,533,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,217.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.489000082015991,4376.93,1395.4969999790192,1395.496,954864,4.0,954864
655,655,655,655,655,655,584839000,1663506712.207,747286,9,0,1397.207999944687,52.3502632,6.6188366,3.7,0.0,226.4799999999996,0.0,0.0,523,28.5,0.0,0.0,0.0,7.6,0.0,135.39334403976247,0.0,1215,23016853.0,584839000.0,45226.0,-57.0,2100.0,1030.0,83.0,43.0,60.24881862857502,120.63252267199016,-19.0,221.6,466.5263157894737,5.0,1663506712207.0,100.0,12.0,3.7,4384.48,1070.0,4384.48,4384.48,0.0,0.0,3.7,268.0,536.6,1.0,5.0,534,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,221.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7,1.7109999656677246,4384.48,1397.207999944687,1397.207,954864,4.0,954864
656,656,656,656,656,656,584839001,1663506714.41,747286,9,0,1399.4110000133514,52.3503369,6.6188404,3.68,0.0,234.6899999999996,0.0,0.0,524,27.5,0.0,0.0,0.0,8.2,0.0,134.9440945893846,0.0,1217,23016854.0,584839001.0,45226.0,-56.0,2150.0,1000.0,81.0,43.0,57.438705819406415,115.34951059075316,-21.0,198.9,433.96363636363634,4.0,1663506714410.0,99.0,14.0,3.68,4392.69,1150.0,4392.69,4392.69,0.0,0.0,3.68,255.5,513.1,1.0,5.0,535,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,198.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.68,2.203000068664551,4392.69,1399.4110000133514,1399.41,954864,4.0,954864
657,657,657,657,657,657,584839002,1663506716.488,747286,9,0,1401.4889998435974,52.3504005,6.6188427,3.73,0.0,241.77000000000044,0.0,0.0,525,27.5,0.0,0.0,0.0,7.1,0.0,133.81064924231913,0.0,1219,23016855.0,584839002.0,45226.0,-56.0,2110.0,950.0,81.0,42.0,59.5519106519012,113.7533665151454,-22.0,200.7,437.8909090909091,4.0,1663506716488.0,98.0,13.0,3.73,4399.77,1160.0,4399.77,4399.77,0.0,0.0,3.73,264.9,506.0,1.0,5.0,536,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,200.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.73,2.077999830245972,4399.77,1401.4889998435974,1401.488,954864,4.0,954864
658,658,658,658,658,658,584839003,1663506716.546,747286,9,1,1401.5469999313354,52.3504054,6.6188429,3.73,0.0,242.3199999999997,0.0,0.0,525,27.5,0.0,0.0,0.0,0.5,0.0,133.36104471924924,0.0,1220,23016855.0,584839002.0,45226.0,-56.0,2110.0,950.0,81.0,42.0,59.5519106519012,113.7533665151454,-22.0,200.7,437.8909090909091,4.0,1663506716488.0,98.0,13.0,3.73,4400.32,1160.0,4400.32,4400.32,0.0,0.0,3.73,264.9,506.0,1.0,5.0,536,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,200.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.73,0.0580000877380371,4400.32,1401.5469999313354,1401.546,954864,4.0,954864
659,659,659,659,659,659,584839004,1663506718.613,747286,9,0,1403.6139998435974,52.3504793,6.6188458,3.82,0.0,250.55000000000015,0.0,0.0,526,28.5,0.0,0.0,0.0,8.2,0.0,133.228749726045,0.0,1222,23016856.0,584839004.0,45226.0,-55.0,2190.0,1010.0,78.0,42.0,55.23557737701822,111.3254290480237,-23.0,186.9,393.4736842105263,4.0,1663506718613.0,97.0,15.0,3.82,4408.55,1180.0,4408.55,4408.55,0.0,0.0,3.82,245.7,495.19999999999993,1.0,5.0,537,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,186.9,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.82,2.066999912261963,4408.55,1403.6139998435974,1403.613,954864,4.0,954864
660,660,660,660,660,660,584839005,1663506720.808,747286,9,0,1405.8090000152588,52.3505534,6.6188488,3.78,0.0,258.8000000000002,0.0,0.0,527,27.5,0.0,0.0,0.0,8.3,0.0,133.0032243205898,0.0,1224,23016857.0,584839005.0,45226.0,-57.0,2120.0,1000.0,79.0,43.0,57.46118672187976,117.05805917872767,-22.0,199.8,435.92727272727274,5.0,1663506720808.0,100.0,16.0,3.78,4416.8,1120.0,4416.8,4416.8,0.0,0.0,3.78,255.6,520.7,1.0,5.0,538,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,199.8,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.78,2.195000171661377,4416.8,1405.8090000152588,1405.808,954864,4.0,954864
661,661,661,661,661,661,584839006,1663506723.003,747286,9,0,1408.0039999485016,52.3506283,6.6188539,3.7,0.0,267.14999999999964,0.0,0.0,528,28.5,0.0,0.0,0.0,8.4,0.0,133.18112633181147,0.0,1226,23016858.0,584839006.0,45226.0,-56.0,2110.0,950.0,80.0,43.0,61.82248180170944,116.13634217732036,-26.0,208.2,438.3157894736842,4.0,1663506723003.0,99.0,15.0,3.7,4425.15,1160.0,4425.15,4425.15,0.0,0.0,3.7,275.0,516.6,1.0,5.0,539,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,208.2,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7,2.194999933242798,4425.15,1408.0039999485016,1408.003,954864,4.0,954864
662,662,662,662,662,662,584839007,1663506725.0,747286,9,3,1410.0009999275208,52.3506965,6.6188596,3.7,0.0,274.75,0.0,0.0,528,28.5,0.0,0.0,0.0,7.6,0.0,133.87423935091294,0.0,1228,23016858.0,584839006.0,45226.0,-56.0,2110.0,950.0,80.0,43.0,61.82248180170944,116.13634217732036,-26.0,208.2,438.3157894736842,4.0,1663506723003.0,99.0,15.0,3.7,4432.75,1160.0,4432.75,4432.75,0.0,0.0,3.7,275.0,516.6,1.0,5.0,540,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,208.2,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.7,1.996999979019165,4432.75,1410.0009999275208,1410.0,954864,4.0,954864
663,663,663,663,663,663,584839008,1663506725.007,747286,9,0,1410.0079998970032,52.3506965,6.6188596,3.78,0.0,274.75,0.0,0.0,529,28.5,0.0,0.0,0.0,0.0,0.0,134.72687188699294,0.0,1229,23016859.0,584839008.0,45226.0,-57.0,2050.0,920.0,79.0,44.0,61.59767277697596,111.16806273071026,-15.0,210.5,443.1578947368421,8.0,1663506725007.0,101.0,14.0,3.78,4432.75,1130.0,4432.75,4432.75,0.0,0.0,3.78,274.0,494.5,1.0,5.0,540,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,210.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.78,0.0069999694824218,4432.75,1410.0079998970032,1410.007,954864,4.0,954864
664,664,664,664,664,664,584839009,1663506727.031,747286,9,0,1412.0319998264313,52.3507633,6.6188649,3.73,0.0,282.1899999999996,0.0,0.0,530,28.5,0.0,0.0,0.0,7.4,0.0,134.1214176227416,0.0,1231,23016860.0,584839009.0,45226.0,-56.0,2120.0,970.0,81.0,42.0,64.5201900985113,127.21942709668136,-20.0,233.3,491.1578947368421,4.0,1663506727031.0,98.0,13.0,3.73,4440.19,1150.0,4440.19,4440.19,0.0,0.0,3.73,286.99999999999994,565.9,1.0,5.0,541,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,233.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.73,2.0239999294281006,4440.19,1412.0319998264313,1412.031,954864,4.0,954864
665,665,665,665,665,665,584839010,1663506729.214,747286,9,0,1414.2149999141693,52.3508372,6.6188693,3.69,0.0,290.4200000000001,0.0,0.0,531,29.0,0.0,0.0,0.0,8.2,0.0,133.0292664386167,0.0,1233,23016861.0,584839010.0,45226.0,-57.0,2080.0,980.0,82.0,44.0,65.37446439249858,128.32099131787544,-24.0,235.3,486.82758620689657,4.0,1663506729214.0,101.0,15.0,3.69,4448.42,1100.0,4448.42,4448.42,0.0,0.0,3.69,290.80000000000007,570.7999999999998,1.0,5.0,542,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,235.3,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.69,2.183000087738037,4448.42,1414.2149999141693,1414.214,954864,4.0,954864
666,666,666,666,666,666,584839011,1663506731.472,747286,9,0,1416.4729998111725,52.3509067,6.6188698,3.77,0.0,298.15999999999985,0.0,0.0,532,28.5,0.0,0.0,0.0,7.7,0.0,132.70370881014773,0.0,1235,23016862.0,584839011.0,45226.0,-58.0,2130.0,1010.0,83.0,43.0,57.79840025898,116.49603661689396,-26.0,210.4,442.94736842105266,7.0,1663506731472.0,101.0,11.0,3.77,4456.16,1120.0,4456.16,4456.16,0.0,0.0,3.77,257.1,518.2,1.0,5.0,543,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,210.4,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.77,2.257999897003174,4456.16,1416.4729998111725,1416.472,954864,4.0,954864
667,667,667,667,667,667,584839012,1663506733.429,747286,9,0,1418.4299998283386,52.350981,6.6188697,3.84,0.0,306.4300000000003,0.0,0.0,533,28.5,0.0,0.0,0.0,8.3,0.0,132.2327296041034,0.0,1237,23016863.0,584839012.0,45226.0,-55.0,2110.0,980.0,81.0,44.0,59.57439155437456,113.5735192953586,-27.0,213.5,449.4736842105263,5.0,1663506733429.0,99.0,13.0,3.84,4464.43,1130.0,4464.43,4464.43,0.0,0.0,3.84,265.0,505.2,1.0,5.0,544,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,213.5,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.84,1.9570000171661377,4464.43,1418.4299998283386,1418.429,954864,4.0,954864
668,668,668,668,668,668,584839013,1663506735.609,747286,9,0,1420.6099998950958,52.3510547,6.6188691,3.8,0.0,314.6400000000003,0.0,0.0,534,28.0,0.0,0.0,0.0,8.2,0.0,131.59543802481534,0.0,1239,23016864.0,584839013.0,45226.0,-57.0,2150.0,1020.0,82.0,44.0,57.21389679467293,115.64176232290669,-26.0,203.4,435.85714285714283,5.0,1663506735609.0,101.0,14.0,3.8,4472.64,1130.0,4472.64,4472.64,0.0,0.0,3.8,254.5,514.4,1.0,5.0,545,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,203.4,203.4,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.8,2.180000066757202,4472.64,1420.6099998950958,1420.609,954864,4.0,954864
669,669,669,669,669,669,584839014,1663506737.593,747286,9,0,1422.593999862671,52.3511183,6.6188665,3.76,0.0,321.72000000000025,0.0,0.0,535,28.5,0.0,0.0,0.0,7.1,0.0,131.493561938591,0.0,1241,23016865.0,584839014.0,45226.0,-56.0,2060.0,990.0,81.0,43.0,56.31466069573897,106.64940133356713,-17.0,203.0,427.36842105263156,5.0,1663506737593.0,99.0,13.0,3.76,4479.72,1070.0,4479.72,4479.72,0.0,0.0,3.76,250.50000000000003,474.4,1.0,5.0,546,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,203.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.76,1.9839999675750728,4479.72,1422.593999862671,1422.593,954864,4.0,954864
670,670,670,670,670,670,584839015,1663506739.828,747286,9,0,1424.8289999961853,52.3511968,6.6188616,3.82,0.0,330.46000000000004,0.0,0.0,536,28.5,0.0,0.0,0.0,8.7,0.0,132.19489304231402,0.0,1243,23016866.0,584839015.0,45226.0,-57.0,2190.0,1040.0,80.0,43.0,54.13401315582413,114.06809914977228,-22.0,191.7,403.57894736842104,6.0,1663506739828.0,100.0,14.0,3.82,4488.46,1150.0,4488.46,4488.46,0.0,0.0,3.82,240.8,507.4,1.0,5.0,547,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,191.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.82,2.2350001335144043,4488.46,1424.8289999961853,1424.828,954864,4.0,954864
671,671,671,671,671,671,584839016,1663506742.015,747286,9,0,1427.016000032425,52.3512706,6.61886,3.75,0.0,338.6800000000003,0.0,0.0,537,27.5,0.0,0.0,0.0,8.2,0.0,132.65188928448396,0.0,1245,23016867.0,584839016.0,45226.0,-56.0,2110.0,970.0,80.0,44.0,60.11393321373493,113.03397763599824,-22.0,205.6,448.58181818181816,6.0,1663506742015.0,100.0,14.0,3.75,4496.68,1140.0,4496.68,4496.68,0.0,0.0,3.75,267.4,502.8,1.0,5.0,548,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,205.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.187000036239624,4496.68,1427.016000032425,1427.015,954864,4.0,954864
672,672,672,672,672,672,584839017,1663506742.976,747286,9,1,1427.9769999980927,52.3513046,6.6188607,3.75,0.0,342.46000000000004,0.0,0.0,537,27.5,0.0,0.0,0.0,3.8,0.0,132.9787234042555,0.0,1247,23016867.0,584839016.0,45226.0,-56.0,2110.0,970.0,80.0,44.0,60.11393321373493,113.03397763599824,-22.0,205.6,448.58181818181816,6.0,1663506742015.0,100.0,14.0,3.75,4500.46,1140.0,4500.46,4500.46,0.0,0.0,3.75,267.4,502.8,1.0,5.0,548,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,205.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,0.960999965667952,4500.46,1427.9769999980929,1427.976,954864,4.0,954864
673,673,673,673,673,673,584839018,1663506742.976,747286,9,6,1427.9769999980927,52.3513046,6.6188607,3.75,0.0,342.46000000000004,0.0,0.0,537,27.5,0.0,0.0,0.0,0.0,0.0,133.7548638132298,0.0,1248,23016867.0,584839016.0,45226.0,-56.0,2110.0,970.0,80.0,44.0,60.11393321373493,113.03397763599824,-22.0,205.6,448.58181818181816,6.0,1663506742015.0,100.0,14.0,3.75,4500.46,1140.0,4500.46,4500.46,0.0,0.0,3.75,267.4,502.8,1.0,5.0,548,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,205.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,0.0,4500.46,1427.9769999980929,1427.976,954864,4.0,954864
674,674,674,674,674,674,584839019,1663506742.976,747286,9,7,1427.9769999980927,52.3513046,6.6188607,3.75,0.0,342.46000000000004,0.0,0.0,537,27.5,0.0,0.0,0.0,0.0,0.0,134.69387755102062,0.0,1249,23016867.0,584839016.0,45226.0,-56.0,2110.0,970.0,80.0,44.0,60.11393321373493,113.03397763599824,-22.0,205.6,448.58181818181816,6.0,1663506742015.0,100.0,14.0,3.75,4500.46,1140.0,4500.46,4500.46,0.0,0.0,3.75,267.4,502.8,1.0,5.0,548,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,205.6,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,0.0,4500.46,1427.9769999980929,1427.976,954864,4.0,954864
675,675,675,675,675,675,584839020,1663506744.21,747286,9,0,1429.2109999656677,52.3513442,6.6188606,3.68,0.0,346.8699999999999,0.0,0.0,538,27.5,0.0,0.0,0.0,4.4,0.0,134.65618952130038,0.0,1250,23016868.0,584839020.0,45226.0,-56.0,2200.0,1020.0,80.0,43.0,57.12397318477953,124.04961984793916,-24.0,203.1,443.1272727272727,7.0,1663506744210.0,99.0,12.0,3.68,4504.87,1180.0,4504.87,4504.87,0.0,0.0,3.68,254.1,551.8,1.0,5.0,549,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,203.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.68,1.2339999675746185,4504.87,1429.2109999656675,1429.21,954864,4.0,954864
676,676,676,676,676,676,584839021,1663506744.562,747286,9,2,1429.5629999637604,52.3513573,6.6188607,3.68,0.0,348.3299999999999,0.0,0.0,538,27.5,0.0,0.0,0.0,1.5,0.0,134.4962504075646,0.0,1251,23016868.0,584839020.0,45226.0,-56.0,2200.0,1020.0,80.0,43.0,57.12397318477953,124.04961984793916,-24.0,203.1,443.1272727272727,7.0,1663506744210.0,99.0,12.0,3.68,4506.33,1180.0,4506.33,4506.33,0.0,0.0,3.68,254.1,551.8,1.0,5.0,549,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,203.1,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.68,0.3519999980928787,4506.33,1429.5629999637604,1429.562,954864,4.0,954864
677,677,677,677,677,677,584839022,1663506746.476,747286,9,0,1431.4769999980927,52.3514127,6.6188623,3.74,0.0,354.5,0.0,0.0,539,27.5,0.0,0.0,0.0,6.2,0.0,134.22896788964192,0.0,1253,23016869.0,584839022.0,45226.0,-55.0,2130.0,970.0,81.0,43.0,62.04729082644294,122.7682084069583,-21.0,213.9,466.6909090909091,5.0,1663506746476.0,98.0,12.0,3.74,4512.5,1160.0,4512.5,4512.5,0.0,0.0,3.74,276.0,546.1,1.0,5.0,550,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,213.9,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,1.9140000343325028,4512.5,1431.4769999980929,1431.476,954864,4.0,954864
678,678,678,678,678,678,584839023,1663506748.41,747286,9,0,1433.4110000133514,52.3514864,6.6188612,3.78,0.0,362.6999999999998,0.0,0.0,540,28.0,0.0,0.0,0.0,8.2,0.0,133.38260598431765,0.0,1255,23016870.0,584839023.0,45226.0,-57.0,2170.0,1000.0,85.0,45.0,63.32870226742382,129.7148072712231,-26.0,221.2,474.0,4.0,1663506748410.0,102.0,13.0,3.78,4520.7,1170.0,4520.7,4520.7,0.0,0.0,3.78,281.7,577.0,1.0,5.0,551,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,221.2,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.78,1.9340000152585617,4520.7,1433.4110000133514,1433.41,954864,4.0,954864
679,679,679,679,679,679,584839024,1663506750.605,747286,9,0,1435.6059999465942,52.3515609,6.61886,3.78,0.0,370.9899999999998,0.0,0.0,541,28.5,0.0,0.0,0.0,8.3,0.0,131.82975129261658,0.0,1257,23016871.0,584839024.0,45226.0,-57.0,2130.0,980.0,82.0,42.0,61.86744360665615,122.70076569953822,-26.0,214.1,450.7368421052632,4.0,1663506750605.0,99.0,13.0,3.78,4528.99,1150.0,4528.99,4528.99,0.0,0.0,3.78,275.2,545.8,1.0,5.0,552,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,0.0,214.1,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.78,2.194999933242798,4528.99,1435.6059999465942,1435.605,954864,4.0,954864
680,680,680,680,680,680,584839025,1663506752.73,747286,9,0,1437.7309999465942,52.3516309,6.6188593,3.78,0.0,378.79,0.0,0.0,542,27.5,0.0,0.0,0.0,7.8,0.0,130.8930190389848,0.0,1259,23016872.0,584839025.0,45226.0,-57.0,2170.0,980.0,82.0,43.0,59.88912418900144,112.02233702469752,-22.0,201.2,438.9818181818182,5.0,1663506752730.0,100.0,13.0,3.78,4536.79,1190.0,4536.79,4536.79,0.0,0.0,3.78,266.4,498.3,1.0,5.0,553,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,201.2,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.78,2.125,4536.79,1437.7309999465942,1437.73,954864,4.0,954864
681,681,681,681,681,681,584839026,1663506754.804,747286,9,0,1439.8049998283386,52.3517048,6.6188614,3.84,0.0,387.0100000000002,0.0,0.0,543,28.0,0.0,0.0,0.0,8.2,0.0,131.43071723619997,0.0,1261,23016873.0,584839026.0,45226.0,-55.0,2110.0,950.0,80.0,44.0,58.60771274802055,111.59519987770388,-21.0,196.7,421.5,4.0,1663506754804.0,99.0,15.0,3.84,4545.01,1160.0,4545.01,4545.01,0.0,0.0,3.84,260.7,496.4,1.0,5.0,554,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,196.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.84,2.0739998817443848,4545.01,1439.8049998283386,1439.804,954864,4.0,954864
682,682,682,682,682,682,584839027,1663506755.0,747286,9,3,1440.0009999275208,52.3517101,6.6188617,3.84,0.0,387.6000000000004,0.0,0.0,543,28.0,0.0,0.0,0.0,0.6,0.0,132.4784364103507,0.0,1262,23016873.0,584839026.0,45226.0,-55.0,2110.0,950.0,80.0,44.0,58.60771274802055,111.59519987770388,-21.0,196.7,421.5,4.0,1663506754804.0,99.0,15.0,3.84,4545.6,1160.0,4545.6,4545.6,0.0,0.0,3.84,260.7,496.4,1.0,5.0,554,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,196.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.84,0.1960000991821289,4545.6,1440.0009999275208,1440.0,954864,4.0,954864
683,683,683,683,683,683,584839028,1663506757.011,747286,9,0,1442.0119998455048,52.351779,6.6188633,3.75,0.0,395.27999999999975,0.0,0.0,544,28.5,0.0,0.0,0.0,7.7,0.0,132.91904022095653,0.0,1264,23016874.0,584839028.0,45226.0,-56.0,2220.0,1020.0,76.0,43.0,53.6619142038838,115.64176232290669,-28.0,180.3,379.57894736842104,5.0,1663506757011.0,99.0,18.0,3.75,4553.28,1200.0,4553.28,4553.28,0.0,0.0,3.75,238.7,514.4,1.0,5.0,555,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,180.3,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.75,2.010999917984009,4553.28,1442.0119998455048,1442.011,954864,4.0,954864
684,684,684,684,684,684,584839029,1663506759.226,747286,9,0,1444.2269999980927,52.3518524,6.6188694,3.66,0.0,403.46,0.0,0.0,545,27.5,0.0,0.0,0.0,8.2,0.0,132.87469513598106,0.0,1266,23016875.0,584839029.0,45226.0,-56.0,2110.0,960.0,76.0,43.0,58.45034643070712,112.40451236674446,-28.0,192.7,420.43636363636364,6.0,1663506759226.0,99.0,17.0,3.66,4561.46,1150.0,4561.46,4561.46,0.0,0.0,3.66,260.0,500.00000000000006,1.0,5.0,556,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,192.7,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.6600000000000006,2.215000152588118,4561.46,1444.2269999980929,1444.226,954864,4.0,954864
685,685,685,685,685,685,584839030,1663506761.492,747286,9,0,1446.4930000305176,52.3519215,6.6188768,3.74,0.0,411.1599999999999,0.0,0.0,546,27.5,0.0,0.0,0.0,7.7,0.0,133.09058225689384,0.0,1268,23016876.0,584839030.0,45226.0,-57.0,2180.0,1020.0,79.0,42.0,57.46118672187976,120.56507996457007,-22.0,200.6,437.6727272727273,5.0,1663506761492.0,99.0,15.0,3.74,4569.16,1160.0,4569.16,4569.16,0.0,0.0,3.74,255.6,536.3,1.0,5.0,557,0.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,0.0,0.0,200.6,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2,3.74,2.2660000324246994,4569.16,1446.4930000305176,1446.492,954864,4.0,954864
