index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx,TimeStamp (sec)
2029,106.9,18,1.51,810.0,1015.25,147,1734.5,169.7,190.86389878,122.4,13.36,2260.0,1,1464704637.25
2030,106.9,18,1.51,810.0,1015.66,147,1736.0,169.7,190.86389878,122.4,13.36,2260.0,1,1464704637.66
2031,106.9,18,1.51,810.0,1016.44,147,1738.8,169.7,190.86389878,122.4,13.36,2260.0,1,1464704638.44
2032,106.9,18,1.51,810.0,1016.84,148,1740.5,169.7,190.86389878,122.4,13.36,2180.0,1,1464704638.84
2033,105.8,19,1.48,790.0,1017.19,148,1742.2,164.3,190.86389878,122.4,12.96,2180.0,1,1464704639.19
2034,105.8,19,1.48,790.0,1017.57,148,1744.0,164.3,190.86389878,122.4,12.96,2180.0,1,1464704639.57
2035,105.8,19,1.48,790.0,1018.4,148,1747.4,164.3,190.86389878,122.4,12.96,2180.0,1,1464704640.4
2036,105.8,19,1.48,790.0,1018.87,148,1749.1,164.3,190.86389878,122.4,12.96,2180.0,1,1464704640.87
2037,105.8,19,1.48,790.0,1019.21,148,1750.3,164.3,190.86389878,122.4,12.96,2100.0,1,1464704641.21
2038,105.8,19,1.48,790.0,1019.61,148,1751.9,164.3,190.86389878,122.4,12.96,2100.0,1,1464704641.61
2039,105.8,20,1.48,790.0,1020.4,148,1755.6,164.3,195.619427755,121.4,12.68,2100.0,1,1464704642.4
2040,110.8,20,1.48,780.0,1020.75,148,1757.2,176.9,195.619427755,121.4,12.68,2100.0,1,1464704642.75
2041,110.8,20,1.48,780.0,1021.19,147,1759.0,176.9,195.619427755,121.4,12.68,2100.0,1,1464704643.19
2042,110.8,20,1.48,780.0,1021.59,147,1760.6,176.9,195.619427755,121.4,12.68,2100.0,1,1464704643.59
2043,110.8,20,1.48,780.0,1022.4,147,1763.5,176.9,195.619427755,121.4,12.68,2100.0,1,1464704644.4
2044,110.8,20,1.48,780.0,1022.8,147,1764.9,176.9,195.619427755,121.4,12.68,2100.0,1,1464704644.8
2045,110.8,20,1.48,780.0,1023.15,147,1766.4,176.9,195.619427755,121.4,12.68,2430.0,1,1464704645.15
2046,113.7,18,1.48,790.0,1023.94,147,1770.1,168.7,187.626373968,123.1,13.88,2430.0,1,1464704645.94
2047,113.7,18,1.48,790.0,1024.32,147,1771.7,168.7,187.626373968,123.1,13.88,2430.0,1,1464704646.32
2048,113.7,18,1.48,790.0,1024.72,147,1773.4,168.7,187.626373968,123.1,13.88,2430.0,1,1464704646.72
2049,113.7,18,1.48,790.0,1025.07,147,1774.8,168.7,187.626373968,123.1,13.88,2430.0,1,1464704647.07
2050,113.7,18,1.48,790.0,1025.85,146,1777.6,168.7,187.626373968,123.1,13.88,2430.0,1,1464704647.85
2051,113.7,18,1.48,790.0,1026.22,146,1778.9,168.7,187.626373968,123.1,13.88,2320.0,1,1464704648.22
2052,113.7,18,1.48,790.0,1026.58,146,1780.5,168.7,187.626373968,123.1,13.88,2320.0,1,1464704648.58
2053,105.6,18,1.48,790.0,1027.42,146,1784.3,162.8,189.467339226,122.7,13.51,2320.0,1,1464704649.42
2054,105.6,18,1.48,790.0,1027.84,146,1786.1,162.8,189.467339226,122.7,13.51,2320.0,1,1464704649.84
2055,105.6,18,1.48,790.0,1028.25,146,1787.7,162.8,189.467339226,122.7,13.51,2320.0,1,1464704650.25
2056,105.6,18,1.48,790.0,1028.61,146,1789.0,162.8,189.467339226,122.7,13.51,2320.0,1,1464704650.61
2057,105.6,18,1.48,790.0,1029.4,146,1791.9,162.8,189.467339226,122.7,13.51,2320.0,1,1464704651.4
2058,105.6,18,1.48,790.0,1029.76,145,1793.5,162.8,189.467339226,122.7,13.51,2160.0,1,1464704651.76
2059,109.1,19,1.48,790.0,1030.12,145,1795.2,163.4,188.084371425,123.0,12.82,2160.0,1,1464704652.12
2060,109.1,19,1.48,790.0,1030.9,145,1798.6,163.4,188.084371425,123.0,12.82,2160.0,1,1464704652.9
2061,109.1,19,1.48,790.0,1031.26,145,1800.1,163.4,188.084371425,123.0,12.82,2160.0,1,1464704653.26
2062,109.1,19,1.48,790.0,1031.67,145,1801.7,163.4,188.084371425,123.0,12.82,2160.0,1,1464704653.67
2063,109.1,19,1.48,790.0,1032.05,145,1803.0,163.4,188.084371425,123.0,12.82,2160.0,1,1464704654.05
2064,109.1,19,1.48,790.0,1032.51,145,1804.6,163.4,188.084371425,123.0,12.82,2270.0,1,1464704654.51
2065,109.1,18,1.48,790.0,1033.3,145,1808.1,163.4,189.004847959,122.8,12.82,2270.0,1,1464704655.3
2066,104.9,18,1.51,810.0,1033.68,145,1809.9,156.5,189.004847959,122.8,13.37,2270.0,1,1464704655.68
2067,104.9,18,1.51,810.0,1034.44,145,1813.1,156.5,189.004847959,122.8,13.37,2270.0,1,1464704656.44
2068,104.9,18,1.51,810.0,1034.8,144,1814.4,156.5,189.004847959,122.8,13.37,2270.0,1,1464704656.8
2069,104.9,18,1.51,810.0,1035.21,144,1815.9,156.5,189.004847959,122.8,13.37,2270.0,1,1464704657.21
2070,104.9,18,1.51,810.0,1035.56,144,1817.1,156.5,189.004847959,122.8,13.37,2270.0,1,1464704657.56
2071,104.9,18,1.51,810.0,1035.99,144,1818.7,156.5,189.004847959,122.8,13.37,2360.0,1,1464704657.99
2072,104.9,18,1.51,810.0,1036.87,144,1822.7,156.5,181.805452225,124.4,13.49,2360.0,1,1464704658.87
2073,107.0,18,1.48,800.0,1037.26,144,1824.3,160.7,181.805452225,124.4,13.49,2360.0,1,1464704659.26
2074,107.0,18,1.48,800.0,1037.64,143,1825.9,160.7,181.805452225,124.4,13.49,2360.0,1,1464704659.64
2075,107.0,18,1.48,800.0,1038.4,143,1828.8,160.7,181.805452225,124.4,13.49,2360.0,1,1464704660.4
2076,107.0,18,1.48,800.0,1038.79,143,1830.2,160.7,181.805452225,124.4,13.49,2360.0,1,1464704660.79
2077,107.0,18,1.48,800.0,1039.15,143,1831.4,160.7,181.805452225,124.4,13.49,2350.0,1,1464704661.15
2078,107.0,18,1.48,800.0,1039.89,143,1834.6,160.7,178.34258519,125.2,13.49,2350.0,1,1464704661.89
2079,105.1,18,1.48,810.0,1040.26,143,1836.2,155.7,178.34258519,125.2,13.41,2350.0,1,1464704662.26
2080,105.1,18,1.48,810.0,1040.62,143,1837.8,155.7,178.34258519,125.2,13.41,2350.0,1,1464704662.62
2081,105.1,18,1.48,810.0,1041.03,143,1839.5,155.7,178.34258519,125.2,13.41,2350.0,1,1464704663.03
2082,105.1,18,1.48,810.0,1041.76,143,1842.2,155.7,178.34258519,125.2,13.41,2350.0,1,1464704663.76
2083,105.1,18,1.48,810.0,1042.1,143,1843.4,155.7,178.34258519,125.2,13.41,2350.0,1,1464704664.1
2084,105.1,18,1.48,810.0,1042.87,143,1846.3,155.7,178.34258519,125.2,13.41,2320.0,1,1464704664.87
2085,105.1,18,1.48,810.0,1043.28,143,1848.2,155.7,177.915928468,125.3,13.41,2320.0,1,1464704665.28
2086,110.6,18,1.48,800.0,1043.68,143,1850.1,165.9,177.915928468,125.3,13.27,2320.0,1,1464704665.68
2087,110.6,18,1.48,800.0,1044.16,143,1852.1,165.9,177.915928468,125.3,13.27,2320.0,1,1464704666.16
2088,110.6,18,1.48,800.0,1044.57,143,1853.8,165.9,177.915928468,125.3,13.27,2320.0,1,1464704666.57
2089,110.6,18,1.48,800.0,1045.29,143,1856.4,165.9,177.915928468,125.3,13.27,2320.0,1,1464704667.29
2090,110.6,18,1.48,800.0,1045.73,143,1858.0,165.9,177.915928468,125.3,13.27,2320.0,1,1464704667.73
2091,110.6,18,1.48,800.0,1046.2,143,1859.9,165.9,177.915928468,125.3,13.27,2280.0,1,1464704668.2
2092,109.7,18,1.51,810.0,1046.59,143,1861.8,166.2,188.084371425,123.0,13.37,2280.0,1,1464704668.59
2093,109.7,18,1.51,810.0,1047.34,143,1865.1,166.2,188.084371425,123.0,13.37,2280.0,1,1464704669.34
2094,109.7,18,1.51,810.0,1047.73,142,1866.7,166.2,188.084371425,123.0,13.37,2280.0,1,1464704669.73
2095,109.7,18,1.51,810.0,1048.12,142,1868.2,166.2,188.084371425,123.0,13.37,2280.0,1,1464704670.12
2096,109.7,18,1.51,810.0,1048.49,142,1869.6,166.2,188.084371425,123.0,13.37,2280.0,1,1464704670.49
2097,109.7,18,1.51,810.0,1049.26,142,1872.3,166.2,188.084371425,123.0,13.37,2310.0,1,1464704671.26
2098,109.7,18,1.51,810.0,1049.61,142,1873.9,166.2,188.084371425,123.0,13.44,2310.0,1,1464704671.61
2099,106.4,18,1.48,800.0,1050.39,142,1877.5,157.5,188.543860729,122.9,13.44,2310.0,1,1464704672.39
2100,106.4,18,1.48,800.0,1050.75,142,1879.0,157.5,188.543860729,122.9,13.44,2310.0,1,1464704672.75
2101,106.4,18,1.48,800.0,1051.11,142,1880.4,157.5,188.543860729,122.9,13.44,2310.0,1,1464704673.11
2102,106.4,18,1.48,800.0,1051.85,142,1883.2,157.5,188.543860729,122.9,13.44,2310.0,1,1464704673.85
2103,106.4,18,1.48,800.0,1052.22,142,1884.5,157.5,188.543860729,122.9,13.44,2290.0,1,1464704674.22
2104,106.4,18,1.48,800.0,1052.64,142,1886.0,157.5,188.543860729,122.9,13.44,2290.0,1,1464704674.64
2105,110.0,18,1.48,790.0,1053.4,142,1889.6,167.9,184.46165902,123.8,13.27,2290.0,1,1464704675.4
2106,110.0,18,1.48,790.0,1053.78,142,1891.3,167.9,184.46165902,123.8,13.27,2290.0,1,1464704675.78
2107,110.0,18,1.48,790.0,1054.15,142,1892.8,167.9,184.46165902,123.8,13.27,2290.0,1,1464704676.15
2108,110.0,18,1.48,790.0,1054.9,142,1895.7,167.9,184.46165902,123.8,13.27,2290.0,1,1464704676.9
2109,110.0,18,1.48,790.0,1055.3,142,1897.1,167.9,184.46165902,123.8,13.27,2290.0,1,1464704677.3
2110,110.0,18,1.48,790.0,1055.77,142,1898.8,167.9,184.46165902,123.8,13.27,2250.0,1,1464704677.77
2111,110.0,18,1.48,790.0,1056.15,142,1900.5,167.9,184.46165902,123.8,13.19,2250.0,1,1464704678.15
2112,106.4,19,1.48,790.0,1056.9,142,1903.9,162.7,187.626373968,123.1,13.19,2250.0,1,1464704678.9
2113,106.4,19,1.48,790.0,1057.31,142,1905.7,162.7,187.626373968,123.1,13.19,2250.0,1,1464704679.31
2114,106.4,19,1.48,790.0,1057.72,142,1907.3,162.7,187.626373968,123.1,13.19,2250.0,1,1464704679.72
2115,106.4,19,1.48,790.0,1058.06,142,1908.6,162.7,187.626373968,123.1,13.19,2250.0,1,1464704680.06
2116,106.4,19,1.48,790.0,1058.82,142,1911.2,162.7,187.626373968,123.1,13.19,2250.0,1,1464704680.82
2117,106.4,19,1.48,790.0,1059.18,142,1912.6,162.7,187.626373968,123.1,13.19,2340.0,1,1464704681.18
2118,105.8,19,1.51,810.0,1059.57,142,1914.4,157.2,187.626373968,123.1,13.51,2340.0,1,1464704681.57
2119,105.8,18,1.51,810.0,1060.4,142,1918.1,157.2,183.127134526,124.1,13.51,2340.0,1,1464704682.4
2120,105.8,18,1.51,810.0,1060.83,142,1919.9,157.2,183.127134526,124.1,13.51,2340.0,1,1464704682.83
2121,105.8,18,1.51,810.0,1061.25,142,1921.5,157.2,183.127134526,124.1,13.51,2340.0,1,1464704683.25
2122,105.8,18,1.51,810.0,1061.6,142,1922.8,157.2,183.127134526,124.1,13.51,2340.0,1,1464704683.6
2123,105.8,18,1.51,810.0,1062.39,142,1925.6,157.2,183.127134526,124.1,13.51,2280.0,1,1464704684.39
2124,105.8,18,1.51,810.0,1062.76,142,1927.2,157.2,183.127134526,124.1,13.51,2280.0,1,1464704684.76
2125,113.5,18,1.48,790.0,1063.15,142,1929.1,168.5,183.570541439,124.0,13.19,2280.0,1,1464704685.15
2126,113.5,18,1.48,790.0,1063.54,142,1930.9,168.5,183.570541439,124.0,13.19,2280.0,1,1464704685.54
2127,113.5,18,1.48,790.0,1064.38,142,1934.3,168.5,183.570541439,124.0,13.19,2280.0,1,1464704686.38
2128,113.5,18,1.48,790.0,1064.78,142,1935.8,168.5,183.570541439,124.0,13.19,2280.0,1,1464704686.78
2129,113.5,18,1.48,790.0,1065.17,142,1937.2,168.5,183.570541439,124.0,13.19,2280.0,1,1464704687.17
2130,113.5,18,1.48,790.0,1065.57,141,1938.6,168.5,183.570541439,124.0,13.19,2440.0,1,1464704687.57
2131,113.5,17,1.48,790.0,1066.33,141,1941.9,168.5,186.261272335,123.4,13.19,2440.0,1,1464704688.33
2132,109.9,17,1.51,810.0,1066.72,141,1943.7,171.3,186.261272335,123.4,13.98,2440.0,1,1464704688.72
2133,109.9,17,1.51,810.0,1067.14,141,1945.6,171.3,186.261272335,123.4,13.98,2440.0,1,1464704689.14
2134,109.9,17,1.51,810.0,1067.55,141,1947.2,171.3,186.261272335,123.4,13.98,2440.0,1,1464704689.55
2135,109.9,17,1.51,810.0,1068.02,141,1949.0,171.3,186.261272335,123.4,13.98,2440.0,1,1464704690.02
2136,109.9,17,1.51,810.0,1068.88,141,1952.1,171.3,186.261272335,123.4,13.98,2440.0,1,1464704690.88
2137,109.9,17,1.51,810.0,1069.36,141,1954.0,171.3,186.261272335,123.4,13.98,2380.0,1,1464704691.36
2138,111.4,18,1.48,790.0,1069.71,141,1955.7,174.7,185.809182066,123.5,13.66,2380.0,1,1464704691.71
2139,111.4,18,1.48,790.0,1070.1,141,1957.5,174.7,185.809182066,123.5,13.66,2380.0,1,1464704692.1
2140,111.4,18,1.48,790.0,1070.86,141,1960.7,174.7,185.809182066,123.5,13.66,2380.0,1,1464704692.86
2141,111.4,18,1.48,790.0,1071.2,141,1962.0,174.7,185.809182066,123.5,13.66,2380.0,1,1464704693.2
2142,111.4,18,1.48,790.0,1071.66,142,1963.7,174.7,185.809182066,123.5,13.66,2380.0,1,1464704693.66
2143,111.4,18,1.48,790.0,1072.05,142,1965.1,174.7,185.809182066,123.5,13.66,2380.0,1,1464704694.05
2144,111.4,18,1.48,790.0,1072.87,142,1968.2,174.7,185.809182066,123.5,13.66,2400.0,1,1464704694.87
2145,107.7,18,1.48,800.0,1073.26,142,1970.1,169.6,182.685154505,124.2,13.72,2400.0,1,1464704695.26
2146,107.7,18,1.48,800.0,1073.64,142,1971.8,169.6,182.685154505,124.2,13.72,2400.0,1,1464704695.64
2147,107.7,18,1.48,800.0,1074.04,142,1973.5,169.6,182.685154505,124.2,13.72,2400.0,1,1464704696.04
2148,107.7,18,1.48,800.0,1074.78,142,1976.4,169.6,182.685154505,124.2,13.72,2400.0,1,1464704696.78
2149,107.7,18,1.48,800.0,1075.18,142,1977.8,169.6,182.685154505,124.2,13.72,2400.0,1,1464704697.18
2150,107.7,18,1.48,800.0,1075.88,142,1980.2,169.6,182.685154505,124.2,13.72,2400.0,1,1464704697.88
2151,107.7,18,1.48,800.0,1076.32,142,1982.1,169.6,182.685154505,124.2,13.72,2400.0,1,1464704698.32
2152,111.2,18,1.48,800.0,1076.71,142,1984.0,169.8,180.931389051,124.6,13.67,2400.0,1,1464704698.71
2153,111.2,18,1.48,800.0,1077.16,142,1986.0,169.8,180.931389051,124.6,13.67,2400.0,1,1464704699.16
2154,111.2,18,1.48,800.0,1077.58,142,1987.8,169.8,180.931389051,124.6,13.67,2400.0,1,1464704699.58
2155,111.2,18,1.48,800.0,1078.0,142,1989.4,169.8,180.931389051,124.6,13.67,2400.0,1,1464704700.0
2156,111.2,18,1.48,800.0,1078.82,142,1992.4,169.8,180.931389051,124.6,13.67,2400.0,1,1464704700.82
2157,111.2,18,1.48,800.0,1079.21,142,1993.7,169.8,180.931389051,124.6,13.67,2430.0,1,1464704701.21
2158,111.2,18,1.48,800.0,1079.61,142,1995.3,169.8,180.931389051,124.6,13.67,2430.0,1,1464704701.61
2159,110.2,17,1.51,820.0,1080.36,142,1998.8,167.4,181.36771858,124.5,13.88,2430.0,1,1464704702.36
2160,110.2,17,1.51,820.0,1080.92,142,2001.3,167.4,181.36771858,124.5,13.88,2430.0,1,1464704702.92
2161,110.2,17,1.51,820.0,1081.28,142,2002.7,167.4,181.36771858,124.5,13.88,2430.0,1,1464704703.28
2162,110.2,17,1.51,820.0,1081.68,142,2004.2,167.4,181.36771858,124.5,13.88,2430.0,1,1464704703.68
2163,110.2,17,1.51,820.0,1082.06,142,2005.6,167.4,181.36771858,124.5,13.88,2430.0,1,1464704704.06
2164,110.2,17,1.51,820.0,1082.48,142,2007.0,167.4,181.36771858,124.5,13.88,2410.0,1,1464704704.48
2165,110.2,18,1.51,820.0,1083.37,142,2010.8,167.4,184.015381007,123.9,13.88,2410.0,1,1464704705.37
2166,111.3,18,1.51,810.0,1083.73,142,2012.5,178.8,184.015381007,123.9,13.8,2410.0,1,1464704705.73
2167,111.3,18,1.51,810.0,1084.15,142,2014.3,178.8,184.015381007,123.9,13.8,2410.0,1,1464704706.15
2168,111.3,18,1.51,810.0,1084.88,142,2017.3,178.8,184.015381007,123.9,13.8,2410.0,1,1464704706.88
2169,111.3,18,1.51,810.0,1085.25,142,2018.6,178.8,184.015381007,123.9,13.8,2410.0,1,1464704707.25
2170,111.3,18,1.51,810.0,1085.64,142,2020.0,178.8,184.015381007,123.9,13.8,2410.0,1,1464704707.64
2171,111.3,18,1.51,810.0,1086.36,142,2022.7,178.8,184.015381007,123.9,13.8,2350.0,1,1464704708.36
2172,105.4,18,1.48,800.0,1086.76,142,2024.6,162.0,185.358553688,123.6,13.56,2350.0,1,1464704708.76
2173,105.4,18,1.48,800.0,1087.15,142,2026.4,162.0,185.358553688,123.6,13.56,2350.0,1,1464704709.15
2174,105.4,18,1.48,800.0,1087.5,142,2027.9,162.0,185.358553688,123.6,13.56,2350.0,1,1464704709.5
2175,105.4,18,1.48,800.0,1088.37,142,2031.3,162.0,185.358553688,123.6,13.56,2350.0,1,1464704710.37
2176,105.4,18,1.48,800.0,1088.82,142,2032.9,162.0,185.358553688,123.6,13.56,2350.0,1,1464704710.82
2177,105.4,18,1.48,800.0,1089.2,142,2034.2,162.0,185.358553688,123.6,13.56,2370.0,1,1464704711.2
2178,105.4,18,1.48,800.0,1089.57,142,2035.5,162.0,185.358553688,123.6,13.56,2370.0,1,1464704711.57
2179,105.4,18,1.48,800.0,1089.96,142,2037.3,162.0,185.358553688,123.6,13.49,2370.0,1,1464704711.96
2180,108.2,18,1.48,800.0,1090.79,142,2041.1,169.7,178.770607212,125.1,13.49,2370.0,1,1464704712.79
2181,108.2,18,1.48,800.0,1091.18,142,2042.7,169.7,178.770607212,125.1,13.49,2370.0,1,1464704713.18
2182,108.2,18,1.48,800.0,1091.61,142,2044.3,169.7,178.770607212,125.1,13.49,2370.0,1,1464704713.61
2183,108.2,18,1.48,800.0,1092.36,142,2047.0,169.7,178.770607212,125.1,13.49,2370.0,1,1464704714.36
2184,108.2,18,1.48,800.0,1092.77,143,2048.4,169.7,178.770607212,125.1,13.49,2370.0,1,1464704714.77
2185,108.2,18,1.48,800.0,1093.14,143,2050.0,169.7,178.770607212,125.1,13.49,2340.0,1,1464704715.14
2186,113.6,18,1.45,780.0,1093.53,143,2051.9,159.5,180.06291987,124.8,13.34,2340.0,1,1464704715.53
2187,113.6,18,1.45,780.0,1094.27,143,2055.2,159.5,180.06291987,124.8,13.34,2340.0,1,1464704716.27
2188,113.6,18,1.45,780.0,1094.65,143,2056.7,159.5,180.06291987,124.8,13.34,2340.0,1,1464704716.65
2189,113.6,18,1.45,780.0,1095.06,143,2058.3,159.5,180.06291987,124.8,13.34,2340.0,1,1464704717.06
2190,113.6,18,1.45,780.0,1095.77,143,2060.8,159.5,180.06291987,124.8,13.34,2340.0,1,1464704717.77
2191,113.6,18,1.45,780.0,1096.22,143,2062.5,159.5,180.06291987,124.8,13.34,2350.0,1,1464704718.22
2192,113.6,18,1.45,780.0,1096.62,143,2064.3,159.5,180.06291987,124.8,13.59,2350.0,1,1464704718.62
2193,108.9,18,1.48,800.0,1097.04,143,2066.3,166.6,186.714830429,123.3,13.59,2350.0,1,1464704719.04
2194,108.9,18,1.48,800.0,1097.82,143,2069.6,166.6,186.714830429,123.3,13.59,2350.0,1,1464704719.82
2195,108.9,18,1.48,800.0,1098.25,143,2071.3,166.6,186.714830429,123.3,13.59,2350.0,1,1464704720.25
2196,108.9,18,1.48,800.0,1098.68,143,2072.9,166.6,186.714830429,123.3,13.59,2350.0,1,1464704720.68
2197,108.9,18,1.48,800.0,1099.07,143,2074.2,166.6,186.714830429,123.3,13.59,2350.0,1,1464704721.07
2198,108.9,18,1.48,800.0,1099.51,142,2075.7,166.6,186.714830429,123.3,13.59,2390.0,1,1464704721.51
2199,108.9,18,1.48,800.0,1100.29,142,2079.3,166.6,182.685154505,124.2,13.65,2390.0,1,1464704722.29
2200,108.4,18,1.48,800.0,1100.68,142,2081.1,168.2,182.685154505,124.2,13.65,2390.0,1,1464704722.68
2201,108.4,18,1.48,800.0,1101.15,142,2083.0,168.2,182.685154505,124.2,13.65,2390.0,1,1464704723.15
2202,108.4,18,1.48,800.0,1101.54,142,2084.5,168.2,182.685154505,124.2,13.65,2390.0,1,1464704723.54
2203,108.4,18,1.48,800.0,1102.36,142,2087.5,168.2,182.685154505,124.2,13.65,2390.0,1,1464704724.36
2204,108.4,18,1.48,800.0,1102.71,142,2088.7,168.2,182.685154505,124.2,13.65,2360.0,1,1464704724.71
2205,108.4,18,1.48,800.0,1103.14,142,2090.5,168.2,182.685154505,124.2,13.65,2360.0,1,1464704725.14
2206,107.8,18,1.48,800.0,1103.55,142,2092.4,169.8,181.36771858,124.5,13.5,2360.0,1,1464704725.55
2207,107.8,18,1.48,800.0,1104.35,142,2095.9,169.8,181.36771858,124.5,13.5,2360.0,1,1464704726.35
2208,107.8,18,1.48,800.0,1104.75,142,2097.5,169.8,181.36771858,124.5,13.5,2360.0,1,1464704726.75
2209,107.8,18,1.48,800.0,1105.14,142,2099.0,169.8,181.36771858,124.5,13.5,2360.0,1,1464704727.14
2210,107.8,18,1.48,800.0,1105.58,142,2100.5,169.8,181.36771858,124.5,13.5,2360.0,1,1464704727.58
2211,107.8,18,1.48,800.0,1106.01,142,2102.0,169.8,181.36771858,124.5,13.5,2300.0,1,1464704728.01
2212,107.8,18,1.48,800.0,1106.83,142,2105.6,169.8,182.24459564,124.3,13.5,2300.0,1,1464704728.83
2213,105.3,18,1.51,820.0,1107.18,142,2107.2,165.1,182.24459564,124.3,13.35,2300.0,1,1464704729.18
2214,105.3,18,1.51,820.0,1107.57,141,2108.9,165.1,182.24459564,124.3,13.35,2300.0,1,1464704729.57
2215,105.3,18,1.51,820.0,1108.34,141,2111.9,165.1,182.24459564,124.3,13.35,2300.0,1,1464704730.34
2216,105.3,18,1.51,820.0,1108.7,141,2113.2,165.1,182.24459564,124.3,13.35,2300.0,1,1464704730.7
2217,105.3,18,1.51,820.0,1109.09,141,2114.6,165.1,182.24459564,124.3,13.35,2300.0,1,1464704731.09
2218,105.3,18,1.51,820.0,1109.85,141,2117.6,165.1,182.24459564,124.3,13.35,2370.0,1,1464704731.85
2219,105.3,18,1.51,820.0,1110.33,141,2119.8,165.1,180.931389051,124.6,13.35,2370.0,1,1464704732.33
2220,112.8,18,1.48,790.0,1110.72,141,2121.6,171.5,180.931389051,124.6,13.51,2370.0,1,1464704732.72
2221,112.8,18,1.48,790.0,1111.08,141,2123.1,171.5,180.931389051,124.6,13.51,2370.0,1,1464704733.08
2222,112.8,18,1.48,790.0,1111.86,141,2126.1,171.5,180.931389051,124.6,13.51,2370.0,1,1464704733.86
2223,112.8,18,1.48,790.0,1112.24,141,2127.5,171.5,180.931389051,124.6,13.51,2370.0,1,1464704734.24
2224,112.8,18,1.48,790.0,1112.64,141,2128.9,171.5,180.931389051,124.6,13.51,2340.0,1,1464704734.64
2225,112.8,18,1.48,790.0,1113.4,141,2132.1,171.5,185.358553688,123.6,13.51,2340.0,1,1464704735.4
2226,106.9,18,1.48,800.0,1113.78,141,2133.9,162.5,185.358553688,123.6,13.51,2340.0,1,1464704735.78
2227,106.9,18,1.48,800.0,1114.18,141,2135.6,162.5,185.358553688,123.6,13.51,2340.0,1,1464704736.18
2228,106.9,18,1.48,800.0,1114.53,141,2137.1,162.5,185.358553688,123.6,13.51,2340.0,1,1464704736.53
2229,106.9,18,1.48,800.0,1115.35,141,2140.2,162.5,185.358553688,123.6,13.51,2340.0,1,1464704737.35
2230,106.9,18,1.48,800.0,1115.79,140,2141.7,162.5,185.358553688,123.6,13.51,2340.0,1,1464704737.79
2231,106.9,18,1.48,800.0,1116.2,140,2143.1,162.5,185.358553688,123.6,13.51,2460.0,1,1464704738.2
2232,106.9,18,1.48,800.0,1116.58,140,2144.7,162.5,185.358553688,123.6,13.51,2460.0,1,1464704738.58
2233,107.4,17,1.51,820.0,1117.38,140,2148.4,161.4,177.915928468,125.3,13.89,2460.0,1,1464704739.38
2234,107.4,17,1.51,820.0,1117.8,140,2150.1,161.4,177.915928468,125.3,13.89,2460.0,1,1464704739.8
2235,107.4,17,1.51,820.0,1118.22,140,2151.8,161.4,177.915928468,125.3,13.89,2460.0,1,1464704740.22
2236,107.4,17,1.51,820.0,1118.6,140,2153.3,161.4,177.915928468,125.3,13.89,2460.0,1,1464704740.6
2237,107.4,17,1.51,820.0,1119.02,140,2154.8,161.4,177.915928468,125.3,13.89,2460.0,1,1464704741.02
2238,107.4,17,1.51,820.0,1119.86,140,2157.7,161.4,177.915928468,125.3,13.89,2420.0,1,1464704741.86
2239,107.4,17,1.51,820.0,1120.26,140,2159.6,161.4,177.915928468,125.3,13.74,2420.0,1,1464704742.26
2240,105.0,17,1.51,820.0,1120.68,140,2161.5,164.5,177.490631608,125.4,13.74,2420.0,1,1464704742.68
2241,105.0,17,1.51,820.0,1121.07,140,2163.2,164.5,177.490631608,125.4,13.74,2420.0,1,1464704743.07
2242,105.0,17,1.51,820.0,1121.84,140,2166.2,164.5,177.490631608,125.4,13.74,2420.0,1,1464704743.84
2243,105.0,17,1.51,820.0,1122.23,140,2167.7,164.5,177.490631608,125.4,13.74,2420.0,1,1464704744.23
2244,105.0,17,1.51,820.0,1122.6,140,2169.0,164.5,177.490631608,125.4,13.74,2420.0,1,1464704744.6
2245,105.0,17,1.51,820.0,1123.36,139,2171.7,164.5,177.490631608,125.4,13.74,2410.0,1,1464704745.36
2246,108.7,17,1.51,820.0,1123.71,139,2173.4,169.7,177.490631608,125.4,13.65,2410.0,1,1464704745.71
2247,108.7,18,1.51,820.0,1124.1,139,2175.2,169.7,175.384356659,125.9,13.65,2410.0,1,1464704746.1
2248,108.7,18,1.51,820.0,1124.56,139,2177.1,169.7,175.384356659,125.9,13.65,2410.0,1,1464704746.56
2249,108.7,18,1.51,820.0,1125.36,139,2180.3,169.7,175.384356659,125.9,13.65,2410.0,1,1464704747.36
2250,108.7,18,1.51,820.0,1125.78,139,2181.8,169.7,175.384356659,125.9,13.65,2410.0,1,1464704747.78
2251,108.7,18,1.51,820.0,1126.13,139,2183.1,169.7,175.384356659,125.9,13.65,2410.0,1,1464704748.13
2252,108.7,18,1.51,820.0,1126.52,139,2184.4,169.7,175.384356659,125.9,13.65,2380.0,1,1464704748.52
2253,108.7,18,1.51,820.0,1127.28,139,2187.9,169.7,181.805452225,124.4,13.65,2380.0,1,1464704749.28
2254,111.9,18,1.48,790.0,1127.75,139,2190.0,165.6,181.805452225,124.4,13.55,2380.0,1,1464704749.75
2255,111.9,18,1.48,790.0,1128.15,139,2191.7,165.6,181.805452225,124.4,13.55,2380.0,1,1464704750.15
