,id,timestamp,sessionId,sessionIntervalId,type,elapsedTime,latitude,longitude,gpsInstaSpeed,impellerInstaSpeed,gpsTotalDistance,impellerTotalDistance,heartRate,strokeCount,strokeRate,totalCaloriesBurned,caloriesPerHour,caloriesPerStroke,gpsDistStroke,impellerDistStroke,gpsPace,impellerPace,sessionStrokeIndex,oarlockStrokes,id,sessionStrokeId,oarlockSessionId,catchAngle,cycleTime,driveTime,effectiveLength,finishAngle,handleForceAvg,maxHandleForce,positionOfMaxForce,power,realWorkPerStroke,slip,ts,totalLength,wash
37,339006,1617103286699,469,622,0,501699,52.2215459,6.8574189,0.8,0,1507.57,0,101,152,23.5,0,0,0,0.9,0,625000,0,348,"[{'id': 8012, 'sessionStrokeId': 339006, 'oarlockSessionId': 69, 'catchAngle': -49, 'cycleTime': 3100, 'driveTime': 1560, 'effectiveLength': 83, 'finishAngle': 51, 'handleForceAvg': 277.1, 'maxHandleForce': 444.5, 'positionOfMaxForce': -11, 'power': 142, 'realWorkPerStroke': 440.3, 'slip': 5, 'timestamp': 1617103286699, 'totalLength': 100, 'wash': 12, 'seatIndex': 1}]",8012.0,339006.0,69.0,-49.0,3100.0,1560.0,83.0,51.0,277.1,444.5,-11.0,142.0,440.3,5.0,1617103286699.0,100.0,12.0
38,339007,1617103290324,469,622,0,505324,52.2215937,6.8573573,1.28,0,1514.35,0,100,153,17.5,0,0,0,6.8,0,390624,0,350,"[{'id': 8013, 'sessionStrokeId': 339007, 'oarlockSessionId': 69, 'catchAngle': -58, 'cycleTime': 3060, 'driveTime': 1270, 'effectiveLength': 89, 'finishAngle': 49, 'handleForceAvg': 320.4, 'maxHandleForce': 571.9, 'positionOfMaxForce': -6, 'power': 182.9, 'realWorkPerStroke': 559.7, 'slip': 6, 'timestamp': 1617103290324, 'totalLength': 107, 'wash': 12, 'seatIndex': 1}]",8013.0,339007.0,69.0,-58.0,3060.0,1270.0,89.0,49.0,320.4,571.9,-6.0,182.9,559.7,6.0,1617103290324.0,107.0,12.0
39,339008,1617103293699,469,622,0,508699,52.2216552,6.8572711,2.11,0,1523.37,0,100,154,17.5,0,0,0,9.0,0,236966,0,352,"[{'id': 8014, 'sessionStrokeId': 339008, 'oarlockSessionId': 69, 'catchAngle': -59, 'cycleTime': 3370, 'driveTime': 1210, 'effectiveLength': 88, 'finishAngle': 48, 'handleForceAvg': 285.5, 'maxHandleForce': 532.4, 'positionOfMaxForce': -16, 'power': 153.3, 'realWorkPerStroke': 516.9, 'slip': 7, 'timestamp': 1617103293699, 'totalLength': 107, 'wash': 12, 'seatIndex': 1}]",8014.0,339008.0,69.0,-59.0,3370.0,1210.0,88.0,48.0,285.5,532.4,-16.0,153.3,516.9,7.0,1617103293699.0,107.0,12.0
40,339010,1617103297136,469,622,0,512136,52.2217211,6.8571773,2.74,0,1533.1,0,102,155,17.5,0,0,0,6.2,0,182481,0,355,"[{'id': 8015, 'sessionStrokeId': 339010, 'oarlockSessionId': 69, 'catchAngle': -60, 'cycleTime': 3340, 'driveTime': 1160, 'effectiveLength': 87, 'finishAngle': 52, 'handleForceAvg': 265, 'maxHandleForce': 495.7, 'positionOfMaxForce': -11, 'power': 143.8, 'realWorkPerStroke': 480.4, 'slip': 7, 'timestamp': 1617103297136, 'totalLength': 112, 'wash': 18, 'seatIndex': 1}]",8015.0,339010.0,69.0,-60.0,3340.0,1160.0,87.0,52.0,265.0,495.7,-11.0,143.8,480.4,7.0,1617103297136.0,112.0,18.0
41,339011,1617103300347,469,622,0,515347,52.2217961,6.8570758,3.06,0,1543.95,0,104,156,18.0,0,0,0,10.8,0,163398,0,357,"[{'id': 8016, 'sessionStrokeId': 339011, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3320, 'driveTime': 1180, 'effectiveLength': 87, 'finishAngle': 47, 'handleForceAvg': 269.5, 'maxHandleForce': 508.6, 'positionOfMaxForce': -19, 'power': 146.1, 'realWorkPerStroke': 485.1, 'slip': 8, 'timestamp': 1617103300347, 'totalLength': 108, 'wash': 13, 'seatIndex': 1}]",8016.0,339011.0,69.0,-61.0,3320.0,1180.0,87.0,47.0,269.5,508.6,-19.0,146.1,485.1,8.0,1617103300347.0,108.0,13.0
42,339012,1617103303906,469,622,0,518906,52.221875,6.856966,3.19,0,1555.49,0,105,157,17.0,0,0,0,11.5,0,156739,0,359,"[{'id': 8017, 'sessionStrokeId': 339012, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3570, 'driveTime': 1260, 'effectiveLength': 85, 'finishAngle': 47, 'handleForceAvg': 250.3, 'maxHandleForce': 509.7, 'positionOfMaxForce': -18, 'power': 133.8, 'realWorkPerStroke': 477.7, 'slip': 10, 'timestamp': 1617103303906, 'totalLength': 109, 'wash': 14, 'seatIndex': 1}]",8017.0,339012.0,69.0,-62.0,3570.0,1260.0,85.0,47.0,250.3,509.7,-18.0,133.8,477.7,10.0,1617103303906.0,109.0,14.0
43,339013,1617103307300,469,622,0,522300,52.2219514,6.8568665,3.19,0,1566.37,0,106,158,17.5,0,0,0,10.9,0,156739,0,361,"[{'id': 8018, 'sessionStrokeId': 339013, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3430, 'driveTime': 1260, 'effectiveLength': 89, 'finishAngle': 47, 'handleForceAvg': 254.1, 'maxHandleForce': 509.8, 'positionOfMaxForce': -15, 'power': 145.3, 'realWorkPerStroke': 498.5, 'slip': 7, 'timestamp': 1617103307300, 'totalLength': 108, 'wash': 12, 'seatIndex': 1}]",8018.0,339013.0,69.0,-61.0,3430.0,1260.0,89.0,47.0,254.1,509.8,-15.0,145.3,498.5,7.0,1617103307300.0,108.0,12.0
44,339014,1617103310503,469,622,0,525503,52.2220236,6.8567668,3.2,0,1576.89,0,108,159,18.0,0,0,0,10.5,0,156250,0,363,"[{'id': 8019, 'sessionStrokeId': 339014, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3250, 'driveTime': 1250, 'effectiveLength': 85, 'finishAngle': 44, 'handleForceAvg': 237, 'maxHandleForce': 464.7, 'positionOfMaxForce': -14, 'power': 137.3, 'realWorkPerStroke': 446.5, 'slip': 10, 'timestamp': 1617103310503, 'totalLength': 106, 'wash': 11, 'seatIndex': 1}]",8019.0,339014.0,69.0,-62.0,3250.0,1250.0,85.0,44.0,237.0,464.7,-14.0,137.3,446.5,10.0,1617103310503.0,106.0,11.0
45,339015,1617103313906,469,622,0,528906,52.2220956,6.856659,3.24,0,1587.77,0,110,160,17.5,0,0,0,10.9,0,154320,0,365,"[{'id': 8020, 'sessionStrokeId': 339015, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3440, 'driveTime': 1270, 'effectiveLength': 87, 'finishAngle': 46, 'handleForceAvg': 245.3, 'maxHandleForce': 474.1, 'positionOfMaxForce': -26, 'power': 137.2, 'realWorkPerStroke': 471.9, 'slip': 8, 'timestamp': 1617103313906, 'totalLength': 108, 'wash': 13, 'seatIndex': 1}]",8020.0,339015.0,69.0,-62.0,3440.0,1270.0,87.0,46.0,245.3,474.1,-26.0,137.2,471.9,8.0,1617103313906.0,108.0,13.0
46,339016,1617103317312,469,622,0,532312,52.2221686,6.8565517,3.22,0,1598.7,0,112,161,18.5,0,0,0,10.9,0,155279,0,367,"[{'id': 8021, 'sessionStrokeId': 339016, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3310, 'driveTime': 1310, 'effectiveLength': 91, 'finishAngle': 46, 'handleForceAvg': 242.1, 'maxHandleForce': 490.1, 'positionOfMaxForce': -18, 'power': 147.8, 'realWorkPerStroke': 489.3, 'slip': 7, 'timestamp': 1617103317312, 'totalLength': 109, 'wash': 11, 'seatIndex': 1}]",8021.0,339016.0,69.0,-63.0,3310.0,1310.0,91.0,46.0,242.1,490.1,-18.0,147.8,489.3,7.0,1617103317312.0,109.0,11.0
47,339018,1617103320507,469,622,0,535507,52.2222394,6.8564472,3.26,0,1609.33,0,116,162,18.5,0,0,0,8.8,0,153374,0,370,"[{'id': 8022, 'sessionStrokeId': 339018, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3140, 'driveTime': 1200, 'effectiveLength': 88, 'finishAngle': 47, 'handleForceAvg': 267.4, 'maxHandleForce': 511.7, 'positionOfMaxForce': -21, 'power': 155.9, 'realWorkPerStroke': 489.7, 'slip': 7, 'timestamp': 1617103320507, 'totalLength': 109, 'wash': 14, 'seatIndex': 1}]",8022.0,339018.0,69.0,-62.0,3140.0,1200.0,88.0,47.0,267.4,511.7,-21.0,155.9,489.7,7.0,1617103320507.0,109.0,14.0
48,339020,1617103323699,469,622,0,538699,52.222312,6.8563411,3.32,0,1620.17,0,118,163,18.5,0,0,0,10.4,0,150602,0,373,"[{'id': 8023, 'sessionStrokeId': 339020, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3160, 'driveTime': 1170, 'effectiveLength': 87, 'finishAngle': 46, 'handleForceAvg': 253.3, 'maxHandleForce': 463.9, 'positionOfMaxForce': -16, 'power': 146.4, 'realWorkPerStroke': 462.6, 'slip': 6, 'timestamp': 1617103323699, 'totalLength': 107, 'wash': 14, 'seatIndex': 1}]",8023.0,339020.0,69.0,-61.0,3160.0,1170.0,87.0,46.0,253.3,463.9,-16.0,146.4,462.6,6.0,1617103323699.0,107.0,14.0
49,339022,1617103327136,469,622,0,542136,52.2223857,6.8562343,3.37,0,1631.15,0,120,164,19.0,0,0,0,6.7,0,148367,0,376,"[{'id': 8024, 'sessionStrokeId': 339022, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3270, 'driveTime': 1290, 'effectiveLength': 84, 'finishAngle': 48, 'handleForceAvg': 209.3, 'maxHandleForce': 442.3, 'positionOfMaxForce': -20, 'power': 124.8, 'realWorkPerStroke': 408.3, 'slip': 6, 'timestamp': 1617103327136, 'totalLength': 110, 'wash': 20, 'seatIndex': 1}]",8024.0,339022.0,69.0,-62.0,3270.0,1290.0,84.0,48.0,209.3,442.3,-20.0,124.8,408.3,6.0,1617103327136.0,110.0,20.0
50,339023,1617103330140,469,622,0,545140,52.2224553,6.8561345,3.4,0,1641.46,0,123,165,18.5,0,0,0,10.3,0,147058,0,378,"[{'id': 8025, 'sessionStrokeId': 339023, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3160, 'driveTime': 1270, 'effectiveLength': 82, 'finishAngle': 45, 'handleForceAvg': 222.5, 'maxHandleForce': 480.1, 'positionOfMaxForce': -15, 'power': 136.5, 'realWorkPerStroke': 431.5, 'slip': 12, 'timestamp': 1617103330140, 'totalLength': 107, 'wash': 13, 'seatIndex': 1}]",8025.0,339023.0,69.0,-62.0,3160.0,1270.0,82.0,45.0,222.5,480.1,-15.0,136.5,431.5,12.0,1617103330140.0,107.0,13.0
51,339024,1617103333140,469,622,0,548140,52.2225258,6.8560398,3.39,0,1651.62,0,125,166,19.0,0,0,0,10.2,0,147492,0,380,"[{'id': 8026, 'sessionStrokeId': 339024, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3200, 'driveTime': 1310, 'effectiveLength': 89, 'finishAngle': 46, 'handleForceAvg': 227.5, 'maxHandleForce': 465, 'positionOfMaxForce': -15, 'power': 144, 'realWorkPerStroke': 461, 'slip': 6, 'timestamp': 1617103333140, 'totalLength': 107, 'wash': 12, 'seatIndex': 1}]",8026.0,339024.0,69.0,-61.0,3200.0,1310.0,89.0,46.0,227.5,465.0,-15.0,144.0,461.0,6.0,1617103333140.0,107.0,12.0
52,339025,1617103336355,469,622,0,551355,52.2226033,6.8559383,3.36,0,1662.68,0,128,167,18.5,0,0,0,11.1,0,148809,0,382,"[{'id': 8027, 'sessionStrokeId': 339025, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3170, 'driveTime': 1260, 'effectiveLength': 89, 'finishAngle': 47, 'handleForceAvg': 242.5, 'maxHandleForce': 490, 'positionOfMaxForce': -17, 'power': 149, 'realWorkPerStroke': 472.5, 'slip': 8, 'timestamp': 1617103336355, 'totalLength': 110, 'wash': 13, 'seatIndex': 1}]",8027.0,339025.0,69.0,-63.0,3170.0,1260.0,89.0,47.0,242.5,490.0,-17.0,149.0,472.5,8.0,1617103336355.0,110.0,13.0
53,339026,1617103339710,469,622,0,554710,52.2226822,6.8558349,3.35,0,1673.95,0,130,168,18.5,0,0,0,11.3,0,149253,0,384,"[{'id': 8028, 'sessionStrokeId': 339026, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3260, 'driveTime': 1280, 'effectiveLength': 89, 'finishAngle': 47, 'handleForceAvg': 244, 'maxHandleForce': 512.1, 'positionOfMaxForce': -23, 'power': 151.2, 'realWorkPerStroke': 493.1, 'slip': 5, 'timestamp': 1617103339710, 'totalLength': 109, 'wash': 15, 'seatIndex': 1}]",8028.0,339026.0,69.0,-62.0,3260.0,1280.0,89.0,47.0,244.0,512.1,-23.0,151.2,493.1,5.0,1617103339710.0,109.0,15.0
54,339027,1617103342933,469,622,0,557933,52.2227571,6.8557368,3.35,0,1684.64,0,131,169,18.5,0,0,0,10.7,0,149253,0,386,"[{'id': 8029, 'sessionStrokeId': 339027, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3220, 'driveTime': 1270, 'effectiveLength': 90, 'finishAngle': 47, 'handleForceAvg': 250.5, 'maxHandleForce': 489.4, 'positionOfMaxForce': -19, 'power': 153.4, 'realWorkPerStroke': 493.9, 'slip': 7, 'timestamp': 1617103342933, 'totalLength': 109, 'wash': 12, 'seatIndex': 1}]",8029.0,339027.0,69.0,-62.0,3220.0,1270.0,90.0,47.0,250.5,489.4,-19.0,153.4,493.9,7.0,1617103342933.0,109.0,12.0
55,339028,1617103346109,469,622,0,561109,52.2228314,6.8556361,3.35,0,1695.39,0,132,170,18.0,0,0,0,10.8,0,149253,0,388,"[{'id': 8030, 'sessionStrokeId': 339028, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3260, 'driveTime': 1220, 'effectiveLength': 91, 'finishAngle': 49, 'handleForceAvg': 268.9, 'maxHandleForce': 496.8, 'positionOfMaxForce': -1, 'power': 155.1, 'realWorkPerStroke': 505.9, 'slip': 8, 'timestamp': 1617103346109, 'totalLength': 112, 'wash': 13, 'seatIndex': 1}]",8030.0,339028.0,69.0,-63.0,3260.0,1220.0,91.0,49.0,268.9,496.8,-1.0,155.1,505.9,8.0,1617103346109.0,112.0,13.0
56,339030,1617103349332,469,622,0,564332,52.2229067,6.8555382,3.32,0,1706.1,0,133,171,18.5,0,0,0,6.0,0,150602,0,391,"[{'id': 8031, 'sessionStrokeId': 339030, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3170, 'driveTime': 1220, 'effectiveLength': 90, 'finishAngle': 48, 'handleForceAvg': 270.7, 'maxHandleForce': 502.1, 'positionOfMaxForce': -18, 'power': 160.1, 'realWorkPerStroke': 507.8, 'slip': 7, 'timestamp': 1617103349332, 'totalLength': 110, 'wash': 13, 'seatIndex': 1}]",8031.0,339030.0,69.0,-62.0,3170.0,1220.0,90.0,48.0,270.7,502.1,-18.0,160.1,507.8,7.0,1617103349332.0,110.0,13.0
57,339031,1617103352503,469,622,0,567503,52.2229802,6.8554378,3.31,0,1716.77,0,134,172,18.5,0,0,0,10.7,0,151057,0,393,"[{'id': 8032, 'sessionStrokeId': 339031, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3190, 'driveTime': 1210, 'effectiveLength': 88, 'finishAngle': 48, 'handleForceAvg': 264.6, 'maxHandleForce': 519, 'positionOfMaxForce': -21, 'power': 155.8, 'realWorkPerStroke': 497, 'slip': 7, 'timestamp': 1617103352503, 'totalLength': 110, 'wash': 15, 'seatIndex': 1}]",8032.0,339031.0,69.0,-62.0,3190.0,1210.0,88.0,48.0,264.6,519.0,-21.0,155.8,497.0,7.0,1617103352503.0,110.0,15.0
58,339033,1617103355910,469,622,0,570910,52.2230554,6.8553302,3.36,0,1727.9,0,136,173,18.5,0,0,0,2.8,0,148809,0,396,"[{'id': 8033, 'sessionStrokeId': 339033, 'oarlockSessionId': 69, 'catchAngle': -61, 'cycleTime': 3270, 'driveTime': 1230, 'effectiveLength': 89, 'finishAngle': 48, 'handleForceAvg': 255.5, 'maxHandleForce': 486.9, 'positionOfMaxForce': -19, 'power': 147.9, 'realWorkPerStroke': 483.9, 'slip': 6, 'timestamp': 1617103355910, 'totalLength': 109, 'wash': 14, 'seatIndex': 1}]",8033.0,339033.0,69.0,-61.0,3270.0,1230.0,89.0,48.0,255.5,486.9,-19.0,147.9,483.9,6.0,1617103355910.0,109.0,14.0
59,339034,1617103359113,469,622,0,574113,52.2231304,6.8552266,3.36,0,1738.84,0,138,174,18.0,0,0,0,10.9,0,148809,0,398,"[{'id': 8034, 'sessionStrokeId': 339034, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3280, 'driveTime': 1190, 'effectiveLength': 92, 'finishAngle': 50, 'handleForceAvg': 272.9, 'maxHandleForce': 486.3, 'positionOfMaxForce': -27, 'power': 153.1, 'realWorkPerStroke': 502.3, 'slip': 6, 'timestamp': 1617103359113, 'totalLength': 113, 'wash': 15, 'seatIndex': 1}]",8034.0,339034.0,69.0,-63.0,3280.0,1190.0,92.0,50.0,272.9,486.3,-27.0,153.1,502.3,6.0,1617103359113.0,113.0,15.0
60,339035,1617103362308,469,622,0,577308,52.2232049,6.855124,3.35,0,1749.69,0,139,175,18.5,0,0,0,10.8,0,149253,0,400,"[{'id': 8035, 'sessionStrokeId': 339035, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3260, 'driveTime': 1190, 'effectiveLength': 90, 'finishAngle': 48, 'handleForceAvg': 271.7, 'maxHandleForce': 510.1, 'positionOfMaxForce': -21, 'power': 154.7, 'realWorkPerStroke': 504.4, 'slip': 6, 'timestamp': 1617103362308, 'totalLength': 110, 'wash': 14, 'seatIndex': 1}]",8035.0,339035.0,69.0,-62.0,3260.0,1190.0,90.0,48.0,271.7,510.1,-21.0,154.7,504.4,6.0,1617103362308.0,110.0,14.0
61,339036,1617103365714,469,622,0,580714,52.2232841,6.8550145,3.33,0,1761.24,0,140,176,18.0,0,0,0,11.5,0,150150,0,402,"[{'id': 8036, 'sessionStrokeId': 339036, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3290, 'driveTime': 1220, 'effectiveLength': 92, 'finishAngle': 50, 'handleForceAvg': 266.1, 'maxHandleForce': 503.4, 'positionOfMaxForce': -19, 'power': 154.8, 'realWorkPerStroke': 509.4, 'slip': 6, 'timestamp': 1617103365714, 'totalLength': 112, 'wash': 14, 'seatIndex': 1}]",8036.0,339036.0,69.0,-62.0,3290.0,1220.0,92.0,50.0,266.1,503.4,-19.0,154.8,509.4,6.0,1617103365714.0,112.0,14.0
62,339038,1617103369136,469,622,0,584136,52.2233586,6.8549096,3.35,0,1772.19,0,141,177,18.0,0,0,0,1.7,0,149253,0,405,"[{'id': 8037, 'sessionStrokeId': 339038, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3320, 'driveTime': 1230, 'effectiveLength': 89, 'finishAngle': 49, 'handleForceAvg': 255.1, 'maxHandleForce': 486.2, 'positionOfMaxForce': -12, 'power': 149.9, 'realWorkPerStroke': 497.6, 'slip': 7, 'timestamp': 1617103369136, 'totalLength': 111, 'wash': 15, 'seatIndex': 1}]",8037.0,339038.0,69.0,-62.0,3320.0,1230.0,89.0,49.0,255.1,486.2,-12.0,149.9,497.6,7.0,1617103369136.0,111.0,15.0
63,339039,1617103372250,469,622,0,587250,52.2234318,6.8548032,3.4,0,1783.1,0,142,178,18.0,0,0,0,10.9,0,147058,0,407,"[{'id': 8038, 'sessionStrokeId': 339039, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3300, 'driveTime': 1250, 'effectiveLength': 91, 'finishAngle': 46, 'handleForceAvg': 267.7, 'maxHandleForce': 512.3, 'positionOfMaxForce': -31, 'power': 158.1, 'realWorkPerStroke': 521.9, 'slip': 7, 'timestamp': 1617103372250, 'totalLength': 109, 'wash': 11, 'seatIndex': 1}]",8038.0,339039.0,69.0,-63.0,3300.0,1250.0,91.0,46.0,267.7,512.3,-31.0,158.1,521.9,7.0,1617103372250.0,109.0,11.0
64,339040,1617103375535,469,622,0,590535,52.2235092,6.8546911,3.42,0,1794.62,0,143,179,18.0,0,0,0,11.5,0,146198,0,409,"[{'id': 8039, 'sessionStrokeId': 339040, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3310, 'driveTime': 1200, 'effectiveLength': 91, 'finishAngle': 48, 'handleForceAvg': 274.4, 'maxHandleForce': 517.6, 'positionOfMaxForce': -15, 'power': 154.8, 'realWorkPerStroke': 512.6, 'slip': 6, 'timestamp': 1617103375535, 'totalLength': 111, 'wash': 14, 'seatIndex': 1}]",8039.0,339040.0,69.0,-63.0,3310.0,1200.0,91.0,48.0,274.4,517.6,-15.0,154.8,512.6,6.0,1617103375535.0,111.0,14.0
65,339042,1617103378910,469,622,0,593910,52.2235877,6.8545771,3.43,0,1806.32,0,143,180,17.5,0,0,0,6.1,0,145772,0,412,"[{'id': 8040, 'sessionStrokeId': 339042, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3340, 'driveTime': 1190, 'effectiveLength': 89, 'finishAngle': 48, 'handleForceAvg': 274.9, 'maxHandleForce': 534.3, 'positionOfMaxForce': -23, 'power': 152.8, 'realWorkPerStroke': 510.6, 'slip': 8, 'timestamp': 1617103378910, 'totalLength': 111, 'wash': 14, 'seatIndex': 1}]",8040.0,339042.0,69.0,-63.0,3340.0,1190.0,89.0,48.0,274.9,534.3,-23.0,152.8,510.6,8.0,1617103378910.0,111.0,14.0
66,339043,1617103382316,469,622,0,597316,52.2236653,6.8544655,3.43,0,1817.83,0,143,181,18.0,0,0,0,11.5,0,145772,0,414,"[{'id': 8041, 'sessionStrokeId': 339043, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3450, 'driveTime': 1310, 'effectiveLength': 89, 'finishAngle': 47, 'handleForceAvg': 246.3, 'maxHandleForce': 502.1, 'positionOfMaxForce': -28, 'power': 146.3, 'realWorkPerStroke': 504.7, 'slip': 7, 'timestamp': 1617103382316, 'totalLength': 110, 'wash': 14, 'seatIndex': 1}]",8041.0,339043.0,69.0,-63.0,3450.0,1310.0,89.0,47.0,246.3,502.1,-28.0,146.3,504.7,7.0,1617103382316.0,110.0,14.0
67,339045,1617103385710,469,622,0,600710,52.2237403,6.8543547,3.39,0,1829.09,0,143,182,18.0,0,0,0,2.2,0,147492,0,417,"[{'id': 8042, 'sessionStrokeId': 339045, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3310, 'driveTime': 1250, 'effectiveLength': 90, 'finishAngle': 47, 'handleForceAvg': 254.5, 'maxHandleForce': 521.6, 'positionOfMaxForce': -27, 'power': 152, 'realWorkPerStroke': 503.2, 'slip': 8, 'timestamp': 1617103385710, 'totalLength': 110, 'wash': 12, 'seatIndex': 1}]",8042.0,339045.0,69.0,-63.0,3310.0,1250.0,90.0,47.0,254.5,521.6,-27.0,152.0,503.2,8.0,1617103385710.0,110.0,12.0
68,339046,1617103388914,469,622,0,603914,52.2238117,6.8542496,3.35,0,1839.79,0,142,183,18.0,0,0,0,10.7,0,149253,0,419,"[{'id': 8043, 'sessionStrokeId': 339046, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3240, 'driveTime': 1230, 'effectiveLength': 88, 'finishAngle': 47, 'handleForceAvg': 260.5, 'maxHandleForce': 527.3, 'positionOfMaxForce': -24, 'power': 154.7, 'realWorkPerStroke': 501.5, 'slip': 8, 'timestamp': 1617103388914, 'totalLength': 110, 'wash': 14, 'seatIndex': 1}]",8043.0,339046.0,69.0,-63.0,3240.0,1230.0,88.0,47.0,260.5,527.3,-24.0,154.7,501.5,8.0,1617103388914.0,110.0,14.0
69,339047,1617103392117,469,622,0,607117,52.2238851,6.8541436,3.35,0,1850.71,0,142,184,18.0,0,0,0,10.9,0,149253,0,421,"[{'id': 8044, 'sessionStrokeId': 339047, 'oarlockSessionId': 69, 'catchAngle': -64, 'cycleTime': 3250, 'driveTime': 1190, 'effectiveLength': 90, 'finishAngle': 49, 'handleForceAvg': 283.6, 'maxHandleForce': 540.2, 'positionOfMaxForce': -22, 'power': 161.1, 'realWorkPerStroke': 523.6, 'slip': 9, 'timestamp': 1617103392117, 'totalLength': 113, 'wash': 14, 'seatIndex': 1}]",8044.0,339047.0,69.0,-64.0,3250.0,1190.0,90.0,49.0,283.6,540.2,-22.0,161.1,523.6,9.0,1617103392117.0,113.0,14.0
70,339048,1617103395511,469,622,0,610511,52.2239579,6.8540323,3.33,0,1861.8,0,141,185,18.5,0,0,0,11.1,0,150150,0,423,"[{'id': 8045, 'sessionStrokeId': 339048, 'oarlockSessionId': 69, 'catchAngle': -63, 'cycleTime': 3210, 'driveTime': 1180, 'effectiveLength': 86, 'finishAngle': 45, 'handleForceAvg': 269.2, 'maxHandleForce': 510.2, 'positionOfMaxForce': -20, 'power': 150.4, 'realWorkPerStroke': 482.9, 'slip': 9, 'timestamp': 1617103395511, 'totalLength': 108, 'wash': 13, 'seatIndex': 1}]",8045.0,339048.0,69.0,-63.0,3210.0,1180.0,86.0,45.0,269.2,510.2,-20.0,150.4,482.9,9.0,1617103395511.0,108.0,13.0
71,339049,1617103398714,469,622,0,613714,52.2240303,6.8539268,3.29,0,1872.61,0,141,186,18.5,0,0,0,10.8,0,151975,0,425,"[{'id': 8046, 'sessionStrokeId': 339049, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3240, 'driveTime': 1180, 'effectiveLength': 84, 'finishAngle': 46, 'handleForceAvg': 270, 'maxHandleForce': 512.8, 'positionOfMaxForce': -25, 'power': 151.8, 'realWorkPerStroke': 492, 'slip': 11, 'timestamp': 1617103398714, 'totalLength': 108, 'wash': 13, 'seatIndex': 1}]",8046.0,339049.0,69.0,-62.0,3240.0,1180.0,84.0,46.0,270.0,512.8,-25.0,151.8,492.0,11.0,1617103398714.0,108.0,13.0
72,339050,1617103402152,469,622,0,617152,52.2241025,6.8538199,3.3,0,1883.46,0,140,187,18.0,0,0,0,10.8,0,151515,0,427,"[{'id': 8047, 'sessionStrokeId': 339050, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3360, 'driveTime': 1200, 'effectiveLength': 91, 'finishAngle': 47, 'handleForceAvg': 279.5, 'maxHandleForce': 515.5, 'positionOfMaxForce': -24, 'power': 154.4, 'realWorkPerStroke': 518.9, 'slip': 6, 'timestamp': 1617103402152, 'totalLength': 109, 'wash': 12, 'seatIndex': 1}]",8047.0,339050.0,69.0,-62.0,3360.0,1200.0,91.0,47.0,279.5,515.5,-24.0,154.4,518.9,6.0,1617103402152.0,109.0,12.0
73,339051,1617103405253,469,622,0,620253,52.2241718,6.8537113,3.35,0,1894.15,0,140,188,18.5,0,0,0,10.7,0,149253,0,429,"[{'id': 8048, 'sessionStrokeId': 339051, 'oarlockSessionId': 69, 'catchAngle': -62, 'cycleTime': 3300, 'driveTime': 1240, 'effectiveLength': 87, 'finishAngle': 47, 'handleForceAvg': 265.1, 'maxHandleForce': 573.4, 'positionOfMaxForce': -16, 'power': 156.8, 'realWorkPerStroke': 517.5, 'slip': 8, 'timestamp': 1617103405253, 'totalLength': 109, 'wash': 14, 'seatIndex': 1}]",8048.0,339051.0,69.0,-62.0,3300.0,1240.0,87.0,47.0,265.1,573.4,-16.0,156.8,517.5,8.0,1617103405253.0,109.0,14.0
