index,TimeStamp (sec), Horizontal (meters), Cadence (stokes/min),Speed (m/s), HRCur (bpm),Workout type,Interval type,Workout state,Rowing state,Stroke state,Total work distance (m),Piece duration (s),Piece distance (m), DragFactor, Stroke500mPace (sec/500m),Average pace (/500m),Rest distance (m),Rest time (s),Interval count,Total average power (W),Total average calories (cal),Split average pace (/500m), Power (watts),Split average calories (cal/hr),Last split time (s),Last split distance (m), DriveLength (meters), DriveTime (ms), StrokeRecoveryTime (ms), StrokeDistance (meters), PeakDriveForce (lbs), AverageDriveForce (lbs),Work per stroke (J),Stroke count,Stroke power (W),Stroke calories (cal/hr),Projected work time (s),Projected work distance (m),Split/interval time (s),Split/interval distance (m),Split/interval rest time (s),Split/interval rest distance (s),Split/interval type,Split/interval number,Split/interval ave. stroke rate (/min),Split/interval ave. pace (/500m,Split/interval total calories (cals),Split/interval average calories (cal/hr),Split/interval speed (m/s),Split/interval power (W),Split/interval ave. drag factor, lapIdx, ElapsedTime (sec), AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
2276,1712903949.131406,2233.9,18.0,4.058,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.2,120.8,0.0,0.0,1,199,147,0.0,0.0,0,0.0,0,1.48,800.0,2350.0,13.58,168.2,107.6,6.3,366,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1137.4500000476837,4.058441558441558,478.628472,748.190604,1.0,4.0,364,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4714.999999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2277,1712903949.871406,2236.6,18.0,4.058,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.2,120.8,0.0,0.0,1,199,147,0.0,0.0,0,0.0,0,1.48,800.0,2350.0,13.58,168.2,107.6,6.3,366,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1138.1900000572205,4.058441558441558,478.628472,748.190604,1.0,4.0,364,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4717.699999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2278,1712903950.271406,2238.0,18.0,4.058,139.0,6,0,4,1,2,0.0,600.0,600.0,131.0,123.2,120.8,0.0,0.0,1,199,147,0.0,0.0,0,0.0,0,1.48,800.0,2380.0,13.58,168.2,107.6,6.3,366,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1138.5899999141693,4.058441558441558,478.628472,748.190604,1.0,4.0,364,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4719.099999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2279,1712903950.681406,2239.5,18.0,4.058,139.0,6,0,4,1,2,0.0,600.0,600.0,131.0,123.2,120.8,0.0,0.0,1,199,147,0.0,0.0,0,0.0,0,1.48,800.0,2380.0,13.58,168.2,107.6,6.3,366,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1139.0,4.058441558441558,478.628472,748.190604,1.0,4.0,364,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4720.599999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2280,1712903951.121406,2241.5,18.0,4.058,139.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.2,120.8,0.0,0.0,1,199,148,0.0,0.0,0,0.0,0,1.54,830.0,2380.0,13.73,173.5,108.0,6.3,367,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1139.4400000572205,4.058441558441558,480.40776,771.76617,1.0,4.0,364,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4722.599999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2281,1712903951.891406,2245.0,18.0,4.024,139.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,199,148,0.0,0.0,0,0.0,0,1.54,830.0,2380.0,13.73,173.5,108.0,6.3,367,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1140.210000038147,4.025764895330113,480.40776,771.76617,1.0,4.0,364,0.0,139.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4726.099999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2282,1712903952.271406,2246.6,18.0,4.024,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,199,148,0.0,0.0,0,0.0,0,1.54,830.0,2380.0,13.73,173.5,108.0,6.3,367,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1140.5899999141693,4.025764895330113,480.40776,771.76617,1.0,4.0,364,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4727.699999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2283,1712903952.661406,2248.2,18.0,4.024,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,199,148,0.0,0.0,0,0.0,0,1.54,830.0,2380.0,13.73,173.5,108.0,6.3,367,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1140.9800000190735,4.025764895330113,480.40776,771.76617,1.0,4.0,365,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4729.299999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2284,1712903953.421406,2250.9,18.0,4.024,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,199,148,0.0,0.0,0,0.0,0,1.54,830.0,2380.0,13.73,173.5,108.0,6.3,367,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1141.7400000095367,4.025764895330113,480.40776,771.76617,1.0,4.0,365,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4731.999999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2285,1712903953.811406,2252.3,18.0,4.024,140.0,6,0,4,1,2,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,199,148,0.0,0.0,0,0.0,0,1.54,830.0,2310.0,13.73,173.5,108.0,6.3,367,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1142.1299998760223,4.025764895330113,480.40776,771.76617,1.0,4.0,365,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4733.399999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2286,1712903954.171406,2253.8,18.0,4.024,140.0,6,0,4,1,3,0.0,600.0,600.0,132.0,124.2,120.8,0.0,0.0,1,199,148,0.0,0.0,0,0.0,0,1.54,830.0,2310.0,13.73,173.5,108.0,6.3,367,185,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1142.4900000095367,4.025764895330113,480.40776,771.76617,1.0,4.0,365,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4734.899999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2287,1712903954.591406,2255.8,18.0,4.054,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.3,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.51,810.0,2310.0,13.44,167.3,110.4,6.2,368,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1142.9100000858307,4.0551500405515,491.08348800000005,744.1872060000001,1.0,4.0,365,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4736.899999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2288,1712903955.421406,2259.5,18.0,4.054,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.3,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.51,810.0,2310.0,13.44,167.3,110.4,6.2,368,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1143.7400000095367,4.0551500405515,491.08348800000005,744.1872060000001,1.0,4.0,365,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4740.599999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2289,1712903955.821406,2261.1,18.0,4.054,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.3,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.51,810.0,2310.0,13.44,167.3,110.4,6.2,368,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1144.1399998664856,4.0551500405515,491.08348800000005,744.1872060000001,1.0,4.0,366,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4742.199999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2290,1712903956.201406,2262.5,18.0,4.054,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.3,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.51,810.0,2310.0,13.44,167.3,110.4,6.2,368,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1144.5199999809265,4.0551500405515,491.08348800000005,744.1872060000001,1.0,4.0,366,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4743.599999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2291,1712903956.931406,2265.1,18.0,4.054,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.3,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.51,810.0,2310.0,13.44,167.3,110.4,6.2,368,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1145.25,4.0551500405515,491.08348800000005,744.1872060000001,1.0,4.0,366,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4746.199999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2292,1712903957.361406,2266.7,18.0,4.054,141.0,6,0,4,1,2,0.0,600.0,600.0,132.0,123.3,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.51,810.0,2380.0,13.44,167.3,110.4,6.2,368,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1145.6800000667572,4.0551500405515,491.08348800000005,744.1872060000001,1.0,4.0,366,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4747.799999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2293,1712903957.701406,2268.3,18.0,4.054,141.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.3,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.51,810.0,2380.0,13.58,167.3,110.4,6.3,369,189,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1146.0199999809265,4.0551500405515,491.08348800000005,744.1872060000001,1.0,4.0,366,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4749.399999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2294,1712903958.131406,2270.2,18.0,4.041,141.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.7,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.45,780.0,2380.0,13.58,168.8,107.9,6.3,369,187,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1146.4500000476837,4.042037186742118,479.962938,750.859536,1.0,4.0,366,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4751.299999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2295,1712903958.951406,2273.7,18.0,4.041,141.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.7,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.45,780.0,2380.0,13.58,168.8,107.9,6.3,369,187,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1147.2699999809265,4.042037186742118,479.962938,750.859536,1.0,4.0,366,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4754.799999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2296,1712903959.391406,2275.4,18.0,4.041,141.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.7,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.45,780.0,2380.0,13.58,168.8,107.9,6.3,369,187,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1147.710000038147,4.042037186742118,479.962938,750.859536,1.0,4.0,367,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4756.499999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2297,1712903959.761406,2276.8,18.0,4.041,141.0,6,0,4,1,4,0.0,600.0,600.0,131.0,123.7,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.45,780.0,2380.0,13.58,168.8,107.9,6.3,369,187,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1148.079999923706,4.042037186742118,479.962938,750.859536,1.0,4.0,367,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4757.899999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2298,1712903960.131406,2278.1,18.0,4.041,141.0,6,0,4,1,2,0.0,600.0,600.0,131.0,123.7,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.45,780.0,2380.0,13.58,168.8,107.9,6.3,369,187,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1148.4500000476837,4.042037186742118,479.962938,750.859536,1.0,4.0,367,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4759.199999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2299,1712903960.951406,2281.2,18.0,4.041,141.0,6,0,4,1,2,0.0,600.0,600.0,131.0,123.7,120.8,0.0,0.0,1,199,149,0.0,0.0,0,0.0,0,1.45,780.0,2390.0,13.58,168.8,107.9,6.3,369,187,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1149.2699999809265,4.042037186742118,479.962938,750.859536,1.0,4.0,367,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4762.299999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2300,1712903961.301406,2282.8,18.0,3.989,141.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.8,0.0,0.0,1,199,150,0.0,0.0,0,0.0,0,1.48,810.0,2390.0,13.58,165.0,106.8,6.1,370,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1149.619999885559,3.9904229848363926,475.06989599999997,733.9563,1.0,4.0,367,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4763.899999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2301,1712903961.711406,2284.7,18.0,3.989,141.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.8,0.0,0.0,1,199,150,0.0,0.0,0,0.0,0,1.48,810.0,2390.0,13.58,165.0,106.8,6.1,370,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1150.0299999713898,3.9904229848363926,475.06989599999997,733.9563,1.0,4.0,367,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4765.799999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2302,1712903962.0814059,2286.3,18.0,3.989,141.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.8,0.0,0.0,1,199,150,0.0,0.0,0,0.0,0,1.48,810.0,2390.0,13.58,165.0,106.8,6.1,370,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1150.3999998569489,3.9904229848363926,475.06989599999997,733.9563,1.0,4.0,367,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4767.399999999995,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2303,1712903962.951406,2289.6,18.0,3.989,141.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.8,0.0,0.0,1,199,150,0.0,0.0,0,0.0,0,1.48,810.0,2390.0,13.58,165.0,106.8,6.1,370,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1151.2699999809265,3.9904229848363926,475.06989599999997,733.9563,1.0,4.0,368,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4770.699999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2304,1712903963.351406,2291.0,18.0,3.989,141.0,6,0,4,1,4,0.0,600.0,600.0,132.0,125.3,120.8,0.0,0.0,1,199,150,0.0,0.0,0,0.0,0,1.48,810.0,2390.0,13.58,165.0,106.8,6.1,370,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1151.670000076294,3.9904229848363926,475.06989599999997,733.9563,1.0,4.0,368,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4772.099999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2305,1712903963.711406,2292.3,18.0,3.989,141.0,6,0,4,1,2,0.0,600.0,600.0,132.0,125.3,120.8,0.0,0.0,1,199,150,0.0,0.0,0,0.0,0,1.48,810.0,2390.0,13.58,165.0,106.8,6.1,370,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1152.0299999713898,3.9904229848363926,475.06989599999997,733.9563,1.0,4.0,368,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4773.399999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2306,1712903964.461406,2295.4,18.0,3.989,141.0,6,0,4,1,2,0.0,600.0,600.0,132.0,125.3,120.8,0.0,0.0,1,199,150,0.0,0.0,0,0.0,0,1.48,810.0,2390.0,13.58,165.0,106.8,6.1,370,180,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1152.7799999713898,3.9904229848363926,475.06989599999997,733.9563,1.0,4.0,368,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4776.499999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2307,1712903964.881406,2297.3,18.0,4.002,141.0,6,0,4,1,4,0.0,600.0,600.0,131.0,124.9,120.8,0.0,0.0,1,199,151,0.0,0.0,0,0.0,0,1.48,810.0,2390.0,13.65,165.0,106.8,6.2,371,182,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1153.2000000476837,4.00320256204964,475.06989599999997,733.9563,1.0,4.0,368,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4778.399999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2308,1712903965.241406,2298.9,18.0,4.002,141.0,6,0,4,1,4,0.0,600.0,600.0,131.0,124.9,120.8,0.0,0.0,1,199,151,0.0,0.0,0,0.0,0,1.51,810.0,2390.0,13.65,174.6,108.5,6.2,371,182,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1153.5599999427795,4.00320256204964,482.63187,776.659212,1.0,4.0,368,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4779.999999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2309,1712903965.631406,2300.5,18.0,4.002,141.0,6,0,4,1,4,0.0,600.0,600.0,131.0,124.9,120.8,0.0,0.0,1,199,151,0.0,0.0,0,0.0,0,1.51,810.0,2390.0,13.65,174.6,108.5,6.2,371,182,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1153.9500000476837,4.00320256204964,482.63187,776.659212,1.0,4.0,368,0.0,141.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4781.599999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2310,1712903966.381406,2303.4,18.0,4.002,140.0,6,0,4,1,4,0.0,600.0,600.0,131.0,124.9,120.8,0.0,0.0,1,199,151,0.0,0.0,0,0.0,0,1.51,810.0,2390.0,13.65,174.6,108.5,6.2,371,182,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1154.7000000476837,4.00320256204964,482.63187,776.659212,1.0,4.0,369,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4784.499999999994,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2311,1712903966.761406,2304.7,18.0,4.002,140.0,6,0,4,1,4,0.0,600.0,600.0,131.0,124.9,120.8,0.0,0.0,1,199,151,0.0,0.0,0,0.0,0,1.51,810.0,2390.0,13.65,174.6,108.5,6.2,371,182,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1155.079999923706,4.00320256204964,482.63187,776.659212,1.0,4.0,369,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4785.799999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2312,1712903967.111406,2306.0,18.0,4.002,140.0,6,0,4,1,2,0.0,600.0,600.0,131.0,124.9,120.8,0.0,0.0,1,199,151,0.0,0.0,0,0.0,0,1.51,810.0,2290.0,13.65,174.6,108.5,6.2,371,182,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1155.4300000667572,4.00320256204964,482.63187,776.659212,1.0,4.0,369,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4787.099999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2313,1712903967.981406,2309.8,18.0,4.034,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.9,120.8,0.0,0.0,1,199,151,0.0,0.0,0,0.0,0,1.51,810.0,2290.0,13.65,174.6,108.5,6.2,372,182,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1156.2999999523163,4.035512510088781,482.63187,776.659212,1.0,4.0,369,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4790.899999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2314,1712903968.391406,2311.7,18.0,4.034,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.9,120.8,0.0,0.0,1,199,152,0.0,0.0,0,0.0,0,1.48,790.0,2290.0,13.25,163.2,107.9,6.1,372,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1156.710000038147,4.035512510088781,479.962938,725.9495039999999,1.0,4.0,369,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4792.799999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2315,1712903968.771406,2313.2,18.0,4.034,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.9,120.8,0.0,0.0,1,199,152,0.0,0.0,0,0.0,0,1.48,790.0,2290.0,13.25,163.2,107.9,6.1,372,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1157.0899999141693,4.035512510088781,479.962938,725.9495039999999,1.0,4.0,369,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4794.299999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2316,1712903969.171406,2314.8,18.0,4.034,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.9,120.8,0.0,0.0,1,199,152,0.0,0.0,0,0.0,0,1.48,790.0,2290.0,13.25,163.2,107.9,6.1,372,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1157.4900000095367,4.035512510088781,479.962938,725.9495039999999,1.0,4.0,370,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4795.899999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2317,1712903969.901406,2317.6,18.0,4.034,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.9,120.8,0.0,0.0,1,199,152,0.0,0.0,0,0.0,0,1.48,790.0,2290.0,13.25,163.2,107.9,6.1,372,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1158.2200000286102,4.035512510088781,479.962938,725.9495039999999,1.0,4.0,370,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4798.6999999999925,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
2318,1712903970.301406,2318.9,18.0,4.034,140.0,6,0,4,1,4,0.0,600.0,600.0,132.0,123.9,120.8,0.0,0.0,1,199,152,0.0,0.0,0,0.0,0,1.48,790.0,2290.0,13.25,163.2,107.9,6.1,372,186,0,0,0,0.0,2483,0,0,0,1,19,0.0,0,0,0.0,0,0,1.0,1158.619999885559,4.035512510088781,479.962938,725.9495039999999,1.0,4.0,370,0.0,140.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,4799.999999999993,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
