index,index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec), ElapsedTime (sec), DragFactor, AverageBoatSpeed (m/s), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
64,64,0.0,17.0,0.0,0.0,127.0,180.93952054945728,0.0,0.0,158.59484580568488,10.918128127623236,0.0,0.0,50.457535,14.345344,1458889177.0,67.0,0.0,3.1526875760679816,0.0,0.0,1.0,4.0,19,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,180.93952054945728,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
65,65,0.0,17.0,0.0,0.0,127.0,183.6968443217077,0.0,0.0,158.44698728901903,10.947873406863676,0.0,0.0,50.45752,14.345313,1458889178.0,68.0,0.0,3.155629580308542,0.0,0.0,1.0,4.0,20,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,183.6968443217077,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
66,66,0.0,17.0,0.0,0.0,129.0,187.35451172950883,0.0,0.0,158.00018962400773,10.956075323663324,0.0,0.0,50.4575,14.345272,1458889179.0,69.0,0.0,3.164553164080673,0.0,0.0,1.0,4.0,20,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,187.35451172950883,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
67,67,0.0,17.0,0.0,0.0,129.0,190.58072855310203,0.0,0.0,157.8774331868994,10.926999093684852,0.0,0.0,50.457484,14.345234,1458889180.0,70.0,0.0,3.1670137391205686,0.0,0.0,1.0,4.0,20,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,190.58072855310203,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
68,68,0.0,17.0,0.0,0.0,129.0,193.35209689011955,0.0,0.0,157.89691190421766,10.903462535420182,0.0,0.0,50.457468,14.345204,1458889181.0,71.0,0.0,3.1666230451885378,0.0,0.0,1.0,4.0,20,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,193.35209689011955,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
69,69,0.0,17.0,0.0,0.0,130.0,196.5261459057376,0.0,0.0,157.87140084697066,10.913569146877828,0.0,0.0,50.457451,14.345168,1458889182.0,72.0,0.0,3.167134752194063,0.0,0.0,1.0,4.0,21,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,196.5261459057376,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
70,70,0.0,17.0,0.0,0.0,130.0,199.93729292732536,0.0,0.0,157.25087326440527,10.867118581781842,0.0,0.0,50.457433,14.345129,1458889183.0,73.0,0.0,3.1796325808587937,0.0,0.0,1.0,4.0,21,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,199.93729292732536,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
71,71,0.0,17.0,0.0,0.0,130.0,202.8086581581804,0.0,0.0,157.45065745398597,10.809821725285357,0.0,0.0,50.457418,14.345096,1458889184.0,74.0,0.0,3.175598045032756,0.0,0.0,1.0,4.0,21,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,202.8086581581804,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
72,72,0.0,18.0,0.0,0.0,131.0,205.7357646936602,0.0,0.0,157.89460187673902,10.850999391659112,0.0,0.0,50.457404,14.345061,1458889185.0,75.0,0.0,3.1666693734743814,0.0,0.0,1.0,4.0,22,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,205.7357646936602,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
73,73,0.0,18.0,0.0,0.0,131.0,209.03329437075752,0.0,0.0,156.8559440571951,10.765240016978863,0.0,0.0,50.457386,14.345024,1458889186.0,76.0,0.0,3.187638205267393,0.0,0.0,1.0,4.0,22,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,209.03329437075752,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
74,74,0.0,18.0,0.0,0.0,131.0,212.2595166038201,0.0,0.0,157.5973815562746,10.671069619088891,0.0,0.0,50.45737,14.344986,1458889187.0,77.0,0.0,3.1726415443105624,0.0,0.0,1.0,4.0,22,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,212.2595166038201,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
75,75,0.0,18.0,0.0,0.0,131.0,215.4257415313059,0.0,0.0,158.5408433141402,10.712383860696857,0.0,0.0,50.457355,14.344948,1458889188.0,78.0,0.0,3.153761450664651,0.0,0.0,1.0,4.0,22,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,215.4257415313059,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
76,76,0.0,19.0,0.0,0.0,130.0,218.9525405840981,0.0,0.0,157.5167547156162,10.64458296988064,0.0,0.0,50.457337,14.344907,1458889189.0,79.0,0.0,3.1742654989477765,0.0,0.0,1.0,4.0,23,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,218.9525405840981,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
77,77,0.0,19.0,0.0,0.0,130.0,222.11876710747208,0.0,0.0,157.99370358147374,10.574029404413375,0.0,0.0,50.457322,14.344869,1458889190.0,80.0,0.0,3.164683077019974,0.0,0.0,1.0,4.0,23,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,222.11876710747208,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
78,78,0.0,19.0,0.0,0.0,130.0,224.99638341174423,0.0,0.0,158.57883523455294,10.572817260321369,0.0,0.0,50.45731,14.344833,1458889191.0,81.0,0.0,3.1530058803903636,0.0,0.0,1.0,4.0,23,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,224.99638341174423,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
79,79,0.0,18.0,0.0,0.0,129.0,228.59340459817045,0.0,0.0,158.18813484451735,10.560599790377973,0.0,0.0,50.457295,14.344788,1458889192.0,82.0,0.0,3.16079332050693,0.0,0.0,1.0,4.0,24,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,228.59340459817045,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
80,80,0.0,18.0,0.0,0.0,129.0,231.87892934058723,0.0,0.0,157.90486679807978,10.536303018630845,0.0,0.0,50.457279,14.344749,1458889193.0,83.0,0.0,3.1664635178051417,0.0,0.0,1.0,4.0,24,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,231.87892934058723,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
81,81,0.0,18.0,0.0,0.0,129.0,234.50888694221385,0.0,0.0,157.76816002996196,10.488414238878017,0.0,0.0,50.457267,14.344717,1458889194.0,84.0,0.0,3.169207271638614,0.0,0.0,1.0,4.0,24,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,234.50888694221385,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
82,82,0.0,18.0,0.0,0.0,129.0,237.8575444175748,0.0,0.0,158.06349060408763,10.519775223414332,0.0,0.0,50.457252,14.344676,1458889195.0,85.0,0.0,3.1632858295682205,0.0,0.0,1.0,4.0,25,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,237.8575444175748,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
83,83,0.0,18.0,0.0,0.0,129.0,241.20620269050127,0.0,0.0,157.16829200287685,10.528035293549165,0.0,0.0,50.457237,14.344635,1458889196.0,86.0,0.0,3.181303261798174,0.0,0.0,1.0,4.0,25,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,241.20620269050127,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
84,84,0.0,18.0,0.0,0.0,129.0,244.01474956275032,0.0,0.0,157.04596377116886,10.47818510276706,0.0,0.0,50.457224,14.344601,1458889197.0,87.0,0.0,3.183781282838624,0.0,0.0,1.0,4.0,25,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,244.01474956275032,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
85,85,0.0,18.0,0.0,0.0,129.0,247.18215430066329,0.0,0.0,157.78713138638508,10.547879766052896,0.0,0.0,50.457208,14.344564,1458889198.0,88.0,0.0,3.168826225603993,0.0,0.0,1.0,4.0,26,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,247.18215430066329,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
86,86,0.0,18.0,0.0,0.0,129.0,250.64817326990837,0.0,0.0,156.7528521481027,10.547882258926991,0.0,0.0,50.457192,14.344522,1458889199.0,89.0,0.0,3.189734624589744,0.0,0.0,1.0,4.0,26,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,250.64817326990837,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
87,87,0.0,18.0,0.0,0.0,129.0,253.64084616090932,0.0,0.0,156.7528153959826,10.545915411816072,0.0,0.0,50.457179,14.344485,1458889200.0,90.0,0.0,3.1897353724519735,0.0,0.0,1.0,4.0,26,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,253.64084616090932,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
88,88,0.0,18.0,0.0,0.0,129.0,256.5679633002582,0.0,0.0,157.19250942480537,10.629328776652176,0.0,0.0,50.457165,14.34445,1458889201.0,91.0,0.0,3.1808131432571862,0.0,0.0,1.0,4.0,26,0.0,129.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,256.5679633002582,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
89,89,0.0,18.0,0.0,0.0,132.0,259.8554162618405,0.0,0.0,156.33478825922262,10.668836011591385,0.0,0.0,50.45715,14.34441,1458889202.0,92.0,0.0,3.198264478223091,0.0,0.0,1.0,4.0,27,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,259.8554162618405,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
90,90,0.0,18.0,0.0,0.0,132.0,263.3214383600977,0.0,0.0,156.2182289479266,10.638962145463648,0.0,0.0,50.457134,14.344368,1458889203.0,93.0,0.0,3.200650803477415,0.0,0.0,1.0,4.0,27,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,263.3214383600977,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
91,91,0.0,18.0,0.0,0.0,132.0,266.07437474954486,0.0,0.0,156.65688474860468,10.61879673109116,0.0,0.0,50.457122,14.344334,1458889204.0,94.0,0.0,3.1916886436390945,0.0,0.0,1.0,4.0,27,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,266.07437474954486,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
92,92,0.0,18.0,0.0,0.0,132.0,269.3618299296237,0.0,0.0,156.95438088449072,10.638167960110763,0.0,0.0,50.457107,14.344294,1458889205.0,95.0,0.0,3.1856390193273474,0.0,0.0,1.0,4.0,28,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,269.3618299296237,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
93,93,0.0,18.0,0.0,0.0,132.0,272.70892002753004,0.0,0.0,156.6685798641323,10.64763483102627,0.0,0.0,50.45709,14.344255,1458889206.0,96.0,0.0,3.1914503880332292,0.0,0.0,1.0,4.0,28,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,272.70892002753004,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
94,94,0.0,18.0,0.0,0.0,132.0,275.6360411159,0.0,0.0,156.5292849647836,10.62812684229497,0.0,0.0,50.457076,14.34422,1458889207.0,97.0,0.0,3.194290449307881,0.0,0.0,1.0,4.0,28,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,275.6360411159,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
95,95,0.0,18.0,0.0,0.0,131.0,279.2204340231008,0.0,0.0,156.81659537917005,10.63793344341542,0.0,0.0,50.457059,14.344177,1458889208.0,98.0,0.0,3.188438052688491,0.0,0.0,1.0,4.0,29,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,279.2204340231008,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
96,96,0.0,18.0,0.0,0.0,131.0,282.7472480331376,0.0,0.0,156.67203367382282,10.618376414030047,0.0,0.0,50.457041,14.344136,1458889209.0,99.0,0.0,3.191380033024626,0.0,0.0,1.0,4.0,29,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,282.7472480331376,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
97,97,0.0,18.0,0.0,0.0,131.0,285.7350299726158,0.0,0.0,156.96059375560483,10.61837886305302,0.0,0.0,50.457026,14.344101,1458889210.0,100.0,0.0,3.1855129242090148,0.0,0.0,1.0,4.0,29,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,285.7350299726158,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
98,98,0.0,18.0,0.0,0.0,131.0,288.96167297620605,0.0,0.0,156.96055755421247,10.598619777318266,0.0,0.0,50.457011,14.344062,1458889211.0,101.0,0.0,3.185513658915906,0.0,0.0,1.0,4.0,29,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,288.96167297620605,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
99,99,0.0,18.0,0.0,0.0,131.0,292.60642066771874,0.0,0.0,157.25318028989412,10.60825975103503,0.0,0.0,50.456994,14.344018,1458889212.0,102.0,0.0,3.17958593319548,0.0,0.0,1.0,4.0,30,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,292.60642066771874,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
100,100,0.0,18.0,0.0,0.0,131.0,295.71270221336914,0.0,0.0,157.11028064749758,10.589546227025846,0.0,0.0,50.456979,14.343981,1458889213.0,103.0,0.0,3.1824779253105095,0.0,0.0,1.0,4.0,30,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,295.71270221336914,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
101,101,0.0,18.0,0.0,0.0,131.0,298.2216673287608,0.0,0.0,157.8508084070712,10.62629133507656,0.0,0.0,50.456967,14.343951,1458889214.0,104.0,0.0,3.1675479210127477,0.0,0.0,1.0,4.0,30,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,298.2216673287608,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
102,102,0.0,18.0,0.0,0.0,131.0,301.68655217823937,0.0,0.0,157.7131845907799,10.679400605009336,0.0,0.0,50.45695,14.34391,1458889215.0,105.0,0.0,3.1703119894342087,0.0,0.0,1.0,4.0,31,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,301.68655217823937,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
103,103,0.0,18.0,0.0,0.0,131.0,305.0920116766589,0.0,0.0,157.41943969960906,10.671696777549329,0.0,0.0,50.456934,14.343869,1458889216.0,106.0,0.0,3.176227795970498,0.0,0.0,1.0,4.0,31,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,305.0920116766589,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
104,104,0.0,18.0,0.0,0.0,131.0,307.7835106165202,0.0,0.0,157.99048378026706,10.69022688191168,0.0,0.0,50.45692,14.343838,1458889217.0,107.0,0.0,3.164747572362645,0.0,0.0,1.0,4.0,31,0.0,131.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,307.7835106165202,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
105,105,0.0,18.0,0.0,0.0,132.0,311.0097549611558,0.0,0.0,158.13442485092145,10.556941936683684,0.0,0.0,50.456904,14.3438,1458889218.0,108.0,0.0,3.161866876686506,0.0,0.0,1.0,4.0,32,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,311.0097549611558,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
106,106,0.0,18.0,0.0,0.0,132.0,314.35843175408866,0.0,0.0,160.55765336773482,10.369725899448229,0.0,0.0,50.456889,14.343759,1458889219.0,109.0,0.0,3.1141461619074615,0.0,0.0,1.0,4.0,32,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,314.35843175408866,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
107,107,0.0,18.0,0.0,0.0,132.0,317.35111933922747,0.0,0.0,163.86431849580882,10.275271074829906,0.0,0.0,50.456876,14.343722,1458889220.0,110.0,0.0,3.0513049124406457,0.0,0.0,1.0,4.0,32,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,317.35111933922747,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
108,108,0.0,18.0,0.0,0.0,132.0,320.1596819641678,0.0,0.0,166.1395517977351,10.342419692528749,0.0,0.0,50.456863,14.343688,1458889221.0,111.0,0.0,3.0095181706564365,0.0,0.0,1.0,4.0,32,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,320.1596819641678,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
109,109,0.0,17.0,0.0,0.0,132.0,323.5049747680507,0.0,0.0,166.1406280982744,10.193194994439953,0.0,0.0,50.456847,14.343648,1458889222.0,112.0,0.0,3.00949867424507,0.0,0.0,1.0,4.0,33,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,323.5049747680507,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
110,110,0.0,17.0,0.0,0.0,132.0,326.67239678035264,0.0,0.0,167.78491360238698,10.035187106097688,0.0,0.0,50.456831,14.343611,1458889223.0,113.0,0.0,2.980005706501653,0.0,0.0,1.0,4.0,33,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,326.67239678035264,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
111,111,0.0,17.0,0.0,0.0,132.0,329.480614538229,0.0,0.0,169.802723157332,10.092612384853654,0.0,0.0,50.456817,14.343578,1458889224.0,114.0,0.0,2.944593530085623,0.0,0.0,1.0,4.0,33,0.0,132.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,329.480614538229,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
112,112,0.0,17.0,0.0,0.0,130.0,332.8863858490337,0.0,0.0,167.9163006291621,9.93600029111014,0.0,0.0,50.4568,14.343538,1458889225.0,115.0,0.0,2.9776739847564553,0.0,0.0,1.0,4.0,34,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,332.8863858490337,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
113,113,0.0,17.0,0.0,0.0,130.0,336.0038714747829,0.0,0.0,168.59069393964106,9.696236049947151,0.0,0.0,50.456783,14.343503,1458889226.0,116.0,0.0,2.965762749508643,0.0,0.0,1.0,4.0,34,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,336.0038714747829,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
114,114,0.0,17.0,0.0,0.0,130.0,338.87337864963,0.0,0.0,171.16539696339166,9.66064324989823,0.0,0.0,50.45677,14.343468,1458889227.0,117.0,0.0,2.921151172318658,0.0,0.0,1.0,4.0,34,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,338.87337864963,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
115,115,0.0,17.0,0.0,0.0,130.0,341.50335726125,0.0,0.0,169.78567505660436,9.660645448395757,0.0,0.0,50.456758,14.343436,1458889228.0,118.0,0.0,2.9448891953535328,0.0,0.0,1.0,4.0,34,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,341.50335726125,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
116,116,0.0,16.0,0.0,0.0,130.0,343.77334628195047,0.0,0.0,169.7856370307285,9.60042306216056,0.0,0.0,50.456747,14.343409,1458889229.0,119.0,0.0,2.944889854902791,0.0,0.0,1.0,4.0,35,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,343.77334628195047,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
117,117,0.0,16.0,0.0,0.0,130.0,345.9253933857445,0.0,0.0,170.83369108709704,9.58949884718246,0.0,0.0,50.456736,14.343384,1458889230.0,120.0,0.0,2.926823139032232,0.0,0.0,1.0,4.0,35,0.0,130.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,345.9253933857445,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
118,118,0.0,20.0,0.0,0.0,127.0,349.1516464611074,0.0,0.0,171.0251938765546,9.69888904760223,0.0,0.0,50.45672,14.343346,1458889231.0,121.0,0.0,2.923545874538802,0.0,0.0,1.0,4.0,35,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,349.1516464611074,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
119,119,0.0,20.0,0.0,0.0,127.0,352.2065347977518,0.0,0.0,169.1267314094853,9.67988040496203,0.0,0.0,50.456707,14.343308,1458889232.0,122.0,0.0,2.9563629346647327,0.0,0.0,1.0,4.0,36,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,352.2065347977518,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
120,120,0.0,20.0,0.0,0.0,127.0,354.60457281508155,0.0,0.0,169.45359413434514,9.619935699209345,0.0,0.0,50.456697,14.343278,1458889233.0,123.0,0.0,2.950660341872673,0.0,0.0,1.0,4.0,36,0.0,127.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,354.60457281508155,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
121,121,0.0,23.0,0.0,0.0,122.0,357.7751470238899,0.0,0.0,169.95282479023248,9.711777735271328,0.0,0.0,50.456683,14.343239,1458889234.0,124.0,0.0,2.9419928772418733,0.0,0.0,1.0,4.0,36,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,357.7751470238899,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
122,122,0.0,23.0,0.0,0.0,122.0,361.0018071684122,0.0,0.0,167.90891547650824,9.68103795520271,0.0,0.0,50.456668,14.3432,1458889235.0,125.0,0.0,2.9778049520542216,0.0,0.0,1.0,4.0,37,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,361.0018071684122,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
123,123,0.0,23.0,0.0,0.0,122.0,363.515035123032,0.0,0.0,167.86409765084653,9.559097187175194,0.0,0.0,50.456657,14.343169,1458889236.0,126.0,0.0,2.9785999924771795,0.0,0.0,1.0,4.0,37,0.0,122.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,363.515035123032,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
124,124,0.0,18.0,0.0,0.0,121.0,366.6812945235908,0.0,0.0,169.42336339299047,9.620344751280376,0.0,0.0,50.456642,14.343131,1458889237.0,127.0,0.0,2.951186837438776,0.0,0.0,1.0,4.0,37,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,366.6812945235908,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
125,125,0.0,18.0,0.0,0.0,121.0,369.9075520592117,0.0,0.0,167.8978710648324,9.788776526257369,0.0,0.0,50.456626,14.343093,1458889238.0,128.0,0.0,2.9780008336551753,0.0,0.0,1.0,4.0,38,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,369.9075520592117,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
126,126,0.0,18.0,0.0,0.0,121.0,372.8948945347333,0.0,0.0,165.2497508609643,9.916556710457836,0.0,0.0,50.456612,14.343057,1458889239.0,129.0,0.0,3.0257231698986558,0.0,0.0,1.0,4.0,38,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,372.8948945347333,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
127,127,0.0,18.0,0.0,0.0,121.0,375.8220368300035,0.0,0.0,163.2958294896919,10.009648638475976,0.0,0.0,50.456598,14.343022,1458889240.0,130.0,0.0,3.0619275554221224,0.0,0.0,1.0,4.0,38,0.0,121.0,0.0,0.0,0.0,0.0,0.0,142,146,160,167,180,192,375.8220368300035,0.0,0.0,0.0,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
