index,TimeStamp (sec), Horizontal (meters), Stroke500mPace (sec/500m), Power (watts),Cals, Cadence (stokes/min), HRCur (bpm),DutyCycle,Rowfile_Id, lapIdx, ElapsedTime (sec), DriveLength (meters), StrokeDistance (meters), DriveTime (ms), DragFactor, StrokeRecoveryTime (ms), AverageDriveForce (lbs), AverageBoatSpeed (m/s), PeakDriveForce (lbs), AverageDriveForce (N), PeakDriveForce (N), Calories (kCal), WorkoutState, Stroke Number,driveenergy,hr_ut2,hr_ut1,hr_at,hr_tr,hr_an,hr_max,lim_ut2,lim_ut1,lim_at,lim_tr,lim_an,lim_max,cum_dist,pw_ut2,pw_ut1,pw_at,pw_tr,pw_an,pw_max,limpw_ut2,limpw_ut1,limpw_at,limpw_tr,limpw_an
860,1452629037.158,200.218,120.76294999999999,198.7315,12.9939,21.0,156.0,0.3333333,,2.0,2446.2799999713898,0.0,0.0,0.0,0.0,0.0,0.0,4.140342712727704,0.0,0.0,0.0,1.0,4.0,858,567.8042857142858,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,10014.785000000002,0.0,0.0,198.7315,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
861,1452629040.062,212.147,122.0617,192.4553,13.7744,21.0,156.0,0.3333333,,2.0,2449.184000015259,0.0,0.0,0.0,0.0,0.0,0.0,4.09628900793615,0.0,0.0,0.0,1.0,4.0,859,549.8722857142857,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,10026.714000000002,0.0,0.0,192.4553,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
862,1452629042.871,223.474,123.62049999999999,185.2664,14.50132,21.0,156.0,0.3333333,,2.0,2451.9930000305176,0.0,0.0,0.0,0.0,0.0,0.0,4.044636609623809,0.0,0.0,0.0,1.0,4.0,860,529.3325714285714,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,10038.041000000001,0.0,0.0,185.2664,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
863,1452629045.758,235.2481,122.8878,188.5999,15.26607,21.0,156.0,0.3333333,,2.0,2454.8799998760223,0.0,0.0,0.0,0.0,0.0,0.0,4.068752146266757,0.0,0.0,0.0,1.0,4.0,861,538.856857142857,0.0,0.0,156.0,0.0,0.0,0.0,142,146,160,167,180,192,10049.815100000002,0.0,0.0,188.5999,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
864,1452629048.574,246.7272,122.53365,190.2401,16.01154,21.0,157.0,0.3333333,,2.0,2457.6959998607635,0.0,0.0,0.0,0.0,0.0,0.0,4.080511761463076,0.0,0.0,0.0,1.0,4.0,862,543.5431428571429,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,10061.294200000002,0.0,0.0,190.2401,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
865,1452629051.466,258.566,122.42840000000001,190.731,16.78349,21.0,157.0,0.3333333,,2.0,2460.588000059128,0.0,0.0,0.0,0.0,0.0,0.0,4.084019720914428,0.0,0.0,0.0,1.0,4.0,863,544.9457142857143,0.0,0.0,157.0,0.0,0.0,0.0,142,146,160,167,180,192,10073.133000000002,0.0,0.0,190.731,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
866,1452629054.264,269.9794,122.3612,191.0455,17.52513,21.0,158.0,0.3333333,,2.0,2463.385999917984,0.0,0.0,0.0,0.0,0.0,0.0,4.086262638810342,0.0,0.0,0.0,1.0,4.0,864,545.8442857142857,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,10084.546400000001,0.0,0.0,191.0455,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
867,1452629057.162,281.7582,122.85764999999999,188.739,18.28723,20.0,158.0,0.3333333,,2.0,2466.2839999198914,0.0,0.0,0.0,0.0,0.0,0.0,4.069750642308396,0.0,0.0,0.0,1.0,4.0,865,566.217,0.0,0.0,158.0,0.0,0.0,0.0,142,146,160,167,180,192,10096.325200000001,0.0,0.0,188.739,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
868,1452629060.059,293.453,124.109,183.0874,19.03868,21.0,159.0,0.3333333,,2.0,2469.180999994278,0.0,0.0,0.0,0.0,0.0,0.0,4.028716692584744,0.0,0.0,0.0,1.0,4.0,866,523.1068571428572,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,10108.02,0.0,0.0,183.0874,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
869,1452629062.867,304.7822,123.71475,184.8432,19.7662,21.0,159.0,0.3333333,,2.0,2471.989000082016,0.0,0.0,0.0,0.0,0.0,0.0,4.041555271299502,0.0,0.0,0.0,1.0,4.0,867,528.1234285714286,0.0,0.0,159.0,0.0,0.0,0.0,142,146,160,167,180,192,10119.3492,0.0,0.0,184.8432,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
870,1452629065.762,316.7688,121.02745,197.4315,20.55713,21.0,160.0,0.3333333,,2.0,2474.8840000629425,0.0,0.0,0.0,0.0,0.0,0.0,4.1312941816092135,0.0,0.0,0.0,1.0,4.0,868,564.0899999999999,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,10131.3358,0.0,0.0,197.4315,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
871,1452629068.57,328.0989,123.52275,185.7065,21.28483,21.0,160.0,0.3333333,,2.0,2477.691999912262,0.0,0.0,0.0,0.0,0.0,0.0,4.047837341704261,0.0,0.0,0.0,1.0,4.0,869,530.5899999999999,0.0,0.0,160.0,160.0,0.0,0.0,142,146,160,167,180,192,10142.6659,0.0,0.0,185.7065,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
872,1452629071.367,339.4973,122.59475,189.9557,22.02464,21.0,161.0,0.3333333,,2.0,2480.489000082016,0.0,0.0,0.0,0.0,0.0,0.0,4.078478075121487,0.0,0.0,0.0,1.0,4.0,870,542.7305714285715,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10154.0643,0.0,0.0,189.9557,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
873,1452629074.164,350.8286,123.34254999999999,186.5216,22.75536,21.0,161.0,0.3333333,,2.0,2483.2860000133514,0.0,0.0,0.0,0.0,0.0,0.0,4.053751118328591,0.0,0.0,0.0,1.0,4.0,871,532.9188571428572,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10165.3956,0.0,0.0,186.5216,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
874,1452629077.056,362.4599,124.78235,180.1393,23.49973,21.0,161.0,0.3333333,,2.0,2486.177999973297,0.0,0.0,0.0,0.0,0.0,0.0,4.006976948262315,0.0,0.0,0.0,1.0,4.0,872,514.6837142857142,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10177.0269,0.0,0.0,180.1393,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
875,1452629079.761,373.362,123.79334999999999,184.4914,24.19918,22.0,161.0,0.3333333,,2.0,2488.882999897003,0.0,0.0,0.0,0.0,0.0,0.0,4.038989170258338,0.0,0.0,0.0,1.0,4.0,873,503.1583636363637,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10187.929,0.0,0.0,184.4914,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
876,1452629082.569,384.7835,122.89435,188.5699,24.93904,21.0,161.0,0.3333333,,2.0,2491.690999984741,0.0,0.0,0.0,0.0,0.0,0.0,4.068535290678538,0.0,0.0,0.0,1.0,4.0,874,538.7711428571429,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10199.3505,0.0,0.0,188.5699,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
877,1452629085.36,395.972,124.54695000000001,181.1626,25.65249,21.0,161.0,0.3333333,,2.0,2494.481999874115,0.0,0.0,0.0,0.0,0.0,0.0,4.014550336238663,0.0,0.0,0.0,1.0,4.0,875,517.6074285714285,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10210.539,0.0,0.0,181.1626,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
878,1452629088.159,407.1653,125.00515000000001,179.178,26.36464,21.0,161.0,0.3333333,,2.0,2497.2809998989105,0.0,0.0,0.0,0.0,0.0,0.0,3.99983520678948,0.0,0.0,0.0,1.0,4.0,876,511.9371428571429,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10221.732300000001,0.0,0.0,179.178,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
879,1452629091.067,419.0747,122.56035,190.1158,27.14141,21.0,161.0,0.3333333,,2.0,2500.188999891281,0.0,0.0,0.0,0.0,0.0,0.0,4.079622814393073,0.0,0.0,0.0,1.0,4.0,877,543.188,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10233.641700000002,0.0,0.0,190.1158,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
880,1452629093.772,430.1143,122.114,192.2081,27.85919,22.0,161.0,0.3333333,,2.0,2502.8940000534058,0.0,0.0,0.0,0.0,0.0,0.0,4.094534615195637,0.0,0.0,0.0,1.0,4.0,878,524.2039090909092,0.0,0.0,0.0,161.0,0.0,0.0,142,146,160,167,180,192,10244.681300000002,0.0,0.0,192.2081,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
881,1452629096.669,441.8825,123.2033,187.1547,28.62025,21.0,162.0,0.3333333,,2.0,2505.790999889374,0.0,0.0,0.0,0.0,0.0,0.0,4.058332853097279,0.0,0.0,0.0,1.0,4.0,879,534.7277142857142,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,10256.449500000002,0.0,0.0,187.1547,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
882,1452629099.557,453.6594,122.77929999999999,189.1005,29.38519,21.0,162.0,0.3333333,,2.0,2508.678999900818,0.0,0.0,0.0,0.0,0.0,0.0,4.0723477003045305,0.0,0.0,0.0,1.0,4.0,880,540.2871428571428,0.0,0.0,0.0,162.0,0.0,0.0,142,146,160,167,180,192,10268.226400000003,0.0,0.0,189.1005,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
883,1452629102.356,465.0729,122.61800000000001,189.8477,30.12654,21.0,163.0,0.3333333,,2.0,2511.4779999256134,0.0,0.0,0.0,0.0,0.0,0.0,4.077704741555073,0.0,0.0,0.0,1.0,4.0,881,542.422,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,10279.639900000004,0.0,0.0,189.8477,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
884,1452629105.156,476.5517,121.89785,193.2324,30.876,21.0,163.0,0.3333333,,2.0,2514.2779998779297,0.0,0.0,0.0,0.0,0.0,0.0,4.101795068575861,0.0,0.0,0.0,1.0,4.0,882,552.0925714285715,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,10291.118700000005,0.0,0.0,193.2324,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
885,1452629107.962,488.0248,122.24545,191.5888,31.62337,21.0,163.0,0.3333333,,2.0,2517.0839998722076,0.0,0.0,0.0,0.0,0.0,0.0,4.090131779955819,0.0,0.0,0.0,1.0,4.0,883,547.3965714285714,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,10302.591800000004,0.0,0.0,191.5888,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
886,1452629110.758,499.3569,123.28110000000001,186.8008,32.35463,21.0,163.0,0.3333333,,2.0,2519.8799998760223,0.0,0.0,0.0,0.0,0.0,0.0,4.055771728188668,0.0,0.0,0.0,1.0,4.0,884,533.7165714285715,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,10313.923900000003,0.0,0.0,186.8008,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
887,1452629113.663,511.197,122.94215,188.35,33.12319,21.0,163.0,0.3333333,,2.0,2522.7850000858307,0.0,0.0,0.0,0.0,0.0,0.0,4.066953441110311,0.0,0.0,0.0,1.0,4.0,885,538.1428571428571,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,10325.764000000003,0.0,0.0,188.35,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
888,1452629116.351,522.0958,122.8656,188.7022,33.8266,22.0,163.0,0.3333333,,2.0,2525.473000049591,0.0,0.0,0.0,0.0,0.0,0.0,4.069487309710773,0.0,0.0,0.0,1.0,4.0,886,514.6423636363636,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,10336.662800000004,0.0,0.0,188.7022,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
889,1452629119.266,534.0122,122.7428,189.2692,34.6025,21.0,164.0,0.3333333,,2.0,2528.388000011444,0.0,0.0,0.0,0.0,0.0,0.0,4.073558693463079,0.0,0.0,0.0,1.0,4.0,887,540.7691428571428,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10348.579200000004,0.0,0.0,189.2692,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
890,1452629122.067,545.4246,122.80855,188.9654,35.3432,22.0,164.0,0.3333333,,2.0,2531.188999891281,0.0,0.0,0.0,0.0,0.0,0.0,4.071377766450301,0.0,0.0,0.0,1.0,4.0,888,515.3601818181818,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10359.991600000003,0.0,0.0,188.9654,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
891,1452629124.769,556.4614,122.12995000000001,192.1328,36.06131,22.0,164.0,0.3333333,,2.0,2533.891000032425,0.0,0.0,0.0,0.0,0.0,0.0,4.093999874723604,0.0,0.0,0.0,1.0,4.0,889,523.9985454545455,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10371.028400000003,0.0,0.0,192.1328,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
892,1452629127.555,567.8617,122.1837,191.8794,36.80439,22.0,165.0,0.3333333,,2.0,2536.6770000457764,0.0,0.0,0.0,0.0,0.0,0.0,4.0921988775916915,0.0,0.0,0.0,1.0,4.0,890,523.3074545454546,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10382.428700000002,0.0,0.0,191.8794,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
893,1452629130.368,579.341,122.6962,189.4849,37.55059,22.0,165.0,0.3333333,,2.0,2539.4900000095367,0.0,0.0,0.0,0.0,0.0,0.0,4.075105830498418,0.0,0.0,0.0,1.0,4.0,891,516.777,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10393.908000000003,0.0,0.0,189.4849,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
894,1452629133.16,590.7439,122.43339999999999,190.7077,38.29236,21.0,165.0,0.3333333,,2.0,2542.28200006485,0.0,0.0,0.0,0.0,0.0,0.0,4.083852935555168,0.0,0.0,0.0,1.0,4.0,892,544.8791428571428,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10405.310900000004,0.0,0.0,190.7077,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
895,1452629135.853,601.7161,122.34155,191.1377,39.00431,22.0,165.0,0.3333333,,2.0,2544.9749999046326,0.0,0.0,0.0,0.0,0.0,0.0,4.086918957623146,0.0,0.0,0.0,1.0,4.0,893,521.2846363636363,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10416.283100000004,0.0,0.0,191.1377,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
896,1452629138.665,613.2034,122.59960000000001,189.9332,39.75153,22.0,165.0,0.3333333,,2.0,2547.786999940872,0.0,0.0,0.0,0.0,0.0,0.0,4.078316731865357,0.0,0.0,0.0,1.0,4.0,894,517.9996363636363,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10427.770400000005,0.0,0.0,189.9332,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
897,1452629141.368,624.1816,123.09734999999999,187.6385,40.46155,22.0,165.0,0.3333333,,2.0,2550.4900000095367,0.0,0.0,0.0,0.0,0.0,0.0,4.061825863838662,0.0,0.0,0.0,1.0,4.0,895,511.7413636363636,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10438.748600000004,0.0,0.0,187.6385,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
898,1452629144.159,635.4512,123.90785,183.9803,41.18592,22.0,164.0,0.3333333,,2.0,2553.2809998989105,0.0,0.0,0.0,0.0,0.0,0.0,4.0352568461158835,0.0,0.0,0.0,1.0,4.0,896,501.7644545454545,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10450.018200000004,0.0,0.0,183.9803,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
899,1452629146.952,646.7087,124.02064999999999,183.4789,41.90825,21.0,164.0,0.3333333,,2.0,2556.0739998817444,0.0,0.0,0.0,0.0,0.0,0.0,4.031586675283512,0.0,0.0,0.0,1.0,4.0,897,524.2254285714286,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10461.275700000004,0.0,0.0,183.4789,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
900,1452629149.661,657.6788,123.4153,186.1921,42.61542,22.0,164.0,0.3333333,,2.0,2558.7829999923706,0.0,0.0,0.0,0.0,0.0,0.0,4.051361541073108,0.0,0.0,0.0,1.0,4.0,898,507.79663636363637,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10472.245800000004,0.0,0.0,186.1921,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
901,1452629152.46,669.0156,123.4182,186.1789,43.34654,21.0,164.0,0.3333333,,2.0,2561.582000017166,0.0,0.0,0.0,0.0,0.0,0.0,4.051266344834068,0.0,0.0,0.0,1.0,4.0,899,531.9397142857143,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10483.582600000003,0.0,0.0,186.1789,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
902,1452629155.151,679.835,124.07310000000001,183.2462,44.03873,22.0,163.0,0.3333333,,2.0,2564.2730000019073,0.0,0.0,0.0,0.0,0.0,0.0,4.029882383852745,0.0,0.0,0.0,1.0,4.0,900,499.7623636363636,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,10494.402000000004,0.0,0.0,183.2462,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
903,1452629158.049,691.5184,124.21345000000001,182.6259,44.78841,21.0,164.0,0.3333333,,2.0,2567.1710000038147,0.0,0.0,0.0,0.0,0.0,0.0,4.025328980074219,0.0,0.0,0.0,1.0,4.0,901,521.7882857142857,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10506.085400000004,0.0,0.0,182.6259,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
904,1452629160.857,702.9233,123.32595,186.597,45.52599,22.0,163.0,0.3333333,,2.0,2569.9790000915527,0.0,0.0,0.0,0.0,0.0,0.0,4.054296763981951,0.0,0.0,0.0,1.0,4.0,902,508.90090909090907,0.0,0.0,0.0,163.0,0.0,0.0,142,146,160,167,180,192,10517.490300000003,0.0,0.0,186.597,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
905,1452629163.655,714.326,122.583,190.0103,46.26598,21.0,164.0,0.3333333,,2.0,2572.776999950409,0.0,0.0,0.0,0.0,0.0,0.0,4.078869011200575,0.0,0.0,0.0,1.0,4.0,903,542.8865714285714,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10528.893000000004,0.0,0.0,190.0103,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
906,1452629166.46,725.6642,123.6128,185.301,46.99554,21.0,164.0,0.3333333,,2.0,2575.582000017166,0.0,0.0,0.0,0.0,0.0,0.0,4.044888555230527,0.0,0.0,0.0,1.0,4.0,904,529.4314285714286,0.0,0.0,0.0,164.0,0.0,0.0,142,146,160,167,180,192,10540.231200000004,0.0,0.0,185.301,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
907,1452629169.251,737.0029,123.16145,187.3458,47.72924,22.0,165.0,0.3333333,,2.0,2578.37299990654,0.0,0.0,0.0,0.0,0.0,0.0,4.059711866010022,0.0,0.0,0.0,1.0,4.0,905,510.94309090909087,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10551.569900000004,0.0,0.0,187.3458,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
908,1452629172.05,748.4141,122.35445,191.0772,48.4702,21.0,165.0,0.3333333,,2.0,2581.1719999313354,0.0,0.0,0.0,0.0,0.0,0.0,4.086488068067815,0.0,0.0,0.0,1.0,4.0,906,545.9348571428571,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10562.981100000005,0.0,0.0,191.0772,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
909,1452629174.865,759.9689,122.2186,191.715,49.2256,22.0,165.0,0.3333333,,2.0,2583.986999988556,0.0,0.0,0.0,0.0,0.0,0.0,4.091030334171722,0.0,0.0,0.0,1.0,4.0,907,522.8590909090909,0.0,0.0,0.0,165.0,0.0,0.0,142,146,160,167,180,192,10574.535900000004,0.0,0.0,191.715,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
910,1452629177.653,771.4492,121.51805,195.0498,49.97877,22.0,166.0,0.3333333,,2.0,2586.7750000953674,0.0,0.0,0.0,0.0,0.0,0.0,4.114615071588131,0.0,0.0,0.0,1.0,4.0,908,531.9540000000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10586.016200000004,0.0,0.0,195.0498,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
911,1452629180.352,782.4924,121.71275,194.1152,50.69855,22.0,166.0,0.3333333,,2.0,2589.473999977112,0.0,0.0,0.0,0.0,0.0,0.0,4.108033053233946,0.0,0.0,0.0,1.0,4.0,909,529.4050909090909,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10597.059400000004,0.0,0.0,194.1152,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
912,1452629183.162,793.8978,123.18695000000001,187.2294,51.43568,21.0,166.0,0.3333333,,2.0,2592.2839999198914,0.0,0.0,0.0,0.0,0.0,0.0,4.058871495722558,0.0,0.0,0.0,1.0,4.0,910,534.9411428571428,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10608.464800000003,0.0,0.0,187.2294,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
913,1452629185.957,805.3091,122.55770000000001,190.1281,52.17776,22.0,166.0,0.3333333,,2.0,2595.0789999961853,0.0,0.0,0.0,0.0,0.0,0.0,4.079711025908613,0.0,0.0,0.0,1.0,4.0,911,518.5311818181818,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10619.876100000003,0.0,0.0,190.1281,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
914,1452629188.754,816.7831,122.22035000000001,191.7067,52.92764,22.0,166.0,0.3333333,,2.0,2597.8759999275208,0.0,0.0,0.0,0.0,0.0,0.0,4.09097175715828,0.0,0.0,0.0,1.0,4.0,912,522.8364545454546,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10631.350100000003,0.0,0.0,191.7067,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
915,1452629191.454,827.7478,122.8428,188.8073,53.63668,22.0,166.0,0.3333333,,2.0,2600.5759999752045,0.0,0.0,0.0,0.0,0.0,0.0,4.070242619022035,0.0,0.0,0.0,1.0,4.0,913,514.929,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10642.314800000004,0.0,0.0,188.8073,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
916,1452629194.249,839.1526,122.54315,190.1959,54.37788,21.0,166.0,0.3333333,,2.0,2603.3710000514984,0.0,0.0,0.0,0.0,0.0,0.0,4.080195425040078,0.0,0.0,0.0,1.0,4.0,914,543.4168571428571,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10653.719600000004,0.0,0.0,190.1959,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
917,1452629197.146,851.0063,122.39415,190.8912,55.15033,21.0,166.0,0.3333333,,2.0,2606.2679998874664,0.0,0.0,0.0,0.0,0.0,0.0,4.085162567001773,0.0,0.0,0.0,1.0,4.0,915,545.4034285714285,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10665.573300000004,0.0,0.0,190.8912,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
918,1452629199.961,862.4888,122.53595,190.2292,55.89652,21.0,166.0,0.3333333,,2.0,2609.082999944687,0.0,0.0,0.0,0.0,0.0,0.0,4.080435170250037,0.0,0.0,0.0,1.0,4.0,916,543.5120000000001,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10677.055800000004,0.0,0.0,190.2292,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
919,1452629202.759,873.8866,122.77055,189.1409,56.63575,21.0,166.0,0.3333333,,2.0,2611.8810000419617,0.0,0.0,0.0,0.0,0.0,0.0,4.0726379412652305,0.0,0.0,0.0,1.0,4.0,917,540.4025714285714,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10688.453600000004,0.0,0.0,189.1409,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
920,1452629205.452,884.8647,122.2659,191.4926,57.34863,22.0,167.0,0.3333333,,2.0,2614.5739998817444,0.0,0.0,0.0,0.0,0.0,0.0,4.0894476710186565,0.0,0.0,0.0,1.0,4.0,918,522.2525454545455,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,10699.431700000005,0.0,0.0,191.4926,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
921,1452629208.252,896.4148,121.5496,194.898,58.10785,22.0,167.0,0.3333333,,2.0,2617.3740000724792,0.0,0.0,0.0,0.0,0.0,0.0,4.11354706226923,0.0,0.0,0.0,1.0,4.0,919,531.54,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,10710.981800000005,0.0,0.0,194.898,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
922,1452629210.957,907.528,121.5535,194.8793,58.8351,22.0,167.0,0.3333333,,2.0,2620.0789999961853,0.0,0.0,0.0,0.0,0.0,0.0,4.113415080602368,0.0,0.0,0.0,1.0,4.0,920,531.489,0.0,0.0,0.0,167.0,167.0,0.0,142,146,160,167,180,192,10722.095000000005,0.0,0.0,194.8793,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
923,1452629213.651,918.636,121.1505,196.8305,59.56496,22.0,166.0,0.3333333,,2.0,2622.7730000019073,0.0,0.0,0.0,0.0,0.0,0.0,4.127098113503452,0.0,0.0,0.0,1.0,4.0,921,536.8104545454545,0.0,0.0,0.0,166.0,0.0,0.0,142,146,160,167,180,192,10733.203000000005,0.0,0.0,196.8305,0.0,0.0,0.0,124.30000000000001,169.5,203.4,237.3,271.2
